"GFA","Occupancy","Age","NumBldgs","NumFloors","UnitsTotal","UnitsRes","ENERGYSTARScore","SourceEUI","SiteEUI"
72755,100,100,1,16,19,0,89,104.2,42
65242,100,93,1,16,15,0,53,216.4,109.2
83288,100,102,1,9,12,0,87,127.6,77.3
58909,100,107,1,12,19,0,81,127.5,59.3
50771,100,92,1,13,62,0,90,119.4,61.7
153962,100,91,1,18,28,0,83,153.8,65.2
147943,100,92,1,18,19,0,59,222.5,122.6
92640,100,90,1,18,26,0,87,161.8,80.7
52698,100,102,1,12,13,0,76,135.8,64.6
129465,95,97,1,16,22,0,80,154,66.1
95000,100,96,1,12,25,0,51,218,95.9
61000,100,105,1,12,20,0,84,139,57.3
66577,100,81,1,12,40,0,88,156.3,75
110000,100,105,1,12,13,0,68,153.9,78.8
596838,100,27,1,30,50,0,79,185.7,66.6
73600,100,93,1,16,16,0,92,118.9,60.8
109172,95,105,1,16,22,0,69,202.5,80
59899,100,100,1,17,19,0,71,164,90.2
60449,100,101,1,12,1,0,78,149.8,47.7
51273,100,101,1,12,1,0,81,144.1,55.5
63110,90,97,1,14,13,0,29,278.1,150.1
149352,100,90,1,19,30,0,77,167.3,74.2
65043,100,102,1,12,14,0,81,143.7,54.7
221890,100,92,1,23,32,0,79,178.1,64.7
109421,100,91,1,16,49,0,83,162.6,61.7
51000,100,105,1,12,43,0,85,143.5,74.7
187472,100,110,1,18,18,0,71,200.7,82.5
113631,100,104,1,23,17,0,64,231.2,102.7
109488,100,95,1,16,19,0,84,175.3,71.9
75458,100,97,1,16,21,0,83,172.3,73.8
63676,100,107,1,10,30,0,52,224.8,114.8
88694,100,15,1,17,16,0,73,176.4,86.4
138727,100,110,1,11,10,0,54,235.1,123.8
69197,100,106,1,12,16,0,81,182.8,68.4
87408,100,116,1,13,13,0,64,240.9,99.5
52298.7,100,113,1,11,55,0,97,106.9,52.2
71980,100,109,1,11,16,0,100,51.1,44
65403,100,91,1,6,6,0,60,188.8,60.2
61983,100,82,1,7,2,0,NA,308.8,108.6
249544,85,114,1,16,81,0,82,189.1,72.8
5628,100,97,1,8,8,6,NA,118.7,50.2
66250,100,105,1,8,12,0,86,131.7,48.2
47200,100,102,1,5,5,0,16,461.3,204.8
164525,100,105,1,11,13,0,82,163.5,62.4
296432,100,104,1,20,31,4,88,138.5,53
65600,100,106,1,12,16,0,95,100.7,54.5
98394,90,101,1,17,39,0,69,166.4,82.2
217724,85,90,1,20,54,0,90,131.7,50.4
173159,100,99,1,16,26,0,70,194.6,82.2
70500,100,108,1,12,42,0,45,237.4,115.2
57300,100,107,1,6,6,0,4,310.5,105.2
11300,100,31,1,27,261,258,NA,230.2,138.6
183000,100,115,1,21,23,0,77,215.9,100.6
177000,100,107,1,14,15,0,80,165.4,76.4
196120,100,93,1,12,52,0,67,217.8,89.4
1143356,100,108,1,14,26,0,78,267.4,105.5
2300000,100,88,1,30,36,0,69,247.2,90.2
369381,100,104,1,21,2,0,61,246.2,110.7
518623,80,45,1,43,159,0,61,224.5,115.4
25700,90,30,1,41,127,119,NA,124.1,62.6
1358801,100,89,1,34,32,0,85,191,84.6
786069,100,55,1,15,2,0,70,236.7,123.7
209359,100,90,1,20,53,0,79,137.5,60.7
54000,100,106,1,12,13,0,68,212,104.3
307418,80,90,1,24,73,0,76,178.3,78.3
53774.8,100,104,1,12,13,0,NA,58.7,36.1
250861,85,89,1,16,24,0,NA,153.5,59.7
156036,100,104,1,16,26,0,NA,81.3,50.8
448543,100,89,1,25,65,0,89,145.6,64.4
4714,100,100,1,16,57,56,5,205.4,81.8
55395,100,101,1,11,37,0,81,145,85.7
126052,95,101,1,17,19,0,74,185,58.9
133123,100,104,1,16,16,0,52,237.7,127.5
152709,100,104,1,16,16,0,98,87.7,81.1
75655,100,102,1,13,6,0,45,239.4,130.6
246520,100,104,1,20.5,23,0,71,192.8,68
92988,100,105,1,12,11,0,57,215.9,117.7
583972,100,96,1,16,116,0,94,101.4,44.4
80524,0,97,1,19,1,0,NA,69,61.2
180000,90,104,2,12,41,0,93,120.6,59.1
53464,100,103,1,12,14,0,83,140.1,87.6
148454,100,108,1,20,171,0,93,126,62.4
62000,100,89,1,17,17,0,58,208.5,106.2
237000,100,101,2,16,20,0,77,158.6,58.3
234073,95,92,3,17,46,0,87,171.9,67.7
63000,100,97,1,12,13,0,61,167.9,69.8
42600,100,105,1,12,20,0,NA,144.6,54.1
122750,100,90,1,12,49,0,79,171.7,73
71871,100,100,1,16,19,0,49,225.6,78.6
152135,100,86,1,11,13,0,89,135,55.3
56000,100,110,1,11,44,0,44,233.4,112.1
93559,95,89,1,22,47,0,NA,158.7,82.7
60450,90,102,1,12,16,0,82,138,53.7
871148,95,89,1,28,67,0,79,182.8,69
96132,100,101,1,12,10,0,54,224.2,120.3
99722,100,110,1,16,120,0,96,148.3,62.6
127866,100,104,1,12,22,0,83,164.3,70.3
3e+05,95,92,1,20,30,0,100,7.9,2.5
119605,100,103,1,16,60,0,85,170.4,78.2
126383,100,103,1,12,30,0,97,104.3,43.2
231315,95,92,1,17,30,0,88,143.9,66.6
211063,100,91,1,24,78,0,75,184.3,73.4
84700,100,106,1,16,32,0,47,197,88.9
5000,100,79,1,15,167,166,NA,98.6,60.2
238143,100,111,3,13,6,0,NA,169.6,68.9
603877,100,91,1,25,36,0,79,199.4,74.3
84996,100,88,1,15,38,0,28,174.1,76.3
107138,100,95,1,12,38,0,74,182.7,89.6
146914,100,112,1,8.5,17,0,63,226.1,91.9
111449,100,102,1,11,28,0,78,155.6,59.8
60958,100,100,1,12,15,0,76,166.7,68.8
116670,100,92,1,16,39,0,88,138.6,62.3
76000,100,92,2,14,16,0,15,264.9,118.8
53592,100,95,1,14,15,0,60,193.6,93.1
50000,100,101,1,11,11,0,84,181.9,90.8
397121,100,103,1,11,48,0,72,186.7,68.5
82997,100,97,1,12,19,0,24,306.2,132.7
505775,100,65,1,22,26,0,61,215.7,90.1
351823,100,63,1,28,38,0,65,211.5,95.6
61240,100,111,1,11,17,0,33,259.4,125
26823,100,14,1,54,180,172,NA,183,93.7
252296,85,94,1,19,33,0,84,164,68.7
108231,100,94,1,21,75,0,NA,168.1,70.7
855369,100,53,1,41,65,0,58,244.6,126.6
92577,100,90,1,19,56,0,85,150.9,64.7
62691,100,99,1,14,75,0,38,268.3,90
89872,100,106,1,12,22,0,67,187.9,77.2
400080,100,89,1,48,86,0,78,176.7,56.4
94816,100,31,1,33,185,174,78,123.3,42
95000,100,30,1,27,695,645,77,124.2,56.9
145782,100,114,1,12,151,0,62,212.8,96.4
107945,100,105,1,12,13,0,99,79.5,74.3
75713,100,108,1,12,19,0,78,192.2,88.7
67625,100,107,1,12,12,0,18,325.1,171.4
125000,100,57,1,4,1,0,88,113.1,40.2
311340,100,103,1,20,52,0,87,169.5,70.7
125000,100,108,1,12,15,0,96,122.5,57.9
69000,100,96,1,12,13,0,58,247.3,124
105384,100,107,1,16,17,0,100,73.2,23.3
234800,100,105,1,20,28,0,65,216.9,95.1
183730,100,93,1,12,15,0,2,720.6,242.8
65550,100,104,1,12,14,0,85,144,85.4
339360,100,110,1,20,25,0,91,131.9,47.5
6012,100,8,1,21,306,0,86,96.2,56.3
58332,100,104,1,12,18,0,76,142.7,60.2
130000,100,104,1,12,16,0,NA,188.7,69.8
254556,100,104,1,12,23,0,66,243.8,97.3
73728,100,102,1,12,14,0,60,202.3,113.4
194798,100,107,1,16,97,0,3,558.6,442.3
179568,75,94,1,12,16,0,95,108.8,43.2
165207,100,90,1,20,58,0,NA,185.2,77.4
75588,100,107,1,11,27,0,77,170.6,75.6
54500,100,82,1,12,16,0,68,157.1,54.4
471909,100,47,1,34,48,0,91,138,51.5
898005.2,100,92,1,18,45,0,77,184.6,70.6
124473,90,54,1,18,19,0,96,100.6,59.4
105280,100,90,1,13,5,0,50,255.1,105.8
216804,75,55,1,21,2,0,100,57.5,44.8
6000,100,42,1,20,223,218,38,153.2,87
2500,100,79,1,18,189,187,39,142.5,85.8
2739,100,77,1,13,154,148,NA,104.8,65.5
5690,100,67,1,16,119,113,NA,112.2,71.1
1200,100,77,1,15,97,94,NA,106.9,69.2
3000,100,96,1,15,73,69,NA,119,88
1200,100,89,1,16,137,135,NA,70.3,36.5
573483,100,64,1,26,77,0,86,160.7,66.5
501071,80,47,1,40,56,0,76,197.7,83
81000,100,92,1,15,30,0,66,188.8,87.9
52188,100,102,1,9,33,0,41,237.1,141.1
61065,100,116,1,10,161,127,79,120,49.6
7000,100,58,1,16,194,189,NA,135,81
141355,100,86,2,12,77,0,65,210.8,141.2
12232,100,88,1,17,366,339,85,95.9,65
70270,100,47,1,8,10,0,NA,729.8,330.5
4000,100,54,1,13,117,115,NA,140.6,85.6
4400,100,88,1,13,146,145,NA,342.1,278.4
27329,100,20,1,52,470,464,NA,204.6,117.1
677630,100,54,1,43,40,0,81,192.4,86.8
18029,100,108,1,10,26,0,NA,195.8,72.6
3074,100,45,1,20,210,204,4,192.8,107.4
173364,100,19,1,2,6,0,60,224.7,90.1
84796,100,67,1,10,1,0,77,178.5,70.5
5408,95,43,1,36,370,355,62,140.9,57.2
117900,100,107,1,12,26,0,56,270.8,110.9
68433,100,28,1,57,832,831,27,163.3,96.3
77399,100,43,8,40,1122,1101,46,144.6,58.6
1284,100,43,1,34,375,370,NA,117.1,49.2
64050,100,91,1,21,26,0,50,219.8,106.8
633439,65,93,1,25,44,0,84,158.1,59.4
352672,90,104,1,22,79,0,100,48.7,15.5
639459,100,59,1,35,95,0,85,185.9,72.4
172177,100,92,1,12,28,0,76,170.8,61.3
353536,85,86,1,42,150,0,83,168.2,71
613481,100,88,1,33,1,0,90,115.6,44.4
1176909,100,14,1,48,1,0,79,189.1,65.9
230972,40,99,1,29,74,0,97,87.7,27.9
921063,85,45,1,41,11,0,49,273.5,119.9
1144057,100,9,1,55,48,0,NA,325.3,211.1
411534,100,45,1,33,69,0,21,331.3,138.4
838075,100,49,2,44,44,0,91,171.7,67.8
680759,95,35,1,40,43,0,79,211.5,74.4
391742,100,29,1,40,66,0,98,116.5,44.7
93260,100,17,1,12,85,0,58,193.1,84
789380,100,27,1,44,4,0,43,312.1,105.9
231862,100,104,1,17,126,0,73,197.9,77.3
577534,95,28,1,25,34,0,89,153.9,62.2
672763,100,47,2,42,50,0,75,264.3,117.4
1895861,90,44,1,45,102,0,85,250.3,104.2
2357401,100,49,1,51,71,0,NA,250.6,107.8
178208,100,101,1,15,2,0,91,132.8,51.4
1625892,90,47,1,54,56,0,75,208.9,84.6
803125,100,55,1,23,52,0,58,233.2,95.2
1638377,100,60,1,47,86,0,NA,144.5,62.5
2011890,100,54,1,46,3,0,72,212.7,122.4
816757,100,28,1,35,35,0,85,173.5,64.1
145000,100,57,1,38,213,210,32,219.1,110.9
1832312,100,48,2,49,51,0,38,324.2,139.3
571246,100,28,1,23,1,0,90,176.3,60.2
21300,100,92,1,15,67,65,32,150,76.4
369742,100,29,1,70,341,339,87,167.4,59.7
45204,100,109,1,15,46,10,84,114.9,68.3
87438,100,109,1,14,1,0,72,177.5,56.5
103707,100,91,1,16,80,0,68,187.2,76.4
69437,100,26,1,22,19,0,59,217.4,76.2
3232,100,75,1,20,119,115,NA,75.9,47
12766,100,77,1,36,223,220,38,139.2,72.3
319219,100,94,1,20,17,0,67,221.5,86.5
61806,100,93,1,14,16,0,88,126.1,71.6
1459960,100,10,1,52,57,0,61,269,140
227685,100,104,1,25,1,0,79,218.4,73.7
1090408,85,6,1,40,2,0,46,251,99.2
157500,100,19,1,6,16,0,73,198,104.9
648951,100,91,1,32,201,0,54,259,124
37383,100,89,1,11,21,0,NA,350.3,158.2
481483,95,104,1,18,2,0,23,377,148.6
1396638,100,29,1,42,42,0,82,262.6,93.6
26800,100,27,1,42,483,477,NA,157,89.9
157464,100,28,1,46,10,0,54,209.4,95.9
126806,100,87,1,11,24,0,NA,98.6,49.9
2692740,85,47,1,48,47,0,80,191.9,91.2
1600,100,30,1,26,217,215,NA,148.6,90.6
752000,85,28,1,35,1,0,88,162.6,62
654270,100,48,1,41,26,0,66,251.7,120.8
105950,100,90,1,13,2,0,48,252,97.3
72000,100,91,1,17,19,0,70,195.6,96.6
78010,100,116,1,12,57,0,100,40.4,17.2
6320,100,38,3,31,236,232,NA,186.2,105
70981,85,103,1,11,8,0,49,237.5,100
833901,100,47,1,45,103,0,67,225,94.4
184405,100,100,1,16,95,0,63,219.1,90.1
427105,80,96,1,26,186,0,76,185.4,78.9
267509,100,32,1,45,483,482,51,179.9,88.1
164754,95,108,1,11,4,0,85,159.5,61
116443,90,97,1,24,46,0,81,171.9,92.3
206334,95,105,1,20,26,0,52,251.7,105.7
679262,100,90,1,25,21,0,80,173.6,67.7
597467,100,86,1,33,36,0,52,250.1,96.7
5270,100,88,1,20,1,0,25,201.8,115.4
69450,100,47,1,13,1,0,6,379.4,209.8
72038,100,109,2,6,10,0,70,169.4,93.7
179301,90,92,1,14,40,0,80,168.2,79.8
228763,100,89,1,13,139,0,48,263.8,120.8
211967,100,89,3,10,75,0,66,185.4,84.9
2000,100,53,1,12,133,130,NA,124.8,75.9
1824886,100,28,1,49,1,0,76,205.2,77.1
102513,100,88,1,14,14,0,71,193.6,91.7
829126,100,11,1,6,2,0,69,217.5,83.4
109040,100,39,1,50,593,583,NA,138.7,87.8
2800,100,89,1,16,108,103,NA,142.2,92.6
10484,100,77,2,7,172,170,98,64.5,38.6
12000,100,60,2,14,590,586,47,127.2,82.3
110000,100,55,1,8,1,0,26,312.3,164.2
65000,100,99,2,7,2,0,25,192.1,75
10426,100,89,1,6,29,27,31,160.5,64.9
177863,100,112,1,12,24,0,74,193.9,69.2
5500,100,31,1,30,100,98,44,146,82.1
11371,100,39,1,3,1,0,48,115.7,44.2
116200,100,87,1,11,11,0,74,196.6,83.4
13554,100,43,2,38,403,396,39,144.5,85.8
381990,100,101,2,10,2,0,41,263,130.1
134797,100,54,1,8,2,0,73,132.8,63
30218,100,112,1,8,10,0,48,133.6,57.5
31400,100,92,1,4,2,0,65,95.2,30.3
127100,100,77,1,6,10,0,76,189.8,78.4
122000,100,93,1,7,2,0,24,312.8,130
62375,100,87,1,6,6,0,NA,326,181.5
380000,100,85,1,10,12,0,100,38.5,12.3
80000,100,90,1,6,5,0,84,112.1,57.5
119551,100,94,1,11,13,0,NA,116.4,54.6
82079,0,96,1,11,6,0,NA,12.4,10.5
105574,100,93,1,12,107,0,55,224.4,102.5
34580,100,96,1,11,7,0,NA,232.5,93.4
33492,100,35,1,30,167,166,40,151,82.8
65800,100,87,1,27,95,94,48,166.3,64.4
11000,100,12,2,37,231,230,1,221.4,95.8
12666,100,85,1,33,438,422,26,161.2,101.8
54297,100,87,1,13,0,0,NA,326.2,174.2
280058,100,47,1,42,656,655,NA,241,152.4
42659,100,89,1,7,8,0,27,241.1,139.3
107962,100,29,1,10,1,0,52,261.8,83.4
286773,100,29,2,22,1,0,45,301.5,124.9
3000,100,97,1,11.5,73,73,NA,82.1,50.7
54365,100,34,1,31,175,173,35,160.1,82.1
5000,100,5,1,54,339,339,50,120.8,58.5
110794,100,43,1,18,2,0,16,356.9,207.2
11865,100,94,1,19,320,303,68,123.5,70
1501,100,97,1,9,39,38,NA,110.2,83.8
5371,100,91,1,15,64,64,93,104.8,71
6000,100,55,1,29,514,508,51,132.8,70
5472,100,54,1,29,460,454,56,126.1,69.4
8500,100,53,1,29,570,561,41,125.6,64.8
6000,100,55,1,42,488,484,53,127.3,66.7
2045,100,91,1,22,265,259,NA,111,64.4
45865,100,89,1,8,30,29,29,169.1,70.9
11187,100,109,1,12,160,154,NA,173.5,110.7
268475,100,88,2,7,2,0,NA,357.3,113.8
5730,100,13,1,18,279,276,2,195.7,112
5320,100,55,1,28,409,403,NA,120.7,67.6
8898,100,57,1,28,549,543,NA,119.2,77.3
9165,100,86,1,19,117,109,92,103.9,70.5
10512,100,34,1,11,169,169,78,93.2,59.5
1200,100,47,1,30,205,203,NA,48.6,15.5
8500,100,29,4,13,97,91,63,124.6,73.4
3510,100,112,1,6,68,64,NA,101.8,74.4
3800,100,95,1,11,5,0,NA,33.3,24.8
4219,100,94,1,15,51,46,NA,99.1,66
4520,100,103,1,9.5,201,201,NA,74.1,51
5020,100,46,1,28,228,226,NA,164.7,116.6
3320,100,32,2,22,235,230,NA,128.5,77.4
2515,100,90,1,15,115,113,NA,125.5,81.6
5092,100,33,1,26,162,156,NA,148,82.4
3000,100,103,1,12,95,92,NA,105.4,63.4
4481,100,92,1,14,116,108,NA,152.1,93
61125,100,90,1,22,1,0,90,104.9,50.4
1497125,85,46,2,47,62,0,73,254.1,113.1
840623,100,90,1,30,32,0,58,255.7,213.2
38723,100,63,1,5,14,0,26,447,153.5
608530,100,63,1,21,1,0,88,157,74.6
253377,100,98,1,20,319,0,81,181.9,75.4
150651,100,95,1,14,48,0,52,241.2,127.2
266058,95,100,2,16,150,0,71,207.5,89.2
112490,100,107,1,16,58,0,18,342.5,136.4
65651,95,106,1,9,20,0,76,181.4,67.3
480000,75,61,1,26,3,0,79,166.3,79.3
62400,85,95,1,12.5,14,0,NA,138,63.7
108929,100,94,1,16,13,0,44,253.5,136.9
45850,100,87,1,12,12,0,79,149.4,77.2
146307,80,104,1,16,37,0,84,170.4,63.6
64690,100,104,1,16,22,0,44,228.7,110.2
112000,100,88,1,16,124,0,69,214,82.9
1779804,100,43,2,44,46,0,69,206.2,102.4
333657,100,55,1,22,61,0,68,226.8,98.5
62458,100,88,1,15,31,0,NA,129.2,49.9
96450,100,106,1,12,15,0,100,17.4,10.4
64460,100,92,1,14,88,0,100,7.2,3.9
102553,100,93,1,14,123,0,67,189.7,75.9
55138,100,81,1,10,72,0,73,201.8,96.9
97780,100,93,1,16,92,0,25,275,112.2
159559,100,92,3,16,128,0,79,170.3,71.2
730042,85,5,1,36,103,0,95,123.8,51.7
91515,100,89,1,16,62,0,60,212.5,81.4
63508,100,54,1,13,210,10,NA,202.7,78.4
101422,100,90,1,17,103,0,74,180.8,76.6
58996,100,85,1,16,67,0,49,260.1,109.6
132750,95,91,1,18,111,0,74,165.8,55.8
343328,100,90,1,32,0,0,79,207.7,80.3
86273,100,30,1,18,14,0,59,203.7,68.4
68667,90,53,1,11,3,0,64,206.9,91.2
63022.4,100,99,1,12,31,0,79,142.2,47.8
88250,95,92,1,15,60,0,71,171.3,54.5
58200,100,87,1,16,0,0,38,265.6,135.6
118134,100,87,1,16,93,0,41,312.9,148.8
65120,95,91,1,17,56,0,NA,273,130.5
226363,90,53,1,23,39,0,51,240.2,116
326305,95,78,1,28,5,0,57,229,104.9
90908,100,85,1,11,55,0,32,294.5,115.3
97900,100,78,4,6,61,0,10,374.3,199
2291626,95,78,1,70,109,0,26,411.3,119
1903582,100,54,1,43,78,0,67,236.7,108.3
623000,100,70,1,33,8,0,100,36.8,11.7
288063,100,68,1,19,26,0,85,174.7,64.3
875000,100,52,1,38,1,0,69,250.8,111.3
71644,100,26,1,16,5,0,26,239.5,76.3
765771,100,31,1,29,2,0,83,217.4,73.6
1417972,100,60,1,40,3,0,44,288.6,119.2
528000,90,52,1,39,0,0,71,219.3,111.1
169672,100,60,1,27,1,0,85,151.9,69.8
42839,100,91,1,35,3,0,15,280.4,170.5
74523,100,30,1,13,17,0,43,244.4,86
533545,100,53,1,34,32,0,76,214.7,102.3
488940,100,27,1,50,73,0,79,187.2,69.2
202461,90,46,1,34,87,0,54,240.7,118.3
110808,100,97,2,10,1,0,93,110.5,51.5
527232,100,45,1,36,43,0,58,281.5,125.4
61971,100,91,1,16,25,0,68,251.3,117.9
2117,100,8,1,17,50,47,NA,172.6,73.8
45690,100,94,1,12,11,0,99,65.2,32.9
111008,100,89,1,18,93,0,36,285.3,134.1
79474,100,94,1,13,2,0,78,149.1,59.6
58020,100,47,1,12,7,0,94,100.8,46.5
60500,0,43,1,8,2,0,NA,28.2,9
2000,100,91,1,12,71,68,NA,118.3,82.6
57653,100,104,1,12,14,0,81,146.5,72.6
121086,100,99,1,23,28,0,79,164,88
407127,25,91,1,28,11,0,84,118.1,50.1
868350,100,69,1,36,1,0,79,182.7,69.4
298648,90,88,1,45,0,0,88,151.6,64.7
107236,100,107,1,22,42,0,73,179.1,87.6
179848,95,90,1,23,68,0,97,109.7,54.9
163743,100,46,1,33,2,0,72,193.2,79.9
629814,100,36,1,26,4,0,48,361.9,138
1111437,100,89,1,53,730,0,88,149.9,71.3
149292,100,100,1,27,106,0,68,208.6,99.6
1047403,100,14,1,36,2,0,76,308.8,113.6
156989,100,101,1,21,119,0,80,179.4,89
256200,95,11,2,28,30,0,58,222.8,86.4
317786,100,48,1,27,22,0,55,213.8,103.5
799473,100,54,2,40,49,0,81,216.3,78.7
118008,100,102,1,17,2,0,33,324,136.4
446650,100,89,1,37,57,0,82,181.3,80.2
750000,100,96,1,22,214,0,92,147.6,47.5
892239,100,103,1,26,2,0,69,206.6,66.9
242426,100,58,1,19,1,0,82,217.2,77.9
335108,80,91,1,36,75,0,63,216.6,98
79080,100,102,1,11,1,0,68,245.3,86.5
129935,100,103,1,20,2,0,NA,348.2,176.1
380775,100,95,1,25,2,0,64,193.2,85.9
62035,100,88,1,19,35,0,17,335.1,163.6
1315485.8,100,89,1,31,6,0,87,194.8,78.2
2939257,85,54,1,58,3,0,72,214,104.1
501879,100,90,1,38,107,0,81,172.3,68.3
100110,80,97,1,15,22,0,70,178.7,60
87016,95,59,1,15,35,0,63,200.6,91.1
207357,100,62,1,19,21,0,84,186.3,66.2
326106,95,14,1,24,2,0,53,249.3,90.9
310129,95,24,1,29,37,0,50,246.7,95.2
448402,85,95,1,20,28,0,71,187.6,80.8
494809,95,34,1,35,4,0,82,179.6,65.1
126615,75,66,1,16,16,0,77,168.3,66.3
184140,80,88,1,20,70,0,94,161.1,57.2
113974,100,89,1,22,42,0,NA,173.9,61.9
101780,100,67,1,17,2,0,88,148,56.8
54899,100,87,1,12,10,0,41,233.1,84.2
598058,80,33,1,45,25,0,69,198.1,88.4
212119,100,61,1,24,14,0,92,141.4,49.4
59750,100,91,1,19,43,0,29,272.8,106.3
73187,100,93,1,15,22,0,53,213.3,92.3
117120,100,92,1,14,2,0,70,322.2,129.8
476000,95,88,1,40,2,0,87,165.3,62.5
850000,100,50,1,38,0,0,55,240.1,122.3
755800,100,62,1,25,6,0,86,149.7,63.7
58341,100,102,1,11,9,0,27,296.2,119.3
362081,100,94,2,36,2,0,2,763.5,266.8
82576,5,2,1,21,2,0,55,163.1,61.2
461295,100,68,1,23,7,0,76,185.1,67.9
318400,80,64,1,23,39,0,97,100.3,41.4
353275,100,31,1,23,37,0,85,281.3,101.3
533173,100,57,1,31,2,0,62,243.4,113.4
263067,100,88,1,24,29,0,83,182.7,72.9
90719,85,91,1,16,20,0,63,212.2,81.1
388000,95,41,1,51,263,225,67,209.4,66.7
43941,100,101,1,8,2,0,7,396.6,151.8
350110,100,48,1,38,30,0,68,210.6,111.5
182000,100,88,1,30,1,0,87,166.5,67.7
679149,100,36,1,40,0,0,95,133.9,57.4
122569.4,100,89,1,21,2,0,66,213.1,90.9
338258.3,100,7,1,30,1,0,68,235.1,82.1
685781,95,35,1,43,29,0,81,206.5,67.5
342160,100,85,1,42,86,0,77,186.5,72.2
280000,100,65,1,22,27,0,30,311.2,128.9
236177,100,31,1,25,31,0,86,166.1,52.9
88150,55,91,1,20,11,0,NA,139,44.3
60063,100,105,1,12,11,0,31,277,100.1
73286,100,91,1,14,9,0,48,330.7,130.8
297638,100,62,2,19,45,0,84,161.5,67.7
268825.8,100,36,1,36,37,0,78,200.6,74.2
139988.6,75,60,1,21,20,0,75,196.9,69.6
249417,100,59,1,21,49,0,86,158.1,57.9
145564,100,31,1,25,28,0,74,182.2,58
141005,100,61,1,17,23,0,54,234.9,92.4
271413,85,47,1,37,1,0,68,214.2,82.2
246605,80,90,1,18,15,0,84,192.6,68.7
135429,90,95,1,17,1,0,99,77.5,24.7
311179,95,31,1,37,25,0,25,384.9,143.3
276699,100,63,1,18,2,0,95,176.4,69.4
26623,100,62,1,12,14,0,NA,274.3,103.6
498531,100,55,1,33,2,0,92,131.9,56
352951,100,60,1,26,3,0,50,347.9,179.4
1148921,100,37,1,43,0,0,69,196.9,80.7
335000,95,45,1,32,62,0,82,268.3,120.2
99990,100,87,1,22,19,0,81,155.3,70.9
365347,100,67,1,25,2,0,52,235.3,97.7
256522,100,34,1,58,232,231,44,208.4,87
65341,100,97,1,16,2,0,12,423.8,136.1
86957,90,96,1,15,88,0,34,279.5,103.3
303618,100,88,1,42,2,0,78,172.5,69.5
304871,95,63,1,22,2,0,79,187.8,78.7
355401,95,50,1,25,45,0,61,219.9,94.5
441027,100,87,1,35,2,0,78,209.6,79.1
1201492,100,49,1,50,1,0,45,307.1,138.9
448781,100,97,1,16,2,0,61,276.1,123
1176349,90,35,1,46,1,0,67,201.1,78.8
255544,85,58,1,24,37,0,90,144.3,57.5
291943,100,88,1,26,38,0,77,165.3,70.3
250074,100,59,1,22,30,0,88,153.3,58.6
1035763,100,43,2,41,6,0,30,320.3,204.7
225500,95,59,1,22,40,0,91,138.7,52.1
559405,100,94,1,24,40,0,73,216.6,75.1
815186,85,88,1,52,52,0,75,196.6,93.7
250549,100,94,2,18,6,0,66,251.9,127.2
1153061,100,63,1,42,54,0,79,188.6,80.5
1251273,80,88,1,68,0,0,93,140.6,55.6
759638,80,66,1,32,40,0,84,167.8,67.4
577266,100,30,1,31,42,0,81,212,80.6
97085,100,92,1,18,1,0,32,270.2,114.6
654430,80,35,1,43,17,0,77,178.2,63.8
935359,90,88,1,34,1,0,78,214.6,99.3
1236141,100,102,1,21,23,0,72,170.2,59.3
1563231,100,50,1,45,35,0,78,270.8,114.1
852820,100,59,1,30,30,0,87,180.5,77
743901,100,59,1,34,16,0,74,212.7,96
1897643,95,54,1,51,49,0,75,240.4,117.7
807537.8,100,50,1,42,16,0,69,218.2,93.7
251895,90,33,1,50,80,0,78,212.8,75.8
500190,100,36,1,41,38,0,58,217.7,69.4
324040,100,37,1,22,17,0,85,169.7,61.1
150950,95,59,1,13,21,0,47,279.9,108
463996,100,86,1,50,50,0,71,199.9,89.9
1800524,100,48,1,44,30,0,52,302.5,143.8
614793,80,59,1,34,38,0,85,189.5,77.6
291507,100,33,1,35,16,0,48,253,92
795168,100,59,1,38,123,0,14,416,182.7
290374,100,33,1,35,45,0,83,221.9,80.2
1113789,100,31,1,47,36,0,78,199.7,68.7
142235,100,53,1,18,20,0,72,167.9,57.6
1548346,100,41,1,60,3,0,58,264.9,129
1651481.7,90,56,1,39,2,0,NA,224,85.8
420888,100,53,1,32,40,0,65,221.6,110.7
561772,100,34,1,36,35,0,86,162.2,58.1
72000,100,32,1,19,19,0,55,253.2,93.9
8841,100,66,1,16,147,145,NA,167.3,111.3
186913,100,35,1,33,53,0,83,147.9,47.1
45385,100,91,1,15,46,0,75,195.7,80.7
304010,100,70,1,22,53,0,67,233.7,104.8
64449,100,59,1,8,7,0,66,200.4,75.7
58315,100,88,1,20,34,0,55,217.6,99.7
417222,100,30,1,32,85,0,80,175.3,70.3
10000,100,109,1,14,64,62,NA,109.7,66.1
180000,85,41,1,57,232,231,68,206.4,113.6
262242.2,100,37,1,27,25,0,65,229,85.1
458457,95,48,1,36,29,0,52,260.1,97.1
43746,100,87,1,14,76,0,63,236.7,101.9
905021,100,14,1,54,109,105,61,415.2,145.1
268399,95,64,1,17,3,0,94,142.8,54.5
916603,95,55,1,41,58,0,NA,222.9,100.3
384432,100,61,1,28,92,0,78,210.9,96.5
318952,100,112,1,9,1,0,79,180.2,76
730547,100,57,1,33,1,0,54,246.9,119
148478,100,85,1,22,22,0,71,193.4,91.7
624835,90,57,1,27,57,0,86,170.1,68
