"GFA","Occupancy","Age","NumBldgs","NumFloors","UnitsTotal","UnitsRes","ENERGYSTARScore","SourceEUI","SiteEUI"
5630,100,89,1,6,67,61,47,151.3,108.1
9112,100,94,1,6,139,126,NA,108.9,75.8
61000,100,89,1,4,4,0,82,141.8,54.9
6736,100,90,1,6,99,86,36,138.8,98.3
18726,100,4,1,4,7,0,70,173.2,71.4
187823,100,85,1,3,1,0,80,125.3,56
1600,100,89,1,6,129,116,NA,99.7,70.7
2636,95,10,1,8,68,68,NA,112.5,51.7
135404,100,52,1,2,4,0,100,305.2,107
4108,100,90,1,6,67,60,NA,109.5,73.5
2775,100,90,1,6,58,50,NA,123.4,92.1
15200,100,88,1,6,83,78,NA,41.6,13.2
6940,100,90,2,6,87,75,NA,104.4,75.8
4000,100,76,1,6,66,60,NA,106,77.8
2500,100,91,1,6,76,75,NA,89.6,60.5
11077,100,32,1,6,59,59,75,120.8,94.6
133137,100,16,1,1,1,0,56,194.9,76.6
25001,100,43,2,24,335,334,NA,184.6,121.8
3488,100,42,1,24,339,338,NA,174.3,105.8
63522,100,53,3,1,28,0,NA,62.6,37.7
35596,100,86,1,2,4,0,54,204.7,94.9
32000,100,88,1,6,169,162,43,134.2,103.1
22250,100,87,1,2,8,0,NA,314.1,120.9
78593,100,67,1,1,15,0,6,419,164.4
80708,100,67,1,1,4,0,NA,249.9,96.7
4870,100,79,2,6,142,141,NA,86.3,58.1
4600,100,91,1,6,77,71,NA,123.6,79.1
9496,100,5,1,12,202,199,NA,184.2,80.5
11600,100,10,1,11,179,177,93,77,50
63525,90,23,1,2,11,0,NA,307.5,132.9
9590,100,57,1,3,1,0,NA,119.2,81.7
5600,100,87,1,6,82,75,34,139.6,100.9
129790,100,38,3,1,10,0,65,233.4,88.7
7000,100,89,1,6,77,72,83,107.5,67.8
3507,100,83,1,6,84,79,NA,126.9,92.9
66167,100,40,1,1,6,0,62,660.4,253.3
46348,100,35,1,1,1,0,NA,100,51.1
12500,100,95,1,6,124,113,NA,94,66.2
1182,100,79,1,6,63,60,NA,122.4,90.4
54000,100,72,1,3,3,0,NA,388.5,219.6
39990,100,97,1,4,12,0,92,118.1,74
2896,100,12,1,10,68,66,NA,133.3,77.5
9470,100,86,1,3,1,0,NA,255.9,94.5
3550,100,91,2,4,83,67,NA,145.4,84.3
4500,100,88,1,7,101,96,NA,99.5,75.8
3500,100,86,2,6,66,60,NA,119.2,81.3
2800,100,99,1,5,79,75,NA,162.3,126
25000,100,93,1,2,5,0,NA,491.7,194.1
63173,90,58,3,2,29,0,52,382.1,124.1
40500,100,67,1,2,3,0,46,197.3,112.8
14193,100,88,2,6,99,87,57,154.9,103.4
8000,100,96,2,6,46,35,33,152.8,101.4
9053,100,7,1,6,33,31,100,60.1,19.1
1500,100,91,1,4,66,63,NA,81.5,61.9
100800,100,22,1,9,36,0,NA,140.8,57.9
16612,100,84,1,9,17,0,91,162.2,63.5
14847,100,85,1,6,124,110,41,161.6,111.2
3099,100,87,1,6,98,88,NA,150.1,127.2
9999,100,87,1,6,114,108,35,170.1,99.9
7000,100,88,1,6,85,76,59,136.9,100.4
15346,100,78,1,6,89,82,NA,126.6,99.5
8480,100,88,1,6,87,76,NA,80.8,76.3
204340,100,13,1,3,1,0,82,168.8,59.3
18478,100,54,4,6,96,0,8,340.7,168.7
16000,100,47,1,16,220,219,95,111.1,76.1
15100,100,30,1,16,159,112,43,173.9,103.5
65462,100,7,1,21,315,314,NA,288.5,95.2
20000,100,21,1,8,123,122,98,72.9,48.5
65000,100,51,3,2,1,0,NA,271.3,200.2
52336,100,21,1,2,1,0,82,492.4,200.7
31213,100,20,1,2,8,0,NA,113,44.1
20315,100,76,1,2,52,0,NA,274.7,114.7
7336,100,52,1,18,166,162,46,115.6,95.6
8013,100,13,1,21,96,95,NA,206.1,122.4
4388,100,75,1,6,75,66,NA,70.4,49.9
15492,90,66,1,7,117,108,NA,135,102
636624,100,44,2,3,18,0,NA,150.9,66.5
53500,100,58,1,1,1,0,91,108.8,46
121731,100,17,1,1,1,0,48,228.9,96.3
60713,100,57,1,1,4,0,85,476.1,215.4
78500,100,62,1,2,2,0,71,161.9,62.2
50000,100,32,1,2,4,0,36,543,228.8
139899,100,19,1,1,1,0,80,221.3,86.2
119500,100,19,2,1,2,0,NA,382.3,162.1
116592,100,16,1,1,1,0,66,179.1,69.3
56330,90,18,1,1,5,0,100,309.9,98.7
35000,100,62,8,2,25,0,NA,358.7,150.8
19400,100,53,1,1,17,0,NA,321.9,123.1
34972,100,14,1,14,51,47,NA,70.2,46.1
37337,100,73,1,4,47,0,NA,170.6,86.8
166738,100,50,1,3,2,0,1,660.3,337.5
122750,100,22,1,1,1,0,56,205.2,90.2
542801,100,11,2,3,37,0,NA,371.6,129
22547,100,55,1,6,119,108,58,119.7,94.2
91193,100,56,9,2,47,0,NA,326.6,136.3
50553,100,25,3,2,17,0,NA,331.8,154
17472,100,62,1,1,22,0,NA,237.1,118.2
55620,100,17,5,2,26,0,NA,177.2,88.9
149981,100,17,1,2,1,0,83,135,92.2
157745,100,37,5,3,15,0,83,124.7,47.2
68120,100,32,1,1,5,0,100,69.8,22.3
17120,100,92,1,2,4,0,90,57.3,23.2
8285,100,109,1,7,2,0,NA,828.7,749.7
12036,100,13,1,4,1,0,NA,276,87.9
79500,100,80,1,4,2,0,78,109.3,48
54978,100,65,1,2,5,0,89,108.7,40
122000,100,70,1,2,143,0,71,175.6,93.4
22000,100,86,1,6,5,0,91,114.2,60.2
140850,100,67,1,3,11,0,NA,137,56.8
90377,100,71,1,7,54,0,48,218.3,69.5
7600,100,64,2,6,200,200,NA,128.4,88.9
60325,100,2,3,3,1,0,77,555.3,233.4
30615,100,36,12,2,131,131,28,736.7,311.5
46460,100,54,1,2,30,0,NA,312.6,116.4
122384,100,23,1,1,1,0,58,193.5,79.5
125460,100,16,1,1,1,0,62,178.6,74.9
13701,100,41,15,19,1091,1091,63,130.3,53.5
44167,100,60,1,1,5,0,47,667.5,288.3
14262,100,53,2,2,2,0,NA,242.6,83.4
3983,100,38,1,6,111,104,NA,154.6,107.3
58743,100,36,2,1,17,0,65,677.2,260.9
198430,100,60,12,1,24,0,75,169.8,64
113270,100,14,1,1,1,0,76,232.8,79.2
91047,100,13,1,1,1,0,83,121.9,40.1
165076,100,24,2,1,20,0,90,103.6,45.3
121234,100,21,1,1,1,0,15,594.2,239.5
1751,100,19,2,1,9,0,NA,202.1,64.4
271643,100,45,2,3,1,0,85,161.6,81.3
182834,100,44,1,2,1,0,96,68.6,26.8
74787,100,31,5,2,33,0,NA,403.1,150.7
261148,100,55,3,1,19,0,NA,358.9,129.2
78894,100,15,2,1,1,0,59,203.4,86
356267,95,43,2,1,20,0,NA,144.3,70.7
79804,100,16,1,1,1,0,98,367.5,143
57000,100,16,1,1,1,0,61,483.9,202.1
39524,100,41,1,1,10,0,53,490.6,217.3
100977,100,43,1,1,12,0,NA,176.7,111.1
116518,100,5,1,1,1,0,82,192.2,65.6
42064,100,24,3,1,2,0,70,446.2,166.7
21250,100,33,1,1,1,0,NA,334.5,132.8
9638,100,40,12,6,955,948,95,95.3,67.5
