"GFA","Occupancy","Age","NumBldgs","NumFloors","UnitsTotal","UnitsRes","ENERGYSTARScore","SourceEUI","SiteEUI"
62196,100,76,1,13,47,46,NA,123.5,80.5
76246,100,55,1,19,19,18,NA,197.4,144.7
59935,100,91,1,14,13,12,NA,153.1,93.8
286573,100,68,1,21,164,157,NA,128.2,81.6
123844,100,62,1,15,85,83,41,136.2,80.8
233157,100,69,1,20,102,94,87,82,42.5
204279,100,76,1,19,126,121,NA,122.1,70.9
98016,100,104,1,13,32,29,9,152.1,62.5
334086,100,69,1,20,170,162,NA,173.5,98.2
66878,100,80,1,13,32,31,19,132.7,86.6
186550,100,57,1,20,51,48,98,69.1,22.1
246534,100,70,1,20,87,84,NA,71.2,40.4
122995,100,55,1,15,49,46,100,98.2,51
69540,100,80,1,13,37,36,50,105.7,74.1
75999,100,89,1,13,19,19,NA,152.2,81.8
64192,100,90,1,15,12,11,NA,215.8,80.7
139422,100,90,1,18,49,48,3,211.6,93.1
206989,100,89,1,17,32,29,55,146.4,84
173500,100,89,1,19,41,41,41,150.2,84.2
287748,100,88,1,12,71,62,NA,75.2,25.1
163619,100,59,1,20,56,52,72,140.9,68.8
73864,100,69,1,13,50,46,70,114.7,66.7
292023,100,87,1,19,40,33,14,170,91.4
77073,100,66,1,17,70,68,83,94.6,60
62500,100,90,1,14,23,21,57,118,70.9
60819,100,93,1,16,24,23,NA,162.8,91.6
113068,100,88,1,15,18,18,NA,116.9,75.7
143400,100,102,1,12,48,44,44,110.4,63.7
97169,100,89,1,15,51,48,73,110.3,73.5
166260,100,58,1,16,55,54,29,114.8,62.1
93240,100,92,1,14,30,30,6,127.5,71.8
198233,100,80,1,17,35,34,80,124.8,79.9
63280,100,100,1,12,34,28,79,92.1,77.4
92844,100,58,1,18,50,48,82,97,58.5
74450,100,93,1,15,31,29,76,99.3,64.1
73367,100,93,1,14,15,13,NA,141.6,73.3
209183,100,86,1,19,43,40,29,149.9,84.8
69169,100,80,1,13,56,53,100,58.6,49.9
117234,100,95,1,14,27,27,49,151.8,93.4
80369,100,42,1,12,102,101,47,139.1,76.4
95130,100,87,1,20,19,18,NA,262.1,136.1
152572,100,87,1,19,69,64,72,121.1,73.7
149174,100,70,1,16,107,102,88,95.2,62
98881,100,100,1,12,13,12,NA,113.8,57.3
135440,100,67,1,20,101,97,9,172.2,109.6
224303,100,77,1,20,145,140,NA,109.6,61.5
73909,100,92,1,15,17,17,NA,104.3,55.3
165213,100,90,1,14,45,42,NA,131.2,70.2
128328,100,88,1,12,63,61,91,106.2,64.2
81063,100,62,1,18,34,30,70,111.4,62
76000,100,92,1,14,14,13,NA,140.2,70.1
200873,100,57,1,17,83,76,93,93.4,47.4
58500,100,91,1,15,14,12,NA,128.8,61.6
221098,100,69,1,19,110,107,66,108,71.5
185127,100,35,1,13,32,30,100,60.9,26.8
63966,100,69,1,13,57,50,NA,128,65.7
162001,100,102,1,12,52,51,79,101.2,56.5
64680,100,100,1,9,32,30,NA,132.1,78
155819,100,87,1,15,46,42,34,122.8,79.2
59750,100,92,1,15,23,22,54,123.5,73.3
78000,100,79,1,18,32,32,32,132.4,73.8
213319,100,90,1,12,68,68,83,87.1,40.3
30951,100,90,1,15,11,0,NA,407.9,240
68200,100,93,1,15,17,15,NA,124.9,63.8
89642,100,100,1,13,26,24,NA,105,61
47928,85,81,1,12,43,40,NA,83.2,56.7
110150,100,79,1,19,49,47,50,122.7,78.4
150518,100,59,1,16,111,111,83,106.3,36.3
185425,100,91,1,15,78,74,100,95.8,55.9
60600,100,91,1,15,21,20,NA,117.1,68.9
218064,100,59,1,20,97,97,82,117.3,62.5
330173,100,54,1,33,236,234,74,105.8,58.7
163000,100,17,1,42,57,57,40,160,71.8
194831,100,57,1,16,136,131,12,153.3,85.9
206883,100,54,1,20,166,165,1,225.4,146.9
45957,100,106,1,12,29,24,2,200.8,112.7
108651,100,102,1,15,52,48,1,233.1,109.4
91242,100,108,1,15,35,31,NA,119.3,66.4
260709,100,33,1,39,183,176,4,194.9,89.9
95603,100,105,1,12,25,23,35,145.7,82.2
57847,100,60,1,13,21,20,NA,125.1,75
72307,100,104,1,13,31,28,51,120.5,82.4
158277,100,55,1,20,75,70,NA,139.3,74.7
84968,100,104,1,9,36,34,84,106,69.6
171390,100,58,1,20,161,157,36,135.6,91.8
104980,100,57,1,15,74,73,38,132,75
141994,100,89,1,23,88,86,NA,286,143.6
60170,100,94,1,9,40,36,NA,119.8,70.9
139972,100,89,1,11,81,65,36,119.5,68.6
215000,100,32,1,42,197,196,35,154.9,87.7
95487,100,55,1,16,55,53,7,166.5,101.1
83084,100,91,1,12,28,23,NA,125.6,82.2
258636,100,49,1,31,184,180,10,178.1,114.9
181000,100,62,1,20,112,105,47,129.7,82.3
62497,100,6,1,15,23,22,25,151.6,55.9
105268,100,88,1,13,36,32,NA,215.8,104.3
80000,100,63,1,13,61,58,32,129.9,83.6
72100,100,104,1,13,18,16,NA,114.2,69.4
135000,100,111,2,11,44,44,74,106.6,61.7
64846,100,99,1,9,33,33,56,105.8,74.9
258325,100,60,1,20,158,151,NA,116.6,63
118084,100,109,1,11,67,60,18,148,88.4
125000,100,93,1,11,54,51,3,184.3,106.6
182031,100,86,2,11,64,59,76,112.8,71.9
43574,100,112,1,11,19,17,36,151.3,94.3
103900,100,57,1,20,97,96,35,149.8,85.6
139626,100,52,1,19,164,163,23,174,112.2
841470,100,59,1,28,391,378,59,115,68.1
78153,100,101,1,12,34,28,NA,106.3,72.2
66000,100,93,1,11,21,21,71,118.7,77.1
265000,100,56,1,20,66,60,NA,101.8,65.3
57907,100,93,1,12,31,29,66,100.4,65.4
87539,100,68,1,18,79,76,88,87.9,29.9
87400,100,58,1,20,48,47,NA,141.7,92.6
200954,100,55,1,20,103,95,78,104.2,61.2
91493,100,90,1,11,47,43,94,74.8,59.4
122702,100,45,1,30,29,28,50,151.8,79.9
205476,100,59,1,22,112,101,NA,108.1,60.5
294075,100,55,1,34,130,125,43,149.8,74.9
106915,100,91,1,15,44,42,82,127.9,73.8
67444,100,89,1,15,21,20,59,111.5,63.7
119368,100,54,1,20,44,39,96,97.7,49.6
137571,100,103,1,12,51,45,75,114.9,66.7
72890,100,103,1,12,28,24,10,144.4,71.5
226915,100,77,1,20,69,65,32,123.2,68.9
227063,100,90,1,14,47,47,89,114.1,65
85886,100,89,1,15,20,18,68,147.7,86.5
176865,100,100,1,14,66,62,NA,98.1,55.8
63441,100,94,1,15,16,15,NA,142.6,86
100308,100,88,1,16,38,37,NA,108.2,65.1
274340,100,59,2,20,190,183,55,121.6,69.6
100032,100,94,1,11,45,43,56,120.5,86.4
149255,100,94,1,15,144,139,NA,69.6,39.6
134644,100,77,1,20,88,82,72,99.4,55.6
78000,100,93,1,11,28,23,68,98.9,57.3
183314,100,59,1,19,119,116,75,97.6,53.6
160929,100,51,1,20,123,120,81,106.2,73.8
66000,100,94,1,9,31,31,71,105.1,62.6
124820,100,92,1,14,34,29,23,122.3,71.2
150094,100,57,1,21,83,78,NA,113.6,56.4
70225,100,94,1,11,35,34,NA,116.3,71.3
106480,100,54,1,21,97,95,NA,148.9,100.1
166005,100,56,1,20,141,136,66,123.6,69.8
55760,100,94,1,9,38,35,NA,119.9,76.6
94669,100,101,1,14,55,49,NA,132.9,85.5
32220,100,31,1,11,27,19,NA,272.8,153.9
133557,100,88,1,11,60,58,NA,114.9,73.1
50950,100,92,1,11,33,31,NA,179.5,107.5
71336,100,104,1,10,29,26,78,106.1,60.1
96104,100,56,1,16,105,104,22,175.2,113
145000,100,55,1,21,114,110,90,96.4,62.7
24151,100,102,1,9,45,30,89,101.7,54.5
103922,100,108,1,12,53,52,54,140.2,88.7
140000,100,56,1,16,108,99,NA,181,92.1
141534,100,21,1,31,75,73,49,138.8,71
61381,100,97,1,13,11,11,NA,158.9,77.8
182015,100,59,1,13,122,120,79,109.2,66.1
168671,100,60,1,17,173,165,NA,121.2,67.2
202255,100,58,1,16,98,95,80,114.1,68.1
65953,100,18,1,15,20,20,28,166.5,76.1
99200,100,75,1,10,58,53,2,194.6,99.5
47919,100,109,1,12,25,23,NA,128.4,89
114300,100,105,1,13,50,46,38,152.4,85
56287,100,90,1,9,35,34,62,106.5,64.2
199987,100,17,2,31,74,72,NA,178.7,74.9
72438,100,75,1,12,57,57,69,112,70.3
175590,100,90,1,15,41,36,99,87,44.6
54683,100,89,1,10,39,38,75,96.6,62
291428,100,87,1,18,119,112,94,104.5,65.9
55500,100,90,1,15,26,26,51,137.4,101.7
111251,100,100,1,14,62,60,94,102,67.6
139000,100,88,1,14,25,25,95,77.8,44.7
79651,100,70,1,20,80,78,69,112.2,69.9
226014,100,87,1,21,44,37,29,138.2,79.4
125968,100,52,1,13,144,137,NA,112,35.7
126160,100,14,1,25,63,62,3,183.6,83.7
93304,100,77,2,6,108,94,52,108.4,73.3
183269,100,33,1,43,230,218,3,280.1,154.8
243000,100,50,1,30,117,115,8,144.7,87.5
160000,100,54,2,20,71,69,NA,115.8,58.1
190995,100,54,1,14,195,193,28,141.9,85.4
161471,100,54,1,20,138,131,NA,101.1,60.7
92857,100,55,1,14,153,151,10,218.3,156.8
620365,100,54,1,34,547,532,NA,160.9,106.2
171111,100,49,2,30,116,112,1,264.5,171.8
200024,100,54,1,14,90,88,33,114.6,51
416253,100,29,1,50,296,295,60,159.6,90.8
265306,100,97,1,26,288,281,10,181.9,112.5
259383,100,56,1,21,260,256,NA,124.5,63.3
490652,75,38,12,45,328,322,1,220.8,152.5
100600,100,53,1,14,116,115,19,160.9,99
333724,100,43,1,31,181,172,31,140.2,80.9
256474,100,88,1,16,217,200,NA,118,70
1016132,100,55,1,32,618,613,24,149.7,94.1
507707,100,18,2,57,277,275,20,142.7,84.8
320000,100,37,1,14,309,300,38,138.5,61.6
87872,100,88,1,11,76,72,NA,93.1,54
143800,100,60,1,13,145,145,41,146.1,97.9
74947,100,31,1,15,65,64,2,193.9,104.3
24492,100,60,1,16,208,204,26,636.8,529.3
346000,100,56,1,20,201,190,98,72.6,43.2
483178,100,41,1,35,275,268,44,122.5,66.5
140420,100,56,1,13,91,90,87,84.5,49.8
52000,100,88,1,6,60,60,89,98.9,65.9
80624,100,63,1,16,92,90,NA,136.5,81.7
94875,100,87,1,17,75,68,NA,141,110.1
190000,100,42,2,8,1,0,1,280.4,137.5
568500,100,38,1,35,866,855,NA,98.9,57
192981,100,50,3,27,152,149,11,179.8,105.4
86423,100,88,1,15,34,32,100,109.8,80.8
134722,100,87,1,20,125,120,79,95.5,61.8
161540,100,80,1,12,92,92,99,66.7,44.2
97677,100,85,1,13,92,92,69,112.8,71.8
75137,100,88,1,11,81,81,69,116.1,70.4
82199,100,87,1,10,73,71,57,122.6,81.7
89516,100,85,1,13,88,88,81,106.7,68.9
194856,100,55,1,21,155,153,18,152.2,82.6
134807,100,54,1,13,120,120,47,133.4,81.3
88488,100,79,1,6,84,84,82,104,73.7
216576,100,60,1,16,295,293,NA,148.2,91.7
82065,100,79,1,9,90,90,86,96.8,59.6
81080,100,58,1,10,100,92,37,154.3,105.1
137150,100,52,1,19,99,90,NA,169,115.9
83494,100,56,1,14,113,113,66,119.6,79.7
167519,100,52,1,21,128,126,NA,177.1,100.4
78260,100,88,1,16,66,64,83,92.8,61.6
86731,100,53,1,19,110,107,14,170.5,111.5
245550,100,86,1,20,222,218,NA,78.2,39.7
222599,100,31,1,39,158,157,NA,193.2,94
57000,100,17,1,15,53,53,82,93.6,55.9
105000,100,31,1,31,111,110,52,147.2,91.6
67058,100,40,1,6,94,93,NA,245.7,146.6
108828,100,59,1,14,131,130,16,180.1,101
70992,100,68,1,6,90,90,82,100.1,66.5
167649,100,58,1,16,168,166,83,105,69.6
174247,100,87,1,17,112,110,2,188.8,96.8
404190,100,52,1,34,300,300,6,172.7,114
97000,100,21,1,27,101,99,3,176.4,98.4
193180,100,54,1,18,141,136,57,117.8,58.4
74877,100,97,1,8,88,85,60,113.5,62.4
177878,100,55,1,21,166,159,NA,124.3,72.1
62000,100,87,1,9,71,71,100,40,37.8
82384,100,52,1,13,88,86,93,84.9,45.8
120251,100,30,1,39,136,126,NA,234.5,115.6
154635,100,55,2,13,133,132,20,133.4,89.1
54872,100,47,1,6,60,60,77,109.8,69.8
154029,100,53,1,14,191,191,44,152.8,100.6
61175,100,53,1,13,62,60,NA,127.8,81.9
190000,100,59,1,16,201,199,79,138.4,71
334854,100,86,1,17,296,289,99,65.1,22.2
140299,100,89,1,16,64,64,NA,93.7,63.6
85195,100,56,1,13,138,135,NA,138.5,89.8
173670,100,54,1,13,117,116,12,162.2,105.5
134870,100,54,1,18,137,133,NA,181.5,114.4
119000,100,58,1,12,136,135,69,135.8,80.6
218267,100,54,1,19,201,195,29,140.1,80.1
153440,100,57,1,12,125,124,83,92.9,50.9
56553,100,77,1,6,60,56,61,110.8,35.3
323151,100,56,1,18,287,285,NA,119.7,71.7
80056,100,54,1,13,96,96,72,120.5,79
60400,100,77,1,6,55,54,5,177.2,96.8
588551,100,54,1,34,466,460,22,164.1,101
97072,100,87,1,16,35,33,83,100.2,64.6
132385,100,87,1,19,42,42,61,110.7,73.1
71776,100,29,1,22,36,36,74,123,68.8
141875,100,21,1,22,81,75,48,144.7,74.2
118334,100,88,1,17,131,128,NA,107.1,74.7
294481,100,59,1,20.5,219,219,81,104,60.4
89814,100,90,1,16,60,60,44,134.7,95.4
118499,100,42,1,35,139,138,81,103.2,40.3
175387,100,56,2,17,179,178,62,119.6,67
104773,100,8,1,31,28,27,19,164.4,75.9
50460,100,57,1,14,67,66,88,104.3,78.6
349604,100,30,2,37,244,235,NA,99.1,59.7
154451,100,56,1,13,143,143,57,117,67
129616,100,60,1,13,119,119,34,119.9,76.2
353297,100,38,1,33,476,467,NA,228.8,143.7
76368,100,81,1,6,66,66,94,85.6,52.4
192142,100,32,1,39,199,197,48,153.7,83.3
188767,100,30,1,25,150,149,13,147.3,91.5
117350,100,51,1,19,139,138,3,226.6,116.9
405000,100,57,1,19,374,369,48,129.1,80.4
94392,100,56,1,14,123,123,83,111.6,67.7
212380,100,54,1,20,218,215,NA,127.5,74.9
66162,100,79,1,6,80,80,85,111.4,79.9
168729,100,17,1,31,87,86,22,162.8,91
54774,100,78,1,6,59,59,86,101.1,69.8
139000,100,57,1,17,130,124,2,191.4,128.7
53662,100,31,1,19,68,65,70,117.6,64.3
82608,100,76,1,10,70,70,55,124.5,66.1
202292,100,89,1,16,198,195,93,81.8,50.4
55570,100,11,1,18,34,33,2,213.9,89.4
307000,100,16,2,41,234,234,4,181.1,99
268664,100,18,1,38,220,218,NA,163.8,76.3
140912,100,56,1,19,148,147,NA,189.4,139.1
468500,100,67,4,12,509,503,NA,156.1,105.2
52239,100,32,1,19,55,54,21,153.7,96.5
119000,100,59,1,13,154,154,49,125.1,80.3
280000,100,59,1,18,233,232,49,132.5,85.7
493220,100,61,2,13,496,496,12,100.5,64.4
234779,100,97,8,6,246,237,NA,63.8,23.3
156170,100,97,5,6,290,290,100,61.5,41.7
98964,100,97,2,6,190,190,100,75.4,55.9
145719,100,97,4,6,235,235,1,372.5,323.4
139687,100,55,1,16,148,147,11,181.4,95.5
104633,100,54,1,14,120,120,90,131,78.3
138500,100,17,1,23,129,127,11,160.7,58.8
132779,100,58,2,13,158,158,69,118.9,79.8
308018,100,32,2,23,152,151,44,123.5,79.5
279903,100,9,1,30,130,128,4,188.4,114.3
273150,100,33,1,40,217,216,65,105.7,56.6
418480,100,38,1,23,426,417,NA,109.4,67.6
388498,100,51,1,35,446,430,NA,138.5,57.2
377225,100,10,1,20,346,343,59,125.9,58.4
119952,100,49,1,16,6,0,100,30.9,29.2
236350,100,55,1,19,194,191,6,165,111.2
355100,100,27,1,44,200,199,50,161.7,85.9
57775,100,79,1,6,49,49,46,135.2,100.9
272614,100,48,1,34,293,290,NA,194,120.2
137820,100,54,1,19,157,156,19,175.3,125.6
299269,100,58,2,20,252,251,23,121.3,66.8
180615,100,18,1,31,183,180,7,181.8,98.5
75294,100,41,1,12,84,81,98,72.7,52
173740,100,53,1,18,161,159,92,89.1,39.1
62917,100,55,1,12,87,87,75,120.4,83.3
96000,100,56,1,7,96,90,NA,114.5,70.8
246000,100,61,1,16,222,219,61,110.5,73.2
114325,100,58,1,16,113,112,60,115.4,72.9
175694,100,31,1,32,209,208,15,153.4,103.9
145080,100,57,1,20,126,118,NA,101.2,62.9
112398,100,12,1,20,53,53,5,184.9,100.8
651085,100,37,2,26,250,250,19,158.6,89.6
499707,100,30,2,36,535,517,NA,196.2,104.2
191000,100,55,1,20,130,128,64,123.3,71
167396,100,53,2,18,248,245,NA,215.7,151.5
171960,100,29,1,39,146,146,NA,448.8,179.2
55740,100,67,1,7,90,90,66,140.5,80.5
583731,100,3,1,50,414,414,1,223.2,126.7
362722,100,31,1,40,329,325,66,148,77.5
56800,100,57,1,6,53,53,100,33.6,11.8
86786,100,53,1,14,102,102,13,179.9,121.9
41043,100,61,1,6,96,95,90,142.7,93.1
292043,100,31,1,39,210,209,1,245,150.2
1092864,100,53,1,17,224,210,NA,121.7,82.5
279194,100,53,1,17,210,210,46,125.2,86.9
565309,100,53,1,33,427,427,NA,118.2,80.2
89026,100,106,4,6,192,184,NA,292.9,256.1
56984,100,106,1,6,113,113,1,349.1,293.4
81922,100,77,1,7,87,87,1,233.9,175
223092,100,49,1,25,46,45,2,180.9,96.7
100553,100,47,1,25,48,47,NA,122.2,64.9
53800,100,87,1,14,14,12,NA,147.5,84.7
74766,100,92,1,14,19,18,NA,104,59.2
74555,100,92,1,14,21,20,99,65.8,21.9
63877,100,89,1,14,15,14,NA,132.7,75.6
73045,100,88,2,14,25,22,81,110.5,59.1
109660,100,50,1,5,43,41,NA,131.3,55.6
213234,100,44,1,28,125,124,40,118.6,67.1
52115,100,91,1,13,13,13,NA,149.5,79.1
106009,100,88,1,17,21,19,NA,113.9,59.1
109419,100,79,1,16,72,66,85,96.2,64.5
162950,95,55,1,21,72,68,NA,58.9,55.5
79525,100,101,1,13,24,22,NA,116.5,69.3
49822,100,62,1,13,60,55,NA,145.2,78.7
151627,100,54,1,17,37,37,13,149.6,63.5
50188,100,31,1,27,51,50,5,246.2,110.9
165000,100,105,1,12,18,17,NA,106.1,60
64058,100,92,1,15,30,28,48,122.1,76
98740,100,96,1,13,27,24,96,112.4,67.1
111439,100,39,1,23,70,68,NA,143,82
50388,100,36,1,15,30,29,NA,156,57.7
55200,100,88,1,15,24,23,18,148.9,85.6
231000,100,55,1,14,74,70,NA,100.4,56.2
106700,100,106,1,10,112,102,NA,123.4,73.7
51123,100,105,1,11,22,20,92,104.8,34.4
106152,100,102,1,13,40,38,NA,137.6,73.6
98307,100,105,1,15,42,40,37,113.5,68.1
179576,100,54,1,15,81,78,100,60.2,19.9
172550,100,88,1,15,61,56,62,104.7,64.6
73983,100,92,1,14,14,14,NA,126.7,83.4
284443,100,62,1,13,168,160,10,180.2,111.6
126781,100,54,1,17,63,57,NA,122,57.8
93252,100,79,1,12,63,56,17,173.2,84.4
100250,100,92,1,13,17,17,NA,132.9,67.7
109476,100,95,1,11,46,42,NA,122.5,69.1
181395,100,101,1,13,70,66,86,129.2,76.3
110300,100,92,1,12,66,60,89,92.4,59.8
54696,100,92,1,9,38,36,90,92.9,57.7
248545,100,89,1,15,84,81,100,53.6,17.5
177537,100,30,1,30,94,92,9,188.8,105.5
149047,100,87,1,17,29,28,NA,132.6,69.3
445059,100,94,1,15,360,343,48,122.7,78.8
243975,100,58,1,16,169,154,NA,107.7,62.3
105150,100,92,1,9,48,45,NA,99.2,63.6
118237,100,53,2,21,57,52,54,140.3,85.2
1e+05,100,60,2,19,73,70,NA,145,99
56571,100,105,1,12,27,26,38,121.1,74.8
80640,100,100,1,14,40,38,77,95,64.1
157307,100,89,1,22,72,66,54,127.6,40.9
193200,100,57,1,20,94,90,57,116.8,68.2
124960,100,57,1,20,56,54,72,118.2,76.2
269167,100,91,1,15,118,110,54,100.7,56.9
91361,100,87,1,18,48,47,15,142.8,89.1
74198,100,107,1,7,48,46,60,94.5,59.3
155587,100,92,1,14,92,88,78,108.1,65.2
197495,100,94,1,14,64,60,89,90.8,57.7
162304,100,66,1,19,81,77,63,101.7,62.1
96667,100,93,1,16,51,46,61,127.5,79.3
177000,100,89,1,13,53,48,47,143.5,75.6
77564,100,63,1,12,90,85,50,134.3,98.4
205195,100,90,1,13,86,72,50,101.6,57.3
116190,100,69,1,15,62,61,61,109,70.8
156729,95,54,1,14,129,120,44,135.5,88.6
116933,100,93,1,14,90,88,NA,101.7,63.5
215315,100,89,1,15,77,72,NA,96.8,58.5
194934,100,87,1,15,93,87,48,107.5,71.5
89392,100,86,1,13,69,65,88,97.1,61.2
60035,100,95,1,9,37,35,49,119.6,79.2
54979,100,87,1,14,14,13,NA,140.1,86.7
54800,100,100,1,13,14,12,NA,108.3,63.3
46977,100,30,1,15,19,18,NA,129.3,70.3
168290,100,80,1,16,105,98,NA,94.7,61
171348,100,88,1,16,66,59,NA,100.2,60.7
255799,100,93,2,15,90,87,NA,113.9,79
313271,100,44,1,30,211,210,20,135.2,75.2
117340,100,60,1,17,98,94,9,181.3,105.1
76114,100,62,1,13,84,82,61,114.2,76.5
106700,100,56,1,21,48,45,5,183.2,121.1
223008,100,92,1,12,67,60,NA,73,45
243585,100,62,1,18,70,67,37,115.9,65.9
133265,100,90,1,15,45,43,44,108,74.6
168296,100,88,1,12,60,50,NA,117.8,70
453400,100,48,1,38,254,251,NA,190.9,131
103623,100,90,1,14,55,50,NA,116.6,73.4
51475,100,89,1,9,40,38,69,117.2,77
184000,100,88,1,21,75,70,35,122.5,73.2
142220,100,90,1,16,47,44,95,95.9,53.6
112138,100,71,1,16,42,40,NA,83.1,43.4
174445,100,77,1,19,93,89,82,97.7,61.1
146720,100,92,1,13,30,26,68,128.4,81.9
178636,100,91,1,14,67,64,NA,28.9,9.6
130331,100,91,1,14,50,46,63,101.6,65.2
194347,100,91,1,14,42,40,81,108.1,66.4
166357,100,92,1,14,45,45,29,112.3,65.7
196577,100,91,1,15,78,75,NA,90.4,54.4
290169,100,34,1,32,211,206,13,183.4,121.8
61834,100,90,1,14,19,17,NA,164.1,90.8
72954,100,95,1,9,37,37,51,117.6,83.2
131414,100,89,1,14,46,43,78,90.1,55
83419,100,95,1,14,44,44,55,123.9,81.7
68992,100,115,1,7,52,52,100,64.3,53.5
246000,100,87,1,17,56,56,100,102.8,65.3
126338,100,87,1,16,84,80,86,105.2,66.7
118423,100,88,1,17,74,74,89,103.1,70.7
116003,100,88,1,17,83,83,59,113.9,76.3
71897,100,112,1,6,43,40,66,123.8,72.4
85247,100,89,1,15,41,39,84,99.3,56.9
170466,100,94,1,13,60,59,NA,98,59.7
112528,100,105,1,17,70,70,37,129.2,85.5
58000,100,92,1,15,18,16,NA,128.9,69.4
56500,100,102,1,12,24,24,93,110.2,60.3
94416,100,89,1,15,63,62,76,98,61
65387,100,89,1,15,59,59,79,109.1,71.3
138875,100,44,1,25,150,148,50,126,83.5
121715,100,90,1,14,40,40,65,138.9,72.5
135000,100,3,1,20,32,31,12,142.1,63
107949,100,109,1,14,32,31,89,94.6,53.5
52296,100,92,1,9,33,33,68,116.1,76
80711,100,87,1,14,22,19,67,119.8,73.8
51499,100,95,1,12,52,46,65,126.6,72.8
118253,100,89,1,12,91,83,74,111.4,73.6
250097,100,59,2,16,106,101,NA,81.3,47.5
61954,100,93,1,15,34,31,NA,109.6,71
171359,100,90,1,15,38,37,NA,130.6,68.8
62740,100,30,1,16,61,58,NA,187.4,105.4
65721,100,90,1,9,42,42,100,45.7,15.7
66549,100,101,1,9,41,40,NA,118.6,82.7
74018,100,102,1,13,38,38,80,117.6,71.6
129881,100,34,1,31,94,93,31,156.3,83.2
139354,100,106,1,12,81,76,57,113.7,73.9
50000,100,85,1,9,38,38,NA,111,77.9
104352,100,56,1,6,94,89,69,205.2,106
96783,100,56,1,16,67,64,90,144.6,94.3
147547,100,88,1,15,66,63,NA,120.3,72.8
49045,100,101,1,11,41,32,NA,137.7,86.7
54419,100,88,1,10,41,40,6,146.9,107.4
152113,100,90,1,15,63,59,100,141.5,86.6
92925,100,88,1,11,80,77,NA,123.4,84.5
153261,100,53,1,21,185,178,1,238.1,174.8
97393,100,55,1,14,96,95,69,117.1,82.6
51744,100,93,1,9,37,34,42,124.7,77.3
63350,100,102,1,9,37,34,74,112.7,68.9
133334,100,102,1,13,53,49,68,114.6,79.2
114034,100,57,1,16,61,60,31,220.5,103.9
65724,100,36,1,17,34,31,46,149.4,85.7
73495,100,89,1,14,31,31,20,137.3,98.4
54671,100,100,1,9,34,31,92,102.8,71.6
80175,100,90,1,9,47,44,NA,92.1,52.5
115974,100,55,1,16,98,96,NA,187.2,111.9
64981,100,93,1,14,28,27,NA,125.2,80
91244,100,31,1,15,103,102,2,246.8,141.2
128264,100,88,1,14,32,28,87,108.8,61.9
216104,100,46,1,30,162,160,59,117.7,62.3
441987,100,50,1,35,460,430,NA,153.9,96.3
54440,100,93,1,14,31,29,58,124.7,88
75798,100,87,1,15,32,29,NA,148.9,102.9
357973,100,8,1,18,119,118,33,180.1,59.7
87200,100,94,1,15,40,38,NA,93.3,53
94910,100,103,1,13,52,50,29,139.4,94.5
111600,100,89,1,16,62,56,68,99.4,58.9
84331,100,93,1,13,39,36,78,104,68.1
64241,100,78,1,13,67,64,71,109.2,76
4e+05,90,36,1,17,221,219,1,211.6,90.9
282597,100,26,2,28,237,233,10,188.7,84.3
119599,100,44,1,30,109,106,NA,134.8,85
62459,100,56,1,16,123,119,1,341.8,244.5
55961,100,37,1,5,39,39,1,393.6,323.2
128132,100,54,1,15,154,149,1,206.2,142.2
139718,100,95,1,14,59,56,NA,108.8,68.2
51000,100,89,1,11,45,42,13,142.2,81.7
156827,100,91,1,15,46,44,92,84,51.2
68413,100,79,1,8,51,51,99,89.7,57.1
64344,100,81,1,6,60,54,9,174.8,96.3
210715,100,87,1,18,68,68,73,92.4,55.3
75300,100,88,1,11,61,58,NA,143.2,88.3
173646,100,90,2,13,75,69,91,75.1,48.4
155279,100,94,1,14,64,61,92,92,54.1
52848,100,93,1,9,45,45,9,180,136.3
115769,100,95,1,10,71,68,64,104.1,66.1
54997,100,93,1,9,41,38,94,97.3,53.7
196992,100,92,1,14,92,85,82,101.6,57.9
77520,100,55,1,15,106,104,22,177.7,99.5
225996,100,90,1,14,71,65,89,86.8,42
70056,100,76,1,8,125,125,76,135.8,86.7
65434,100,93,1,16,32,32,64,108.1,69.4
169874,100,14,4,30,96,94,13,178.5,89.9
195000,100,91,1,14,61,60,59,113.3,65
185943,100,91,1,14,55,55,75,107.7,60.3
72080,100,90,1,9,54,54,NA,66.3,37.2
85924,100,88,1,11,49,48,94,78.5,48.2
67044,100,94,1,11,69,63,67,123.3,85.4
181500,100,92,1,14,52,52,1,338.3,140.2
42475,100,28,1,15,33,30,NA,207.4,104.4
451057,100,89,1,15,172,172,NA,146.8,83.5
77426,100,89,1,12,77,74,89,96.3,60.7
141668,100,83,1,13,105,105,85,79.5,51.2
128837,100,92,1,11,73,70,NA,111.1,74.7
50643,100,93,1,9,45,45,51,125.7,85.1
231700,100,56,1,18,149,148,80,110.6,70.6
78344,100,89,1,11,47,45,71,98.5,67.6
218612,100,37,1,29,253,252,NA,137.7,81.2
176917,100,92,1,16,86,86,88,93.8,63
64045,100,89,1,16,65,65,70,118.4,87.2
106600,100,89,1,15,62,60,64,101.1,61.2
104951,100,46,1,19,112,112,9,165,95.9
302102,100,54,1,20,177,168,92,82.5,58.3
94417,100,79,1,15,87,87,70,114.8,75.1
60988,100,87,1,17,80,80,91,105.6,71.6
105921,100,87,1,15,96,90,74,112.6,66.9
