"SqFt","OpenHours","WorkersCnt","ComputersCnt","IsBank","CooledPercent","CDD65","SOURCE_EUI","SourceEnergy","FINALWT","SourceEnergyLog"
-94962.98,105.7,-224.33,-323.04,"No",9.64,-683.08,50.83,457458.05,1729.17,13.03
696037.02,-7.3,25.67,-72.04,"No",-10.36,-610.08,277.2,221756822.1,6.62,19.22
251037.02,13.7,350.67,159.96,"No",9.64,506.92,148.63,52764268.55,23.25,17.78
-101762.98,21.7,-229.33,-323.04,"No",-5.36,-21.08,386.21,849660,1117.74,13.65
86037.02,-2.3,265.67,451.96,"No",9.64,-1348.08,174.2,33098207.1,148.93,17.31
-93462.98,-2.3,-223.33,-295.04,"No",-40.36,-879.08,327.99,3443850.55,1145.08,15.05
-98962.98,7.7,-227.33,-322.04,"No",9.64,-435.08,154.6,773021.2,810.4,13.56
46037.02,-6.3,65.67,235.96,"Yes",-0.36,1831.92,279.78,41967272.1,183.79,17.55
-99512.98,-22.3,-228.33,-323.04,"No",-59.36,-706.08,54.11,240806.05,1851.67,12.39
-99262.98,-20.3,-225.33,-312.04,"No",9.64,510.92,126.43,594244,961.78,13.3
-44962.98,-12.3,-159.33,-230.04,"No",9.64,-421.08,194.85,11496340.8,63.07,16.26
40037.02,-7.3,315.67,419.96,"No",9.64,467.92,308.27,44390308.97,50.32,17.61
-99812.98,-22.3,-227.33,-321.04,"Yes",9.64,2192.92,252.44,1047639.6,1879.46,13.86
-85962.98,-12.3,-219.33,-314.04,"No",9.64,1213.92,41.31,743604.4,657.71,13.52
18037.02,-2.3,85.67,28.96,"No",9.64,-1189.08,147.57,18003013,50.32,16.71
-100762.98,-17.3,-227.33,-315.04,"No",-30.36,-796.08,328.88,1052413.6,1031.35,13.87
-68462.98,105.7,-182.33,-264.04,"No",9.64,1333.92,262.92,9333668.02,657.71,16.05
-101962.98,-22.3,-232.33,-327.04,"No",9.64,287.92,50.2,100399.6,1807.46,11.52
-89962.98,-22.3,-194.33,-255.04,"No",-30.36,-111.08,234.38,3281280.8,583.63,15
-41962.98,-2.3,-59.33,-160.04,"No",4.64,-1038.08,142.76,8851031.35,217.12,16
70037.02,-7.3,-174.33,-262.04,"No",9.64,-786.08,152.1,26465035.7,150.44,17.09
-96862.98,-12.3,-224.33,-312.04,"No",-10.36,-960.08,87.96,624505,1851.67,13.34
-25962.98,-12.3,-164.33,-290.04,"No",-30.36,-870.08,70.52,5500708.05,62.7,15.52
-100362.98,-9.3,-229.33,-325.04,"No",9.64,2526.92,136.74,492270.45,48.84,13.11
201037.02,-22.3,765.67,883.96,"No",9.64,84.92,452.37,137973870.88,62.14,18.74
-99162.98,-18.3,-230.33,-323.04,"Yes",-44.36,-1265.08,179.52,861673.54,1461.86,13.67
-5962.98,-2.3,50.67,29.96,"No",9.64,1233.92,262.48,25723494.73,178.39,17.06
-61962.98,-12.3,-84.33,-168.04,"No",9.64,1570.92,200.16,8406738.9,657.71,15.94
-99462.98,-22.3,-227.33,-320.04,"No",9.64,378.92,37.78,170031.4,1807.46,12.04
-101462.98,-22.3,-231.33,-325.04,"No",9.64,-1325.08,53.29,133218.05,1655.24,11.8
-88962.98,-22.3,-229.33,-321.04,"Yes",9.64,-777.08,99.26,1488853.8,1879.46,14.21
-72462.98,105.7,-164.33,-220.04,"No",9.64,-972.08,254.43,8014529.14,52.15,15.9
146037.02,-17.3,165.67,369.96,"No",9.64,-567.08,194.19,48547391.2,62.14,17.7
696037.02,-12.3,1965.67,4444.96,"No",-10.36,-1586.08,113.81,91047273.8,23.72,18.33
-67962.98,21.7,-204.33,-303.04,"No",9.64,179.92,156.59,5637329.6,632.52,15.54
-100062.98,9.7,-222.33,-324.04,"No",9.64,-543.08,109.93,428738.45,1667.76,12.97
-98962.98,-22.3,-233.33,-329.04,"No",9.64,-557.08,112.39,561960,953.19,13.24
-77962.98,-12.3,-174.33,-264.04,"No",-32.36,467.92,40.4,1050442.4,1868.4,13.86
-94962.98,-2.3,-215.33,-290.04,"No",9.64,191.92,188.35,1695193.5,1130.47,14.34
186037.02,-2.3,640.67,297.96,"Yes",9.64,2985.92,138.38,40128998,48.84,17.51
-64462.98,-22.3,-199.33,-284.04,"No",9.64,-1146.08,54.35,2146702.95,639.72,14.58
-101162.98,-17.3,-223.33,-314.04,"Yes",-25.36,-1065.08,263.89,738904.04,1851.67,13.51
596037.02,105.7,2165.67,3513.96,"No",-10.36,262.92,201.21,140849119.85,23.72,18.76
-99962.98,-12.3,-212.33,-299.04,"Yes",9.64,-616.08,353.78,1415109.86,1107.75,14.16
-98562.98,-12.3,-227.33,-312.04,"No",9.64,-485.08,173.83,938673.1,31.36,13.75
46037.02,-12.3,-154.33,-208.04,"No",-60.36,-171.08,173.44,26016454.45,16.67,17.07
-13962.98,-2.3,-134.33,-188.04,"No",9.64,-906.08,198.77,17889074.94,84.06,16.7
-41962.98,-7.3,-34.33,-65.04,"No",9.64,-836.08,95.48,5920041.4,276.95,15.59
-102462.98,-20.3,-231.33,-323.04,"Yes",9.64,384.92,372.13,558188.4,1107.75,13.23
-98562.98,-12.3,-228.33,-320.04,"No",-5.36,118.92,53.77,290334.8,1828.05,12.58
-96362.98,-12.3,-194.33,-267.04,"No",9.64,210.92,68.9,523614,1117.74,13.17
-59962.98,-17.3,-125.33,-214.04,"No",9.64,-774.08,48.12,2117325.31,532.96,14.57
-102762.98,-12.3,-231.33,-318.04,"No",-0.36,1731.92,135.72,162859.2,1868.4,12
-96062.98,-22.3,-212.33,-302.04,"No",9.64,2213.92,86.67,684670.35,1868.4,13.44
32037.02,-17.3,-34.33,-30.04,"No",-20.36,-887.08,265.45,36100604.05,321.82,17.4
-63962.98,-14.3,-189.33,-254.04,"Yes",9.64,-699.08,211.31,8452288.95,1162.26,15.95
-98462.98,-12.3,-215.33,-305.04,"No",9.64,-826.08,108.57,597123.1,1461.86,13.3
-93961.98,-9.3,-199.33,-289.04,"No",9.64,-732.08,77.57,775748.75,1145.08,13.56
8037.02,-2.3,-74.33,-169.04,"No",9.64,-1175.08,136.71,15311228.45,57.66,16.54
-94062.98,-12.3,-229.33,-320.04,"No",9.64,-796.08,31.08,307650,2396.73,12.64
-97262.98,-12.3,-222.33,-294.04,"No",9.64,90.92,88.84,595246.4,1828.05,13.3
-98962.98,-19.3,-225.33,-320.04,"No",9.64,-984.08,150.11,750540,1667.76,13.53
-97962.98,-27.3,-233.33,-329.04,"No",-70.36,214.92,35.83,214999.75,1807.46,12.28
-92962.98,-12.3,-185.33,-240.04,"No",9.64,-1180.08,669.75,7367200.33,1667.76,15.81
-97262.98,-22.3,-221.33,-304.04,"No",-15.36,564.92,99.98,669875.15,1879.46,13.41
24037.02,-12.3,15.67,44.96,"No",9.64,-708.08,124.12,15887554.9,16.43,16.58
111037.02,5.7,565.67,556.96,"No",-10.36,-750.08,209.02,44939683.22,52.15,17.62
126037.02,-1.3,365.67,744.96,"No",-0.36,-41.08,208.3,47908562.48,23.72,17.68
-99962.98,-2.3,-224.33,-315.04,"No",9.64,446.92,61.81,247248.4,1729.17,12.42
-96962.98,-22.3,-224.33,-314.04,"No",-30.36,-1426.08,90.6,634225.2,48.84,13.36
-66462.98,-12.3,-84.33,-105.04,"No",9.64,2199.92,146.45,5491934,19.69,15.52
-89962.98,-12.3,-214.33,-305.04,"No",9.64,1470.92,84.43,1182008.8,1162.26,13.98
-97362.98,-12.3,-229.33,-319.04,"No",-57.36,-999.08,71.6,472592.4,575.39,13.07
-101462.98,-2.3,-226.33,-318.04,"No",9.64,-986.08,77.29,193230.8,1851.67,12.17
-98762.98,17.7,-225.33,-320.04,"No",-75.36,1539.92,103.11,536166.4,1879.46,13.19
-96862.98,-17.3,-211.33,-312.04,"No",9.64,426.92,99.51,706546.4,1117.74,13.47
16037.02,1.7,77.67,257.96,"No",8.64,-222.08,226.87,27223994.35,64.48,17.12
-98962.98,-2.3,-231.33,-314.04,"No",9.64,2194.92,347.83,1739152.05,23.72,14.37
-57462.98,12.7,-159.33,-247.04,"No",9.64,-506.08,336.76,15659254.1,247.57,16.57
-4962.98,-2.3,15.67,-75.04,"No",9.64,-603.08,184.88,18303208,52.15,16.72
111037.02,-7.3,390.67,639.96,"No",-0.36,-1009.08,160.92,34596899.86,48.84,17.36
316037.02,-2.3,190.67,211.96,"No",9.64,-1021.08,152.24,63938938.93,25.32,17.97
-77962.98,-12.3,-158.33,-307.04,"No",-15.36,1035.92,699.46,18185857.9,196.32,16.72
2037.02,-12.3,65.67,169.96,"No",9.64,196.92,504.92,53521360.67,50.32,17.8
96037.02,-22.3,290.67,402.96,"No",9.64,-1175.08,261.66,52331644.49,57.66,17.77
6037.02,1.7,-59.33,-155.04,"No",4.64,409.92,131.16,14427504,50.32,16.48
16037.02,-22.3,185.67,-55.04,"No",9.64,-1526.08,261.15,31337681.2,20.29,17.26
-102262.98,-14.3,-230.33,-326.04,"No",9.64,-1420.08,122.51,208263.65,1667.76,12.25
696037.02,-0.3,1299.67,1322.96,"No",9.64,1837.92,171.24,136989459.35,23.72,18.74
-86212.98,105.7,-214.33,-230.04,"No",-10.36,191.92,39.24,696422.3,1031.35,13.45
-86962.98,-22.3,-201.33,-295.04,"No",9.64,465.92,95.33,1620626,1069.33,14.3
-6962.98,-7.3,-84.33,-166.04,"No",9.64,-411.08,65.99,6401113.6,239.38,15.67
-101462.98,-13.3,-224.33,-317.04,"No",9.64,1372.92,241.91,604768.15,1879.46,13.31
-102162.98,-10.3,-230.33,-325.04,"No",9.64,39.92,522.96,941319.05,48.84,13.76
-99962.98,-22.3,-225.33,-320.04,"No",9.64,-1091.08,84.18,336715.75,1868.4,12.73
126037.02,-22.3,215.67,1194.96,"No",-0.36,-1180.08,96.04,22088382.4,62.14,16.91
-78961.98,37.7,-184.33,-225.04,"No",9.64,-577.08,514.31,12858205.15,145.5,16.37
-102762.98,-22.3,-232.33,-327.04,"No",9.64,-43.08,92.85,111419.7,1729.17,11.62
82037.02,105.7,77.67,574.96,"No",9.64,55.92,110.63,20577457.05,64.02,16.84
-95762.98,-20.3,-214.33,-309.04,"Yes",9.64,-819.08,110.97,909971.3,1461.86,13.72
-8962.98,-7.3,-59.33,379.96,"No",9.64,-302.08,349.14,33167996.4,62.14,17.32
-86212.98,-17.3,-179.33,-240.04,"No",9.64,122.92,199.3,3537607.5,1117.74,15.08
-101462.98,-12.3,-228.33,-327.04,"No",9.64,1051.92,264.34,660850.4,19.69,13.4
-98762.98,-17.3,-226.33,-319.04,"No",9.64,103.92,89.99,467972.75,1451.62,13.06
-38962.98,-22.3,-174.33,-319.04,"No",-15.36,-598.08,126.66,8233208.04,179.6,15.92
-97262.98,33.7,-218.33,-304.04,"No",-10.36,347.92,161.67,1083160.4,1828.05,13.9
-37962.98,-12.3,-59.33,-20.04,"No",-5.36,-363.08,177.33,11703952.8,139.17,16.28
-96462.98,-12.3,-214.33,-305.04,"No",-15.36,-1005.08,95.77,718257.81,1868.4,13.48
-101462.98,-12.3,-227.33,-315.04,"No",9.64,-458.08,123.13,307824.3,4458.21,12.64
-60462.98,105.7,-214.33,-270.04,"No",9.64,30.92,361.16,15710479.29,321.29,16.57
346037.02,105.7,1265.67,2019.96,"No",-5.36,439.92,199.46,89757275.84,23.25,18.31
196037.02,-7.3,315.67,521.96,"No",9.64,-48.08,201.49,60446165.15,86.87,17.92
221037.02,35.7,190.67,55.96,"No",9.64,1110.92,159.04,51687758.15,23.25,17.76
-62462.98,-2.3,-154.33,-234.04,"No",9.64,-504.08,46.6,1934051.35,55.97,14.48
-100962.98,105.7,-231.33,-327.04,"No",9.64,2164.92,209.12,627353.65,48.84,13.35
-93212.98,-12.3,-223.33,-311.04,"No",9.64,-831.08,96.73,1039829,964.6,13.85
396038.02,-7.3,165.67,331.96,"No",1.64,430.92,160.98,80491685.75,14.6,18.2
-101462.98,-11.3,-231.33,-325.04,"No",9.64,278.92,383.6,958991.6,23.72,13.77
266037.02,9.7,565.67,990.96,"No",-0.36,1701.92,234.66,86823364.87,23.72,18.28
-102412.98,-12.3,-230.33,-324.04,"No",9.64,-228.08,147.94,229309.5,1655.24,12.34
-89462.98,-22.3,-215.33,-319.04,"No",-40.36,-364.08,185.76,2693532.8,639.72,14.81
60037.02,-2.3,267.67,216.96,"No",4.64,-1211.08,154.96,25414018.82,26.09,17.05
-87962.98,-22.3,-203.33,-291.04,"No",9.64,-928.08,160.89,2574255.6,1031.35,14.76
-102562.98,21.7,-227.33,-318.04,"No",9.64,-882.08,60.32,84445.2,1559.83,11.34
-60462.98,-22.3,-84.33,-177.04,"No",7.64,1714.92,140.21,6098979.6,259.35,15.62
-97662.98,-27.3,-228.33,-326.04,"No",9.64,-737.08,55.52,349775.65,1197.39,12.77
-102362.98,-12.3,-230.33,-324.04,"No",9.64,-47.08,204.3,326882.15,1522.98,12.7
-27962.98,27.7,-174.33,-290.04,"No",-15.36,-833.08,270.33,20545327.6,942.56,16.84
-70462.98,-2.3,-217.33,-309.04,"No",9.64,-432.08,548.34,18369538.6,62.7,16.73
-98962.98,-22.3,-230.33,-323.04,"No",9.64,1812.92,350.62,1753105.2,23.72,14.38
8037.02,105.7,465.67,517.96,"No",9.64,1828.92,225.91,25301533.6,50.32,17.05
-97662.98,-25.3,-228.33,-314.04,"No",9.64,-163.08,51.15,322252,961.78,12.68
-102212.98,-22.3,-231.33,-324.04,"No",-15.36,245.92,191.14,334490.8,1484.52,12.72
-7962.98,-17.3,265.67,579.96,"No",9.64,-1530.08,899.47,86348711.86,55.97,18.27
-99462.98,-22.3,-227.33,-315.04,"No",9.64,265.92,129.63,583334.15,1868.4,13.28
146037.02,-7.3,15.67,619.96,"No",7.64,-403.08,156.85,39211266.67,19.69,17.48
496037.02,105.7,-114.33,-158.04,"No",-0.36,652.92,106.21,63728295.4,62.59,17.97
-102862.98,-11.3,-231.33,-326.04,"No",9.64,350.92,279.76,307739.95,19.69,12.64
-99462.98,7.7,-228.33,-326.04,"No",9.64,-23.08,124.16,558723.2,23.72,13.23
-3961.98,-2.3,365.67,434.96,"No",9.64,-1140.08,221.97,22197508.9,57.66,16.92
-100962.98,-13.3,-226.33,-322.04,"Yes",9.64,617.92,154.59,463766.8,1451.62,13.05
-102362.98,-20.3,-228.33,-321.04,"No",9.64,926.92,122.2,195515.6,1461.86,12.18
596037.02,2.7,2765.67,4214.96,"No",-10.36,-345.08,210.71,147495346.85,25.32,18.81
-101962.98,-5.3,-230.33,-326.04,"No",9.64,609.92,394.3,788592,23.72,13.58
-92962.98,-22.3,-217.33,-309.04,"No",9.64,-1181.08,99.01,1089149.6,751.73,13.9
-78962.98,-22.3,-134.33,-204.04,"No",-15.36,-50.08,158.58,3964530.15,639.72,15.19
-91962.98,-12.3,-194.33,-231.04,"No",-15.36,-266.08,108.28,1299404.4,632.52,14.08
596037.02,-22.3,1865.67,941.96,"No",9.64,-411.08,1245.06,871540355.35,23.72,20.59
-28962.98,4.7,-134.33,-97.04,"No",-0.36,2233.92,234.59,17594178,48.84,16.68
56037.02,-22.3,-59.33,-198.04,"No",9.64,-1636.08,211.44,33830090.98,84.06,17.34
596037.02,2.7,1965.67,2119.96,"No",7.64,-332.08,274.2,191939670.99,25.32,19.07
-101212.98,-12.3,-231.33,-323.04,"Yes",9.64,-1506.08,266.05,731636.5,1655.24,13.5
-102262.98,-22.3,-231.33,-327.04,"No",9.64,-748.08,69.3,117808.6,1559.83,11.68
-98962.98,-22.3,-214.33,-287.04,"No",9.64,502.92,281.05,1405230.4,1807.46,14.16
-99462.98,-17.3,-229.33,-328.04,"No",9.64,-506.08,158.61,713741.35,1197.39,13.48
496037.02,4.7,690.67,678.96,"No",9.64,-439.08,130.21,78125700.8,25.32,18.17
46037.02,105.7,265.67,119.96,"No",8.64,-660.08,162.13,24319122.15,50.32,17.01
-102462.98,-27.3,-233.33,-327.04,"No",9.64,-11.08,54.44,81664.8,1791.31,11.31
-78961.98,-2.3,-174.33,-34.04,"No",9.64,-1121.08,275.05,6876601.9,48.84,15.74
-75962.98,105.7,-34.33,-50.04,"No",9.64,237.92,463.57,12980089.85,1117.74,16.38
-97962.98,-22.3,-217.33,-313.04,"No",-15.36,2269.92,95.22,571314.8,1134.75,13.26
-101562.98,-2.3,-231.33,-325.04,"Yes",-15.36,-935.08,75.3,180725.65,25.32,12.1
596037.02,3.7,265.67,459.96,"No",-15.36,-488.08,129.32,90524734.02,25.32,18.32
-81962.98,-22.3,-210.33,-302.04,"No",9.64,-1596.08,22.77,500886.4,1667.76,13.12
-44962.98,-12.3,-47.33,-115.04,"No",9.64,-1150.08,175.78,10371016.6,7.58,16.15
-101762.98,-10.3,-229.33,-325.04,"No",9.64,1725.92,462.06,1016530.2,48.84,13.83
-1962.98,22.7,-34.33,-85.04,"No",9.64,-629.08,181.73,18535992.3,57.66,16.74
206037.02,13.7,1044.67,1924.96,"No",4.64,19.92,235.68,73060032.37,52.15,18.11
-35962.98,105.7,-84.33,-209.04,"No",9.64,-695.08,378.17,25715344.45,276.95,17.06
-64462.98,-7.3,-159.33,-271.04,"No",4.64,662.92,231.36,9138914.4,48.84,16.03
-97962.98,-2.3,-222.33,-314.04,"No",9.64,996.92,155,929981.5,1807.46,13.74
-97862.98,105.7,-230.33,-322.04,"No",-0.36,2059.92,224.53,1369655.35,23.72,14.13
-63962.98,-17.3,-209.33,-286.04,"No",-10.36,-121.08,103.4,4135881.05,48.84,15.24
-102262.98,-22.3,-232.33,-326.04,"No",9.64,-439.08,128.18,217912.1,738.09,12.29
-91712.98,-12.3,-222.33,-280.04,"Yes",-20.36,607.92,171.85,2105135.2,1031.35,14.56
-98462.98,-15.3,-216.33,-307.04,"No",9.64,-162.08,113.29,623077,1484.52,13.34
-67462.98,-12.3,-174.33,-262.04,"No",-24.36,-896.08,98.71,3602803.05,545.86,15.1
54037.02,-2.3,-104.33,129.96,"No",9.64,-855.08,287.95,45495350.25,3.79,17.63
-79962.98,-2.3,-214.33,-270.04,"Yes",9.64,-355.08,258.16,6195778.05,445.92,15.64
-89962.98,-2.3,-217.33,-315.04,"No",-50.36,1346.92,112.18,1570515.45,1117.74,14.27
-98262.98,-18.3,-208.33,-308.04,"No",9.64,-283.08,92.48,527157.05,1791.31,13.18
-61962.98,-12.3,-204.33,-282.04,"No",-10.36,234.92,173.22,7275360.75,632.52,15.8
-99812.98,-22.3,-232.33,-325.04,"No",-10.36,-336.08,118.4,491358.7,1851.67,13.1
-58962.98,-22.3,-214.33,-220.04,"No",9.64,-1256.08,158.21,7119615.65,63.02,15.78
66037.02,-7.3,145.67,92.96,"No",9.64,2155.92,182.09,30955164.8,50.32,17.25
76037.02,1.7,15.67,225.96,"No",-0.36,-403.08,144.72,26049708.65,163.09,17.08
-100962.98,-8.3,-227.33,-317.04,"Yes",9.64,149.92,230.17,690496.8,1807.46,13.45
96037.02,-7.3,415.67,957.96,"No",9.64,-770.08,161.03,32205973.8,53.72,17.29
-48962.98,-17.3,-59.33,-152.04,"No",-5.36,-997.08,223.39,12286459.5,281.11,16.32
-99962.98,-8.3,-233.33,-328.04,"No",9.64,-1008.08,467.45,1869801.5,1107.75,14.44
-7962.98,105.7,365.67,669.96,"No",9.64,1547.92,583.86,56050979.6,178.39,17.84
241037.02,-3.3,865.67,1089.96,"No",9.64,1607.92,193.83,66870639.8,23.72,18.02
-76962.98,-12.3,-231.33,-322.04,"No",-57.36,-478.08,58.17,1570465.4,653.84,14.27
-89712.98,-14.3,-207.33,-301.04,"No",9.64,-651.08,114.29,1628679.15,1559.83,14.3
-55462.98,105.7,-134.33,-210.04,"No",9.64,-736.08,872.37,42310099.76,276.95,17.56
-99562.98,-22.3,-222.33,-316.04,"Yes",9.64,-664.08,138.39,608905.85,1851.67,13.32
-58962.98,-22.3,-172.33,-239.04,"No",9.64,-1231.08,115.63,5203391.55,63.02,15.46
-43962.98,22.7,-84.33,-130.04,"No",9.64,-448.08,342.77,20566302.4,213.48,16.84
-45962.98,-12.3,-141.33,-303.04,"No",-20.36,-1519.08,117.61,6821153.5,833.88,15.74
-98962.98,-2.3,-224.33,-322.04,"No",9.64,176.92,264.08,1320405.8,31.85,14.09
-42962.98,-2.3,-59.33,-247.04,"No",9.64,-967.08,112.55,6865337.85,20.78,15.74
-101562.98,-14.3,-231.33,-322.04,"No",-60.36,241.92,139.46,334707.1,1807.46,12.72
-101962.98,-22.3,-231.33,-326.04,"No",9.64,-687.08,109.34,218689.8,1868.4,12.3
-6962.98,-12.3,65.67,69.96,"No",9.64,66.92,271.59,26343966.17,143.95,17.09
-58962.98,-22.3,-194.33,-193.04,"No",-15.36,-463.08,133.99,6029504.95,178.39,15.61
-100762.98,-26.3,-229.33,-322.04,"Yes",9.64,-379.08,133.09,425882.45,1729.17,12.96
-64462.98,-22.3,-194.33,-285.04,"No",9.64,151.92,86.25,3407062.4,48.84,15.04
-99612.98,-12.3,-219.33,-320.04,"No",9.64,2024.92,83.29,362320,1879.46,12.8
-101012.98,-18.3,-232.33,-323.04,"No",9.64,-104.08,60.13,177370.9,1791.31,12.09
-71962.98,-22.3,-164.33,-209.04,"No",9.64,-737.08,235.99,7551780.49,279.46,15.84
-97862.98,-22.3,-231.33,-326.04,"No",-24.36,1960.92,22.23,135584.4,1879.46,11.82
596037.02,17.7,1274.67,1539.96,"No",-0.36,-396.08,187.32,131126109.44,25.32,18.69
12037.02,-22.3,165.67,124.96,"No",9.64,-613.08,143.84,16685611.66,84.06,16.63
-69962.98,-17.3,-186.33,-295.04,"No",9.64,-526.08,169.95,5778406.9,356.2,15.57
121037.02,105.7,865.67,289.96,"No",-0.36,-649.08,196.28,44163087.17,15.95,17.6
-27962.98,-7.3,-57.33,-112.04,"No",9.64,-65.08,196.47,14931505.4,48.84,16.52
276037.02,-12.3,765.67,681.96,"No",9.64,1.92,135.51,51493617.46,143.95,17.76
-85962.98,-17.3,-188.33,-257.04,"Yes",9.64,99.92,27.56,496137.6,579.25,13.11
-8962.98,2.7,-184.33,-116.04,"No",9.64,-594.08,184.97,17571899.76,157.11,16.68
-78462.98,-22.3,-194.33,-288.04,"No",-0.36,-843.08,278.17,7093223.6,223.94,15.77
221037.02,-17.3,234.67,47.96,"No",-0.36,1848.92,189.47,61578309.5,90.62,17.94
82037.02,-12.3,15.67,52.96,"No",9.64,2299.92,175.33,32611930.69,24.43,17.3
-41962.98,-2.3,-34.33,-33.04,"No",9.64,1736.92,309.05,19160888.74,48.84,16.77
-79962.98,21.7,-210.33,-326.04,"No",9.64,-81.08,220.61,5294745.05,1655.24,15.48
-95962.98,-6.3,-229.33,-324.04,"No",9.64,110.92,146.89,1175146.7,48.84,13.98
-102362.98,-12.3,-230.33,-321.04,"No",9.64,-1150.08,117.44,187898.9,1559.83,12.14
-90462.98,-8.3,-193.33,-268.04,"No",-5.36,-1182.08,152.94,2064738.2,583.63,14.54
191037.02,-7.3,65.67,89.96,"No",-0.36,446.92,160.54,47359764.24,48.84,17.67
-102961.98,-25.3,-233.33,-329.04,"No",-10.36,-817.08,17.7,17721.2,1828.05,9.78
-76962.98,-22.3,-113.33,-174.04,"No",9.64,319.92,174.3,4706215.85,519.5,15.36
-87212.98,-22.3,-224.33,-311.04,"No",9.64,132.92,101.92,1707242.25,499.12,14.35
22037.02,-2.3,65.67,-10.04,"No",9.64,-787.08,153.06,19285780.5,53.72,16.77
-36962.98,-12.3,55.67,-1.04,"No",9.64,-1475.08,155.64,10428181.4,249.44,16.16
246037.02,-12.3,665.67,549.96,"No",9.64,3253.92,177.66,62181064.04,17.19,17.95
-79962.98,-14.3,-209.33,-314.04,"No",9.64,-53.08,133.55,3205258.7,632.52,14.98
-102762.98,-22.3,-230.33,-326.04,"No",9.64,550.92,226.24,271482.75,23.72,12.51
-79212.98,-12.3,-200.33,-278.04,"No",-15.36,-538.08,110.4,2732468.55,653.84,14.82
-50962.98,-13.3,-218.33,-308.04,"No",-60.36,-228.08,51.66,2737925.4,74.84,14.82
-53962.98,105.7,-134.33,-230.04,"No",9.64,140.92,369.73,18486599.95,626.87,16.73
-96462.98,-2.3,-219.33,-312.04,"No",4.64,11.92,102.27,767050.9,1274.26,13.55
696037.02,-7.3,298.67,564.96,"No",9.64,-533.08,53.94,43151385.2,52.15,17.58
-94762.98,-12.3,-225.33,-308.04,"No",9.64,-426.08,347.34,3195507.35,1484.52,14.98
-80962.98,-12.3,-154.33,-302.04,"No",-10.36,230.92,283.48,6519969.2,632.52,15.69
396037.02,-2.3,765.67,691.96,"No",9.64,-580.08,141.39,70695435.98,62.14,18.07
-99062.98,-12.3,-227.33,-323.04,"Yes",9.64,-795.08,183.15,897424.15,1484.52,13.71
64037.02,17.7,-184.33,-269.04,"No",-50.36,-577.08,315.22,52957325.05,228.76,17.78
-94962.98,-2.3,-233.33,-310.04,"No",9.64,-909.08,223.28,2009550.2,1145.08,14.51
276037.02,-7.3,386.67,502.96,"No",-12.36,-61.08,149.87,56950636.62,48.84,17.86
-98062.98,-12.3,-219.33,-305.04,"Yes",-0.36,-756.08,195.54,1153672.1,1851.67,13.96
-101112.98,-22.3,-230.33,-309.04,"No",9.64,-85.08,93.57,266680.4,1807.46,12.49
-59462.98,-2.3,-204.33,-292.04,"No",9.64,1986.92,136.3,6065466.4,61.58,15.62
46037.02,-7.3,-84.33,-71.04,"No",-60.36,-349.08,160.74,24111564.81,89.5,17
-1962.98,17.7,125.67,319.96,"Yes",9.64,174.92,286.68,29240988.03,53.72,17.19
201037.02,-2.3,190.67,163.96,"No",9.64,-675.08,161.72,49325810.8,61.58,17.71
-101462.98,-22.3,-231.33,-327.04,"No",9.64,1266.92,52.84,132106.8,1879.46,11.79
106037.02,-2.3,665.67,915.96,"No",9.64,-583.08,265.01,55652089.52,52.15,17.83
-77962.98,105.7,-169.33,-135.04,"No",-0.36,-409.08,691.76,17985710.05,62.14,16.71
-97462.98,-17.3,-226.33,-319.04,"No",9.64,138.92,161.42,1049232.8,2140.91,13.86
-100762.98,37.7,-231.33,-326.04,"No",9.64,-1452.08,16.12,51570.4,2249.14,10.85
496037.02,-7.3,665.67,164.96,"No",-10.36,-437.08,147.81,88684911.35,6.2,18.3
166037.02,2.7,183.67,185.96,"No",9.64,-160.08,241.87,65304598.21,48.84,17.99
-102762.98,-7.3,-230.33,-323.04,"No",-30.36,588.92,138.78,166538.4,1522.98,12.02
-90462.98,-22.3,-193.33,-239.04,"No",-0.36,-341.08,51.48,695029.3,639.72,13.45
-97962.98,7.7,-228.33,-312.04,"No",-24.36,-689.08,127.12,762692,1851.67,13.54
-78962.98,105.7,-154.33,-284.04,"No",-40.36,-430.08,75,1874922,74.84,14.44
366037.02,-7.3,965.67,889.96,"No",9.64,227.92,175.05,82271813.98,23.72,18.23
-101762.98,-14.3,-231.33,-325.04,"No",9.64,2204.92,85.7,188549.2,48.84,12.15
-101962.98,-22.3,-229.33,-318.04,"No",9.64,83.92,164.9,329800.8,4637.85,12.71
-92962.98,-14.3,-202.33,-299.04,"No",-15.36,-831.08,179.79,1977739.05,1667.76,14.5
-97962.98,-6.3,-230.33,-325.04,"No",9.64,1992.92,187.63,1125786.9,23.72,13.93
-100962.98,-17.3,-220.33,-310.04,"No",9.64,1288.92,108.31,324931.25,1879.46,12.69
-66962.98,-8.3,-143.33,-222.04,"No",9.64,-449.08,169.16,6259024.45,657.71,15.65
-30962.98,-2.3,-34.33,-21.04,"No",9.64,1420.92,290.23,21187104.4,274.45,16.87
-97962.98,-22.3,-229.33,-322.04,"No",9.64,-732.08,72.07,432406.45,1559.83,12.98
-52962.98,105.7,-59.33,-80.04,"No",9.64,-239.08,332.59,16962051.1,160.43,16.65
-97962.98,-18.3,-220.33,-310.04,"No",9.64,628.92,434.21,2605239,880.78,14.77
