"parcelId","BuildingType","PrimaryPropertyType","LargestPropertyUseType","YearBuilt","NumberofBuildings","NumberofFloors","SourceEUI","PropertyGFATotal","ENERGYSTARScore","SiteEnergyUse","Building Quality","Construction Class","Elevators","Heating System","Shape","Sprinklers"
"1989200800","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2001,1,6,102.0999985,80592,NA,1637794.75,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"1989200865","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2001,1,7,75.80000305,137324,"100",2960159.75,"GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"1989200980","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2004,1,6,95.30000305,101192,"45",1819315.875,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"1989201170","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1999,1,6,87.19999695,65712,"96",1435730,"AVERAGE/GOOD","WOOD FRAME","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"1989201245","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1908,1,3,72.19999695,25800,"91",850430.875,"AVERAGE/GOOD","MASONRY","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"1989201255","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1908,1,3,63.29999924,20712,"91",913502.125,"AVERAGE/GOOD","MASONRY","No","HOT WATER","Rect or Slight Irreg","Yes"
"1975700120","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1923,1,10,132.3999939,67560,"85",3318151.5,"LOW/AVERAGE","REINFORCED CONCRETE","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"1975700420","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1910,1,7,81.5,42078,"81",1502069.875,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"1975700511","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1907,1,3,84.59999847,27250,"65",1160087.875,"LOW COST","MASONRY",NA,"STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"1978200340","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1925,1,5,91.30000305,47154,"92",2228083.75,"AVERAGE/GOOD","MASONRY","No","HOT WATER","Rect or Slight Irreg","Yes"
"1978200360","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1962,1,5,148.6999969,39895,"26",3472834,"AVERAGE","MASONRY","No","HOT WATER","Rect or Slight Irreg","No"
"1978200425","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1925,1,4,87,63681,"53",2380206.5,"AVERAGE","MASONRY","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"1978200440","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1925,1,6,91.19999695,57930,"86",1956439.375,"AVERAGE/GOOD","MASONRY","Yes","ELECTRIC WALL","Approx Square","Yes"
"1978200445","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1991,1,5,101.1999969,62480,"72",2014500.375,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"1978200470","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1962,1,18,64.09999847,250883,"93",10939331,"GOOD","REINFORCED CONCRETE","Yes","HOT WATER","Long Rect or Irreg","Yes"
"1978200710","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1905,1,4,65.69999695,24840,"86",755856.875,"GOOD","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","No"
"1978200745","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1997,1,4,103.0999985,132024,"50",3079143.5,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"1978200750","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1928,1,5,96.19999695,82776,NA,1824054.5,NA,NA,NA,NA,NA,NA
"1978200790","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1993,1,5,116,111954,"89",3751417,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Long Rect or Irreg","Yes"
"1978200865","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",2000,1,13,223.6999969,207022,"1",19526080,"GOOD/EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1978200895","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1916,1,4,60.59999847,77246,"74",2265836,"AVERAGE","MASONRY","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"1978200960","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1987,1,5,90.80000305,42331,"76",1224642.5,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Long Rect or Irreg","Yes"
"1978201230","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1998,1,5,125,32870,"40",870633.5,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"1979200125","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1949,1,14,106,333244,"71",11737324,"GOOD","REINFORCED CONCRETE","Yes","HOT WATER-RADIANT","Long Rect or Irreg","No"
"1979200186","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1928,1,11,98.09999847,105776,NA,5902943,"AVERAGE","MASONRY","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","No"
"1979200245","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1923,1,4,107.9000015,43606,"73",1224045.25,"AVERAGE","MASONRY","No","HOT WATER-RADIANT","Rect or Slight Irreg","Yes"
"1979200250","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1924,1,4,89.80000305,58503,"67",3758731,"GOOD","MASONRY","No","HOT WATER-RADIANT","Rect or Slight Irreg","No"
"1985200070","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2008,1,7,58.5,178911,"97",5232420.5,"GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"2114700295","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1967,1,3,79.30000305,21385,"68",540105.625,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Long Rect or Irreg","No"
"1986200305","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2013,1,7,72.59999847,102120,"100",2156624.75,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Approx Square","Yes"
"1988200190","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2012,1,7,59.90000153,301831,"100",6716839,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"1988200240","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1929,1,3,91.90000153,32908,"84",1439860.25,"AVERAGE","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","Yes"
"1976200075","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",2000,1,28,117.0999985,1256335,"42",47952868,"GOOD","REINFORCED CONCRETE","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"1976200140","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1989,1,8,199.1000061,42765,"11",1926134.875,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","No"
"1976200160","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1915,1,4,103.5,31578,"17",2018011.875,"AVERAGE/GOOD","MASONRY","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"1976200210","Campus","Low-Rise Multifamily","Multifamily Housing",1942,1,4,267.5,45500,NA,3778355,"AVERAGE","MASONRY","Yes","FORCED AIR UNIT","Rect or Slight Irreg","No"
"1976700260","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1926,1,1,90.5,164120,"4",7559797,"AVERAGE","REINFORCED CONCRETE","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"1977200030","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1909,1,6,85.59999847,51578,"65",2406996.75,"AVERAGE","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"1977200185","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1994,1,6,97.59999847,97517,NA,2015117.25,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"1977200395","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1901,1,6,151.5,70850,NA,2458760.5,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"1977200435","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1914,1,5,153.6000061,39528,NA,2122581.25,"GOOD","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","Yes"
"1977200546","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2001,1,8,96.09999847,68628,"70",2044374.75,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"1977200570","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2010,1,8,129.1000061,54550,NA,2188559,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"1977200590","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1970,1,16,119.4000015,95700,"66",3730953.5,"AVERAGE","REINFORCED CONCRETE","Yes","ELECTRIC WALL","Long Rect or Irreg","No"
"1977200615","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1900,1,3,144.8999939,27140,NA,2209512,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"1977200650","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1995,1,5,130.6999969,63861,"41",4054994.25,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Long Rect or Irreg","Yes"
"1977200671","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1923,1,6,71.69999695,50376,"65",1813285.25,"AVERAGE/GOOD","MASONRY","Yes","HOT WATER","Long Rect or Irreg","Yes"
"2025049128","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1949,1,3,63.5,21112,"96",833747,"AVERAGE","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","No"
"2026049013","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1987,1,3,93.30000305,22646,"61",673030,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"1991200600","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2010,1,6,33.59999847,191832,"96",4519997,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"1991201030","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2008,1,6,69.69999695,60364,"86",1754477.25,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"1991201405","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2005,1,6,63.70000076,79480,"98",1889761.125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"1992200030","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1967,1,4,95.69999695,40086,"70",879235.8125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2026049019","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1985,1,3,103.0999985,72459,"86",2175940.25,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"2041200000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1975,1,4,24.79999924,33948,"100",191497.9063,NA,NA,NA,NA,NA,NA
"2041500000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1976,1,3,79.40000153,20930,NA,529033.5,NA,NA,NA,NA,NA,NA
"2044500281","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1989,1,4,71.5,51510,"59",1172903.375,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2044500350","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1970,1,4,77.5,36408,NA,898495.1875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"2044500380","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1978,1,4,68.80000305,51387,"81",1183042.125,"GOOD","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"2061100030","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1989,1,4,77.5,25763,NA,507428.9063,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2107700110","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2005,1,6,152.6999969,106524,"75",2919980.75,"AVERAGE","STRUCTURAL STEEL","Yes","ELECTRIC","Very Irreg","Yes"
"2114700445","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1980,1,3,88.90000153,31288,"77",692127.875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Long Rect or Irreg","Yes"
"2119000000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2008,1,6,136.8000031,50803,"61",1695682.125,NA,NA,NA,NA,NA,NA
"2123700355","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1962,1,3,99.69999695,30891,"48",980603.375,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"2123700405","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2000,1,2,115.4000015,40542,"60",1489363.875,"AVERAGE","WOOD FRAME",NA,"ELECTRIC","Long Rect or Irreg",NA
"2134000000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1975,1,5,80.09999847,41510,"74",1225792.75,NA,NA,NA,NA,NA,NA
"2137500000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2006,3,6,89.19999695,61887,"100",1757601.25,"AVERAGE","WOOD FRAME",NA,"(unknown)","Rect or Slight Irreg",NA
"2161800000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1978,1,2,58.70000076,56340,"89",1053290.75,NA,NA,NA,NA,NA,NA
"2163900170","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1928,1,3,63.29999924,25538,"92",741999.6875,"AVERAGE/GOOD","WOOD FRAME","No","ELECTRIC WALL","Long Rect or Irreg","No"
"2163900314","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1949,1,3,87.30000305,44672,"54",2664566.5,"AVERAGE","WOOD FRAME","No","FORCED AIR UNIT","Long Rect or Irreg","No"
"2163900350","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1989,1,4,87.30000305,33692,"87",603223.1875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Very Irreg","Yes"
"2163900440","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1930,1,3,107.4000015,39613,"52",2062909.125,"AVERAGE","WOOD FRAME","No","HOT WATER","Very Irreg","No"
"2163900470","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1958,1,5,102.0999985,28833,"88",1134742.125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2163901480","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1925,1,2,95.80000305,24325,"27",1664948.75,"AVERAGE/GOOD","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","No"
"2197600145","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1989,1,5,84.90000153,21902,"83",591845.3125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"2197600160","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1999,1,6,80.5,46442,"96",1271753.25,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"2197600205","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2007,1,6,120.0999985,52405,"53",3641620.75,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"2197600221","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2000,1,6,89.59999847,30648,"89",649874.875,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"2197600350","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1985,1,4,85.19999695,37485,"73",1256456.625,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Long Rect or Irreg","Yes"
"2197600460","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1999,1,5,98,109924,"98",2845946,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg",NA
"2197600556","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2001,1,5,107,72989,"95",1552597.875,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"2197600565","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1901,1,3,86.30000305,43128,"68",1628250.75,"AVERAGE","MASONRY","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"2197600605","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1901,1,3,111.5999985,24046,"33",1518729.625,"AVERAGE","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","No"
"2197600660","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1978,1,3,134.3000031,22082,"20",1009476,"AVERAGE","WOOD FRAME",NA,"PACKAGE UNIT","Rect or Slight Irreg","Yes"
"2197600700","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1994,1,6,79.19999695,45640,"71",789630.125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"2197600710","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1998,1,5,91.59999847,41527,"91",787889.8125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"2198100010","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1908,1,3,69.90000153,26062,NA,1093477.5,"AVERAGE","WOOD FRAME",NA,"HOT WATER","Rect or Slight Irreg","No"
"2207600000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2002,1,4,69.69999695,65471,"74",2075744.5,"AVERAGE/GOOD","WOOD FRAME","Yes","FORCED AIR UNIT","Very Irreg","Yes"
"2208800000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2007,1,4,92.69999695,26375,NA,1201630.125,"GOOD/EXCELLENT","STRUCTURAL STEEL",NA,"COMPLETE HVAC","Very Irreg","Yes"
"1989201275","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1908,1,3,61.5,26250,"96",1056003,"AVERAGE/GOOD","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","Yes"
"1989201300","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2009,1,7,120.4000015,32143,"53",1260416,"GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"1989201305","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1948,1,3,70.80000305,22177,"82",500237,"AVERAGE","MASONRY","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"1989201340","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1908,1,4,80.69999695,43712,"79",2284507.5,"AVERAGE/GOOD","MASONRY","Yes","WALL FURNACE","Rect or Slight Irreg","No"
"1989201400","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2007,1,6,88.40000153,83270,"79",1866283.125,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"1989201450","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1922,1,5,65.90000153,43998,"99",2090543.75,"AVERAGE","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"1990200190","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1969,1,9,78.80000305,55604,"97",1859725.375,"AVERAGE","MASONRY","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"1990200230","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1959,1,4,78.80000305,25056,"79",628676.375,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Long Rect or Irreg","No"
"1990200255","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1990,1,4,71.30000305,46800,"92",847799.875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"1990200375","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2002,1,4,58.29999924,50903,"88",945020.1875,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"1990200400","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1930,1,3,83.40000153,22320,"88",1353612.75,"AVERAGE/GOOD","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","No"
"1991200205","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",2014,1,10,68.30000305,336003,"92",10126597,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"2461900860","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1966,1,4,76.40000153,26873,NA,638917.8125,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"2461900905","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,3,99.5,20010,"69",634056,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Long Rect or Irreg","No"
"2467400101","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2003,1,8,76,201197,"98",4628171,"GOOD","WOOD FRAME","Yes","ELECTRIC","Long Rect or Irreg","Yes"
"2467400150","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2000,1,5,126.0999985,36413,"13",2017898.5,NA,NA,NA,NA,NA,NA
"2467400167","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1997,1,6,67.5,88004,"100",1935494.25,NA,NA,NA,NA,NA,NA
"2467400181","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2001,1,6,108.9000015,79402,NA,1747487.75,NA,NA,NA,NA,NA,NA
"2467400190","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1926,1,3,78,23837,"82",759060.8125,NA,NA,NA,NA,NA,NA
"2467400230","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1997,1,4,148.3999939,24880,"13",2001481,NA,NA,NA,NA,NA,NA
"2467400240","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2006,1,7,71.40000153,261980,"94",6962255,NA,NA,NA,NA,NA,NA
"2467400267","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2009,1,6,118.5999985,36389,"51",1374299.375,NA,NA,NA,NA,NA,NA
"2467400270","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2010,1,6,120.8000031,49559,"66",3348280.5,NA,NA,NA,NA,NA,NA
"2468400070","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1916,1,3,73.30000305,24000,"91",929950.125,NA,NA,NA,NA,NA,NA
"2468500000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1974,1,7,124.0999985,143539,"42",6769769,NA,NA,NA,NA,NA,NA
"2491200915","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1988,1,3,83.59999847,31499,"90",673907.3125,NA,NA,NA,NA,NA,NA
"2492700000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1980,1,3,71.69999695,27922,"81",684739.6875,NA,NA,NA,NA,NA,NA
"2513500030","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2001,1,5,69.40000153,53281,"98",811703.6875,NA,NA,NA,NA,NA,NA
"2538830000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",2008,1,38,125.3000031,330693,"47",20781390,NA,NA,NA,NA,NA,NA
"2538840000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",2007,1,42,106.3000031,170000,"21",8188381,NA,NA,NA,NA,NA,NA
"2285200000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1948,1,4,99.69999695,40326,"42",2715249.75,NA,NA,NA,NA,NA,NA
"2285230000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1995,1,5,79.09999847,26088,"66",892455.875,NA,NA,NA,NA,NA,NA
"2285440000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1914,1,6,72.19999695,34023,NA,898115.375,"AVERAGE/GOOD","MASONRY","Yes","COMPLETE HVAC","Approx Square","Yes"
"2285450000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1980,1,4,63.5,45421,"90",937054.1875,NA,NA,NA,NA,NA,NA
"2296600000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1973,1,4,60.09999847,60601,"95",924073,NA,NA,NA,NA,NA,NA
"2296640000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1970,1,4,89.30000305,29222,"54",796351.125,NA,NA,NA,NA,NA,NA
"2302300000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2008,1,6,122.6999969,27468,NA,1163748.875,"AVERAGE","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"2306400085","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1989,1,4,80.30000305,61227,"93",1141763.75,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2313980000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1997,1,5,98.80000305,30236,"65",951675.5,NA,NA,NA,NA,NA,NA
"0653000026","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1990,1,5,94.19999695,320651,"50",7286313.5,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"2329200000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1985,1,3,68.09999847,45235,"61",980773.375,"AVERAGE","WOOD FRAME","Yes","(unknown)","Rect or Slight Irreg",NA
"2363000000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2002,1,6,81.30000305,65604,"88",1697909.625,NA,NA,NA,NA,NA,NA
"2366500000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2009,1,8,95.09999847,322771,"89",8669367,"GOOD/EXCELLENT","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
