"parcelId","BuildingType","PrimaryPropertyType","LargestPropertyUseType","YearBuilt","NumberofBuildings","NumberofFloors","SourceEUI","PropertyGFATotal","ENERGYSTARScore","SiteEnergyUse","Building Quality","Construction Class","Elevators","Heating System","Shape","Sprinklers"
"4088803725","NonResidential","Large Office","Office",1971,1,11,252.1999969,124721,"58",13898181,"GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"4088803750","NonResidential","Small- and Mid-Sized Office","Office",1970,1,7,189.3000031,94002,"70",5662234,"AVERAGE","REINFORCED CONCRETE",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"5247800200","NonResidential","Large Office","Office",1913,5,7,28,154159,"100",11195917,"GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"5247800255","NonResidential","Small- and Mid-Sized Office","Office",1904,1,5,113.0999985,78920,"88",2830674.75,"EXCELLENT","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"5247800280","NonResidential","Small- and Mid-Sized Office","Office",1906,1,7,188.1000061,99440,"64",6606832.5,"AVERAGE","MASONRY","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"5247800300","NonResidential","Small- and Mid-Sized Office","Office",1907,1,6,140.3000031,73260,"82",2853189.5,"GOOD","MASONRY","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"5247800320","NonResidential","Small- and Mid-Sized Office","Office",1900,1,4,82.5,69817,"87",2178074.5,"AVERAGE/GOOD","MASONRY","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"5247800390","NonResidential","Small- and Mid-Sized Office","Office",1900,1,4,86.09999847,84750,NA,2094724.625,"AVERAGE/GOOD","MASONRY","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"5247800555","NonResidential","Small- and Mid-Sized Office","Office",1900,1,6,186.1000061,75496,NA,3570161.75,"AVERAGE","MASONRY","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"5247800695","NonResidential","Large Office","Office",1900,1,4,145.8000031,164380,"79",7655751,"AVERAGE","MASONRY","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"5247800755","NonResidential","Large Office","Office",1907,1,7,67.90000153,160580,"98",4336187.5,"AVERAGE","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"5247801045","NonResidential","Small- and Mid-Sized Office","Office",1909,1,6,152.6000061,73470,"83",3212269,"AVERAGE","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"7666206220","NonResidential","Large Office","Office",1900,1,4,131,129000,"80",4374646,"AVERAGE/GOOD","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7666206640","NonResidential","Small- and Mid-Sized Office","Office",1904,1,4,73.09999847,58970,NA,1776411.75,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","Yes"
"7666206851","NonResidential","Small- and Mid-Sized Office","Office",1904,1,4,244.5,66842,"31",5608600.5,"EXCELLENT","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7666206871","NonResidential","Small- and Mid-Sized Office","Office",1909,1,6,138.6000061,75288,"81",2891605,"GOOD","MASONRY","Yes","PACKAGE UNIT","Rect or Slight Irreg","Yes"
"7666206895","NonResidential","Large Office","Office",1904,1,7,165.6000061,184322,"81",9722890,"GOOD","MASONRY","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"7666206900","NonResidential","Large Office","Office",2009,1,7,280.2000122,287853,"43",25567108,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Very Irreg","Yes"
"7666206966","NonResidential","Small- and Mid-Sized Office","Office",1914,1,2,197.3999939,64512,"53",5968153.5,"AVERAGE","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"7666207195","NonResidential","Small- and Mid-Sized Office","Office",1930,1,3,253.5,60592,"16",5049446.5,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7733600055","NonResidential","Small- and Mid-Sized Office","Office",2001,1,6,472.1000061,91706,"2",8570571,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7881500200","NonResidential","Large Office","Office",1991,1,5,221,138106,"41",8381834.5,"AVERAGE","REINFORCED CONCRETE",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"8809700020","NonResidential","Large Office","Office",2000,1,11,257.7999878,312512,NA,25747022,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"9184500000","NonResidential","Large Office","Office",2005,1,42,140,1592914,"97",56498868,"GOOD/EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Very Irreg","Yes"
"1975700220","NonResidential","Small- and Mid-Sized Office","Office",1926,1,6,105.6999969,97720,NA,2478025.25,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"8591400005","NonResidential","Large Office","Office",1900,1,6,124.6999969,205521,"94",8138616.5,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"8591400075","NonResidential","Small- and Mid-Sized Office","Office",1900,1,6,170.3999939,56700,"55",3065954.5,"AVERAGE","MASONRY","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"8592900345","NonResidential","Small- and Mid-Sized Office","Office",1925,1,4,116.1999969,72000,"89",2729167.75,"AVERAGE","REINFORCED CONCRETE",NA,"STEAM","Rect or Slight Irreg","No"
"8807900360","NonResidential","Large Office","Office",2000,1,4,155.5,191146,"93",5101504.5,"GOOD","REINFORCED CONCRETE","Yes","PACKAGE UNIT","Rect or Slight Irreg","Yes"
"2285050000","NonResidential","Large Office","Office",2008,1,14,207.8000031,362046,"86",15725581,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"5342900000","NonResidential","Large Office","Office",2001,1,23,137.1999969,538933,"90",16020642,"GOOD/EXCELLENT","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"7015350000","NonResidential","Small- and Mid-Sized Office","Office",1982,1,5,139.6999969,98668,"91",4391348,"GOOD","REINFORCED CONCRETE","Yes","PACKAGE UNIT","Very Irreg","Yes"
"7135400000","NonResidential","Large Office","Office",2007,1,1,199.3000031,158931,"12",8751704,"GOOD","STRUCTURAL STEEL","Yes","ELECTRIC","Very Irreg","Yes"
"7666200070","NonResidential","Large Office","Office",1978,1,1,571.7000122,105100,"1",22078064,"LOW/AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"7666201740","NonResidential","Small- and Mid-Sized Office","Office",1937,1,2,127.5999985,61929,"59",2203026.5,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"7666202080","NonResidential","Large Office","Office",2000,1,4,726.5999756,165111,"1",25478086,"GOOD/EXCELLENT","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Very Irreg","Yes"
"7666202110","NonResidential","Large Office","Office",2000,1,4,978.9000244,129551,"1",27137190,"GOOD/EXCELLENT","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Very Irreg","Yes"
"0654000120","NonResidential","Small- and Mid-Sized Office","Office",1925,1,3,122.5,20565,"65",802312.5,"GOOD","REINFORCED CONCRETE",NA,"HEAT PUMP","Rect or Slight Irreg","Yes"
"7666202133","NonResidential","Large Office","Office",2000,1,5,231.8000031,159937,"63",7857972.5,"GOOD/EXCELLENT","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Very Irreg","Yes"
"7666202160","NonResidential","Large Office","Office",2008,1,5,340,183964,"56",14856199,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7666202220","NonResidential","Large Office","Office",1986,1,5,125.1999969,208210,"95",5514308.5,"GOOD","STRUCTURAL STEEL","Yes","HOT & CHILLED WATER","Rect or Slight Irreg","Yes"
"7666202240","NonResidential","Large Office","Office",1986,1,7,206.8000031,277486,"63",12729858,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7666202295","NonResidential","Large Office","Office",1993,1,3,165.1000061,187130,"77",10053489,"GOOD/EXCELLENT","REINFORCED CONCRETE",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"7666202320","NonResidential","Large Office","Office",2000,1,5,388.3999939,251044,"99",17186624,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"7666202475","NonResidential","Large Office","Office",1918,1,6,138.6999969,108245,NA,4515180.5,NA,NA,NA,NA,NA,NA
"7666202515","NonResidential","Large Office","Office",1905,1,6,163.1999969,167860,"70",6797647,"AVERAGE","MASONRY","Yes","STEAM","Rect or Slight Irreg","Yes"
"7666202565","NonResidential","Large Office","Office",1910,1,6,131.3000031,112560,"86",4946798.5,"AVERAGE","REINFORCED CONCRETE","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"7666203300","NonResidential","Large Office","Office",1951,1,2,256.6000061,112896,"66",10287986,"AVERAGE","REINFORCED CONCRETE","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"2768302690","NonResidential","Small- and Mid-Sized Office","Office",2001,1,4,215.8999939,92092,"5",4817062,"AVERAGE","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1973200389","NonResidential","Large Office","Office",2008,1,4,249.6999969,202623,"73",8873485,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"1972206514","NonResidential","Small- and Mid-Sized Office","Office",2000,1,2,223,77174,"33",5481549,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"2249500235","NonResidential","Large Office","Office",1998,1,5,200.5,110524,"57",6859198,"GOOD/EXCELLENT","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Very Irreg","Yes"
"1989200750","NonResidential","Large Office","Office",2000,1,7,164.5,241875,"88",8655604,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"1989201385","NonResidential","Large Office","Office",1974,1,5,151.1999969,102930,"85",4750799,"AVERAGE","REINFORCED CONCRETE","Yes","PACKAGE UNIT","Approx Square","Yes"
"7666202292","NonResidential","Small- and Mid-Sized Office","Office",1902,1,3,280.5,76893,NA,12029600,"GOOD","WOOD FRAME","Yes","PACKAGE UNIT","Long Rect or Irreg","Yes"
"0656000410","NonResidential","Large Office","Office",1975,1,8,212.1000061,150000,"65",9343428,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0660001255","NonResidential","Large Office","Office",1953,1,7,183.8999939,274362,"82",16540550,"GOOD","REINFORCED CONCRETE","Yes","HOT & CHILLED WATER","Rect or Slight Irreg","Yes"
"0697000235","NonResidential","Large Office","Office",1983,1,15,185.6000061,378002,"85",17750994,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0659000930","NonResidential","Large Office","Office",1963,1,11,157.5,169020,"83",11480494,"AVERAGE","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0659000305","NonResidential","Large Office","Office",1981,1,19,150.5,383515,"90",15878689,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1977200280","NonResidential","Large Office","Office",1979,1,7,128,131143,"93",5177270.5,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1977200040","NonResidential","Large Office","Office",1908,1,10,64.30000305,132998,"97",3775187.5,NA,NA,NA,NA,NA,NA
"7666202405","NonResidential","Small- and Mid-Sized Office","Office",1909,1,6,174.3999939,51218,"57",2886141.5,"AVERAGE/GOOD","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0002400002","NonResidential","Large Office","Office",1970,1,29,274.5,489182,"43",36378588,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1975200005","NonResidential","Large Office","Office",1929,1,27,192.6999969,216571,"62",16246106,"GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1975200015","NonResidential","Large Office","Office",1921,1,13,363.6000061,189175,"13",19036416,"AVERAGE","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0939000485","NonResidential","Large Office","Office",1998,1,13,368.5,293803,"25",17074142,"GOOD","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"7666202480","NonResidential","Large Office","Office",1910,1,7,125,122356,"91",4585070.5,"AVERAGE","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0939000240","NonResidential","Small- and Mid-Sized Office","Office",1921,1,3,123,52298,"89",1968655.125,"AVERAGE","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0939000230","NonResidential","Large Office","Office",1911,1,17,185.8999939,116640,"75",6758565.5,"GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0942000470","NonResidential","Large Office","Office",1981,1,42,119.5,1249055,"95",37980712,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0942000590","NonResidential","Large Office","Office",1970,1,22,117.1999969,227556,"95",8493420,"AVERAGE","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0942000640","NonResidential","Large Office","Office",1985,1,76,167.3000031,1952220,"86",92937640,"GOOD/EXCELLENT","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"7666206830","NonResidential","Small- and Mid-Sized Office","Office",1910,1,6,148.8999939,95000,"83",4052720,"GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0942000920","NonResidential","Large Office","Office",1971,1,9,195.6999969,224857,"79",15272491,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"5247800795","NonResidential","Large Office","Office",1998,1,8,124.0999985,446261,"96",13568148,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"7666206440","NonResidential","Small- and Mid-Sized Office","Office",1907,1,6,228.3000031,62370,"30",4353025,"AVERAGE/GOOD","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"3573700320","NonResidential","Small- and Mid-Sized Office","Office",1950,1,1,144,93610,"95",6235947,"AVERAGE","MASONRY","Yes","SPACE HEATERS","Rect or Slight Irreg","No"
"2738100010","NonResidential","Large Office","Office",1973,1,2,147.1999969,156188,"67",6843855,"GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"5367200610","NonResidential","Large Office","Office",1975,1,5,138,238148,"93",10775646,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"5367202506","NonResidential","Small- and Mid-Sized Office","Office",1929,1,3,725.5999756,85126,"1",37951708,"AVERAGE","MASONRY",NA,"COMPLETE HVAC","Very Irreg",NA
"3879902265","NonResidential","Large Office","Office",2008,1,4,204,242686,"77",9683979,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"5247800735","NonResidential","Small- and Mid-Sized Office","Office",1900,1,6,159.3999939,95760,"83",5392617.5,"AVERAGE","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"8807900130","NonResidential","Large Office","Office",1994,1,10,157.3999939,381511,"87",11410228,"GOOD","STRUCTURAL STEEL",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"0942001155","NonResidential","Large Office","Office",2009,1,17,144.8000031,413264,"91",13631141,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Very Irreg","Yes"
"8816400020","NonResidential","Large Office","Office",1960,1,3,855.2000122,113944,"1",17880184,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","No"
"0007600192","NonResidential","Small- and Mid-Sized Office","Office",1910,1,3,132.8000031,38460,"69",1950713.25,"AVERAGE","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"0467000420","NonResidential","Small- and Mid-Sized Office","Office",1979,1,3,232.3000031,43500,"46",3220635.25,"LOW/AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","Yes"
"0467000911","NonResidential","Small- and Mid-Sized Office","Office",1978,1,2,169.8999939,28492,"12",1896298.875,"GOOD","REINFORCED CONCRETE",NA,"HEAT PUMP","Rect or Slight Irreg","Yes"
"0467000920","NonResidential","Small- and Mid-Sized Office","Office",1963,1,3,197.1000061,22325,NA,1401315.875,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"0653000205","NonResidential","Small- and Mid-Sized Office","Office",1917,1,2,199.6999969,21600,NA,1636649.125,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"0653000385","NonResidential","Small- and Mid-Sized Office","Office",1974,1,5,205.6999969,61825,"59",4322873,"AVERAGE","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0654000005","NonResidential","Small- and Mid-Sized Office","Office",1942,1,3,68.40000153,64630,"96",1408291.375,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"0939000115","NonResidential","Small- and Mid-Sized Office","Office",1929,1,2,65.59999847,20028,"95",511797.4063,"AVERAGE","MASONRY",NA,"STEAM WITHOUT BOILER","Rect or Slight Irreg","No"
"0939000125","NonResidential","Small- and Mid-Sized Office","Office",1900,1,7,51.20000076,23622,"100",552007.5,"AVERAGE","MASONRY","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"0939000140","NonResidential","Small- and Mid-Sized Office","Office",1902,1,3,117.6999969,23563,"67",883197.6875,"AVERAGE","MASONRY",NA,"STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"0939000300","NonResidential","Small- and Mid-Sized Office","Office",1906,1,5,215.1000061,26840,"24",1989287,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0939000310","NonResidential","Small- and Mid-Sized Office","Office",1979,1,3,166.1999969,63990,"51",2067352.5,"EXCELLENT","STRUCTURAL STEEL","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0654000330","NonResidential","Small- and Mid-Sized Office","Office",1908,1,3,95.5,28800,"50",1345025.75,"LOW COST","WOOD FRAME",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"0656000045","NonResidential","Small- and Mid-Sized Office","Office",1954,1,3,117.8000031,33552,"75",1696978.75,"AVERAGE","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0656000160","NonResidential","Small- and Mid-Sized Office","Office",1926,1,3,150.3999939,57620,"50",2385395,"AVERAGE","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0659000400","NonResidential","Small- and Mid-Sized Office","Office",1925,1,2,141,44098,"53",1441900.5,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0697000400","NonResidential","Small- and Mid-Sized Office","Office",1965,1,1,97.40000153,23752,NA,1067153.75,"AVERAGE","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"0925049118","NonResidential","Small- and Mid-Sized Office","Office",1989,1,2,222.1999969,20384,"16",1791071.375,"AVERAGE","WOOD FRAME",NA,"HEAT PUMP","Rect or Slight Irreg","Yes"
"0660000625","NonResidential","Small- and Mid-Sized Office","Office",1978,1,5,229.3000031,43506,"51",3460275.5,"GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"4088801740","NonResidential","Small- and Mid-Sized Office","Office",2012,1,2,149.3999939,84116,"68",2641681.75,"AVERAGE","WOOD FRAME",NA,"HOT WATER","Rect or Slight Irreg","No"
"0939000515","NonResidential","Small- and Mid-Sized Office","Office",1900,1,5,131.8000031,39960,"77",2178690.5,"AVERAGE","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0952007920","NonResidential","Small- and Mid-Sized Office","Office",1981,1,3,172,43387,"60",2686765,"AVERAGE","WOOD FRAME","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"1498302245","NonResidential","Small- and Mid-Sized Office","Office",1961,1,1,139,29740,"57",1467060.25,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"1498302455","NonResidential","Small- and Mid-Sized Office","Office",2009,1,3,151.8000031,38075,NA,1921801.25,"GOOD/EXCELLENT","STRUCTURAL STEEL",NA,"COMPLETE HVAC","Rect or Slight Irreg",NA
"1498303300","NonResidential","Small- and Mid-Sized Office","Office",1970,1,2,126.9000015,39170,"81",2130673.75,"AVERAGE","REINFORCED CONCRETE",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1732801350","Multifamily LR (1-4)","Small- and Mid-Sized Office","Office",1917,1,4,30.29999924,28546,"99",623107.6875,"AVERAGE","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","No"
"1959700023","NonResidential","Small- and Mid-Sized Office","Office",1957,1,2,81.40000153,21183,"99",361542.0938,"AVERAGE","MASONRY",NA,"ELECTRIC","Rect or Slight Irreg","No"
"1959700075","NonResidential","Small- and Mid-Sized Office","Office",1961,1,3,79.30000305,29392,"91",755618.1875,"AVERAGE/GOOD","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","Yes"
"1959701300","NonResidential","Large Office","Office",1985,1,5,179.6999969,137738,"62",4704936.5,"AVERAGE","REINFORCED CONCRETE",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"1825049072","NonResidential","Large Office","Office",2013,1,5,110.5999985,206126,"98",4489661,"GOOD/EXCELLENT","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1825049143","NonResidential","Small- and Mid-Sized Office","Office",1900,1,2,198.6999969,20500,"48",1326178.125,"LOW/AVERAGE","WOOD FRAME",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"1646500985","NonResidential","Small- and Mid-Sized Office","Office",1960,1,1,51.29999924,20678,"98",770333,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","Yes"
"1722800285","NonResidential","Small- and Mid-Sized Office","Office",1982,1,2,115.5,40029,"69",1471914.25,"AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1722800585","NonResidential","Small- and Mid-Sized Office","Office",1970,1,2,146.6000061,28304,"67",1269367.5,"LOW COST","WOOD FRAME",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"1722801079","NonResidential","Small- and Mid-Sized Office","Office",1969,1,2,158.5,25872,NA,1787119,"LOW COST","WOOD FRAME",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"1722801080","NonResidential","Small- and Mid-Sized Office","Office",1969,1,2,183.1999969,25872,"41",2399353.5,"LOW COST","WOOD FRAME",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"1931300585","NonResidential","Small- and Mid-Sized Office","Office",1958,1,2,78.30000305,21436,"95",534703.6875,"AVERAGE","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"1972201005","NonResidential","Small- and Mid-Sized Office","Office",2006,1,4,103.0999985,39926,NA,1010967.688,"GOOD","WOOD FRAME","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"1972202635","NonResidential","Small- and Mid-Sized Office","Office",1985,1,3,99.59999847,31417,"94",1126157.25,"GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1977201181","NonResidential","Small- and Mid-Sized Office","Office",1919,1,2,170.6000061,25920,"75",1793851.375,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"1978200285","NonResidential","Small- and Mid-Sized Office","Office",1925,1,4,99.09999847,39760,"92",2478960,"AVERAGE/GOOD","WOOD FRAME","No","HOT WATER","Long Rect or Irreg","No"
"1978200305","NonResidential","Small- and Mid-Sized Office","Office",1946,1,3,367.3999939,22667,"1",3767135,"AVERAGE","WOOD FRAME","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1972202940","NonResidential","Small- and Mid-Sized Office","Office",2001,1,5,164.3999939,33740,"79",1291405.25,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg",NA
"1972203920","NonResidential","Small- and Mid-Sized Office","Office",1981,1,2,69.80000305,22388,NA,576405.125,"AVERAGE","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"1972204350","NonResidential","Small- and Mid-Sized Office","Office",1986,1,2,181.3000031,35600,"47",2173143.75,"AVERAGE","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"1972205940","NonResidential","Small- and Mid-Sized Office","Office",1981,1,2,103.3000031,23600,"82",776248.6875,"AVERAGE","WOOD FRAME",NA,"COMPLETE HVAC","Rect or Slight Irreg","No"
"1972206360","NonResidential","Small- and Mid-Sized Office","Office",1986,1,3,180.5,40067,"43",2303732.75,"AVERAGE/GOOD","REINFORCED CONCRETE",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"1972206390","NonResidential","Small- and Mid-Sized Office","Office",1989,1,3,127.8000031,26419,"67",1074989,"AVERAGE/GOOD","REINFORCED CONCRETE",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"1972206435","NonResidential","Small- and Mid-Sized Office","Office",1979,1,3,158.3000031,25262,"54",1469556.25,"AVERAGE/GOOD","REINFORCED CONCRETE",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1972206650","NonResidential","Small- and Mid-Sized Office","Office",1980,1,3,155.3000031,34106,"57",1619177.125,"AVERAGE","REINFORCED CONCRETE",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"1972206650","NonResidential","Small- and Mid-Sized Office","Office",1980,1,3,210.3000031,34545,"29",2313978.75,"AVERAGE","REINFORCED CONCRETE",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"1972206670","NonResidential","Small- and Mid-Sized Office","Office",1980,1,3,124.3000031,70296,"86",2782066.5,"AVERAGE/GOOD","REINFORCED CONCRETE",NA,"HEAT PUMP","Rect or Slight Irreg","Yes"
"5247800365","NonResidential","Small- and Mid-Sized Office","Office",1902,1,4,137.3000031,27838,"77",1217509.125,"AVERAGE","MASONRY","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"1926049190","NonResidential","Small- and Mid-Sized Office","Office",1951,1,2,132.1999969,39815,"62",2050600.75,"AVERAGE","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","Yes"
