PropertyId,PropertyName,BBL10digits,PostalCode,StreetNumber,StreetName,Borough_ll84,DOFGrossFloorArea,PrimaryPropertyTypeSelfSelected,ListofAllPropertyUseTypesatProperty,LargestPropertyUseType,LargestPropertyUseTypeGrossFloorArea,X2ndLargestPropertyUseType,X2ndLargestPropertyUseGrossFloorArea,X3rdLargestPropertyUseType,X3rdLargestPropertyUseTypeGrossFloorArea,YearBuilt_ll84,NumberofBuildingsSelfreported,Occupancy,MeteredAreas.Energy.,ENERGYSTARScore,WeatherNormalizedSiteElectricity_kWh,SourceEUI,SiteEUI,BBL,Borough_pluto,Block,Lot,ZipCode,Address,LandUse,BldgArea,BldgClass,AssessTot,AssessLand,LotArea,NumBldgs,NumFloors,UnitsTotal,UnitsRes,ComArea,ResArea,YearBuilt_pluto,YearAlter1,YearAlter2,BldgFront,BldgDepth
4409790,35-34 84 St. Owners Corp,4014570018,11372,35-34,84 STREET,Queens,78378,Multifamily Housing,Multifamily Housing,Multifamily Housing,91441,,,,,1930,1,100,Whole Building,79,264389.2,96.7,73.7,4014570018,QN,1457,18,11372,35-34 84 STREET,3,78378,D4,1513350,397350,22300,1,6,70,70,0,78378,1930,0,0,223,68
2809649,Georgian Hall,4014570034,11372,35-64,84 STREET,Queens,118770,Multifamily Housing,"Multifamily Housing, Retail Store",Multifamily Housing,103923,Retail Store,14847,,,1932,1,100,Whole Building,41,729949,161.6,111.2,4014570034,QN,1457,34,11372,35-64 84 STREET,4,118770,D6,7065000,531000,27000,1,6,124,110,11000,107770,1933,0,0,200,114
5815598,35-33 83rd Street - 22433,4014570056,11372,35-33,83 STREET,Queens,78378,Multifamily Housing,Multifamily Housing,Multifamily Housing,79000,,,,,1930,1,100,Whole Building,70,883187.8,111.8,35.6,4014570056,QN,1457,56,11372,35-33 83 STREET,3,78378,D1,1871550,159750,22300,1,6,72,72,0,78378,1930,0,0,223,68
4040469,Argo - 84-12 35th Avenue,4014580001,11372,84-02,35 AVENUE,Queens,109476,Multifamily Housing,Multifamily Housing,Multifamily Housing,112760,,,,,1937,1,100,Whole Building,74,349027.2,103.2,76.4,4014580001,QN,1458,1,11372,84-02 35 AVENUE,3,109476,D4,2255400,410400,23000,1,6,84,84,0,109476,1937,0,0,200,105
2791213,Esteem 35-16 85th Street,4014580012,11372,35-16,85 STREET,Queens,123000,Multifamily Housing,Multifamily Housing,Multifamily Housing,129150,,,,,1940,2,100,Whole Building,100,161878,24.4,14.8,4014580012,QN,1458,12,11372,35-16 85 STREET,3,123000,D4,3123450,567000,32000,2,6,108,108,0,123000,1940,0,0,145,78
4783873,Roosevelt Terrace 2,4014580020,11372,35-50,85 STREET,Queens,89424,Multifamily Housing,Multifamily Housing,Multifamily Housing,89999,,,,,1953,1,100,Whole Building,69,295608.4,129,100.1,4014580020,QN,1458,20,11372,35-50 85 STREET,3,89424,D4,1882800,526500,30000,1,9,90,90,0,89424,1955,0,0,182,77
4419443,Fisher: 35-43 84 St,4014580046,11372,35-43,84 STREET,Queens,117294,Multifamily Housing,Multifamily Housing,Multifamily Housing,117294,,,,,1940,1,100,Whole Building,100,398306,49.5,23.3,4014580046,QN,1458,46,11372,35-43 84 STREET,3,117294,D1,3874950,413550,30000,1,6,108,108,0,117294,1940,0,0,300,80
4411916,Roosevelt Terrace,4014590001,11372,35-11,86 STREET,Queens,306990,Multifamily Housing,Multifamily Housing,Multifamily Housing,310997,,,,,1953,1,100,Whole Building,71,1014959.5,133,104.1,4014590001,QN,1459,1,11372,35-11 86 STREET,3,306990,D4,9088650,2020500,115000,5,9,348,348,0,306990,1953,0,0,182,115
2664119,Pinnacle - 86-06 35th Ave,4014600001,10065,86-06,35 AVENUE,Queens,83238,Multifamily Housing,"Multifamily Housing, Parking",Multifamily Housing,77238,Parking,9680,,,1953,1,100,Whole Building,21,363495,159.5,118.8,4014600001,QN,1460,1,11372,86-06 35 AVENUE,3,83238,D1,3411000,407700,23000,1,6,90,90,6000,77238,1953,0,0,180,95
4403955,35-05 87 Street,4014610001,11372,87-02,35 AVENUE,Queens,50700,Multifamily Housing,Multifamily Housing,Multifamily Housing,50700,,,,,1937,1,100,Whole Building,60,124249.5,111.7,88.7,4014610001,QN,1461,1,11372,87-02 35 AVENUE,3,50700,D1,1753650,204750,11500,1,6,48,48,0,50700,1937,0,0,100,104
4413441,The Madison - 35-06 88th Street,4014610006,11372,35-06,88 STREET,Queens,53268,Multifamily Housing,Multifamily Housing,Multifamily Housing,53268,,,,,1938,1,95,Whole Building,86,176375.4,88.8,61.8,4014610006,QN,1461,6,11372,35-06 88 STREET,3,53268,D4,1434600,203400,11500,1,6,42,42,0,53268,1938,0,0,100,105
2734726,ADI: 87-15 37th Ave,4014610035,11372,87-15,37 AVENUE,Queens,104887,Multifamily Housing,"Medical Office, Multifamily Housing, Parking",Multifamily Housing,104368,Parking,11000,Medical Office,7000,1955,1,100,Whole Building,79,394668.9,104.2,75.4,4014610035,QN,1461,35,11372,87-15 37 AVENUE,4,104887,D7,3571200,589500,20000,1,6,112,107,18000,86887,1955,0,0,200,85
5871168,8802 35th Ave BRG,4014620001,11372,88-02,35 AVENUE,Queens,81900,Multifamily Housing,Multifamily Housing,Multifamily Housing,81900,,,,,1953,1,100,Whole Building,100,,14.3,6.2,4014620001,QN,1462,1,11372,88-02 35 AVENUE,3,81900,D4,2197800,407700,23000,1,6,96,96,8000,73900,1953,0,0,185,95
4040472,Argo - 35-63 88th Street,4014627501,11372,88-01,37 AVENUE,Queens,93297,Multifamily Housing,Multifamily Housing,Multifamily Housing,86461,,,,,1927,1,100,Whole Building,68,262382.5,120.2,93.5,4014627501,QN,1462,7501,11372,88-01 37 AVENUE,4,83943,RM,3939308,630900,20000,13,6,99,88,20101,63842,1927,0,0,0,0
2771502,Adelphia Hall(89-10 35th Avenue),4014630001,11372,89-10,35 AVENUE,Queens,79022,Multifamily Housing,Multifamily Housing,Multifamily Housing,79022,,,,,1931,1,100,Whole Building,48,328311.9,134.8,99,4014630001,QN,1463,1,11372,89-10 35 AVENUE,3,79022,D4,1996650,410850,23000,1,6,83,82,800,78222,1931,0,0,200,98
2796404,JC Dwight 3563 89th St,4014630035,11372,35-63,89 STREET,Queens,69726,Multifamily Housing,"Multifamily Housing, Restaurant, Retail Store, Supermarket/Grocery Store",Multifamily Housing,69726,Retail Store,3099,Restaurant,1540,1930,1,100,Whole Building,,,150.1,127.2,4014630035,QN,1463,35,11372,35-63 89 STREET,4,69726,D7,2999250,454500,17600,1,6,98,88,4500,65226,1930,0,0,200,88
4897228,A&E - AEP Rep - 94th & 95th Street JH (2),4014680001,11372,94-02,35 AVENUE,Queens,111648,Multifamily Housing,Multifamily Housing,Multifamily Housing,111648,,,,,1934,2,95,Whole Building,78,481236.6,122.1,87.4,4014680001,QN,1468,1,11372,94-02 35 AVENUE,3,111648,D1,4302900,454500,25718,2,6,144,144,0,111648,1934,0,0,100,105
2811410,SHABANSON LLC,4014690050,11372,35-51,95 STREET,Queens,50924,Multifamily Housing,Multifamily Housing,Multifamily Housing,50900,,,,,1927,1,100,Whole Building,63,18107.6,117.5,109.5,4014690050,QN,1469,50,11372,35-51 95 STREET,2,50924,C1,1637100,292950,21327,1,4,60,60,0,50924,1927,0,0,140,114
3328352,35-38 Junction Boulevard,4014697501,11372,35-38,JUNCTION BOULEVARD,Queens,65816,Multifamily Housing,Multifamily Housing,Multifamily Housing,69605,,,,,1960,1,100,Whole Building,95,330540.1,81.9,45.8,4014697501,QN,1469,7501,11368,35-38 JUNCTION BOULEVARD,4,72178,RM,3396585,577345,13564,1,7,45,42,17252,54926,2006,0,0,65,102
2686104,Windsor Equities INC.,4014700012,11372,37-16,83 STREET,Queens,59678,Multifamily Housing,Multifamily Housing,Multifamily Housing,59678,,,,,1927,1,100,Whole Building,84,212872.2,108.5,78.5,4014700012,QN,1470,12,11372,37-16 83 STREET,3,59678,D4,1857600,221400,14000,2,6,84,84,0,59678,1928,0,0,70,87
4926940,Monterey Owners Corp.,4014700024,11357,37-30,83 STREET,Queens,83814,Multifamily Housing,"Multifamily Housing, Parking",Multifamily Housing,83814,Parking,5000,,,1953,1,100,Whole Building,72,312190,114.9,83.6,4014700024,QN,1470,24,11372,37-30 83 STREET,3,83814,D4,2250900,312750,20000,1,7,79,79,6700,77114,1955,0,0,200,76
4414538,VIS - Royal Associates LLC: 37-15 83rd Street,4014710012,11372,37-16,84 STREET,Queens,180804,Multifamily Housing,Multifamily Housing,Multifamily Housing,180804,,,,,1926,1,100,Whole Building,47,810318.8,145.4,106.8,4014710012,QN,1471,12,11372,37-16 84 STREET,2,180804,C1,5617800,1188000,100000,6,5,204,204,0,180804,1926,0,0,150.67,71
4568335,Excel Bradshaw 37-26 87 Street,4014740012,11372,37-20,87 STREET,Queens,168600,Multifamily Housing,Multifamily Housing,Multifamily Housing,168600,,,,,1951,1,100,Whole Building,100,610586.4,40.1,12.9,4014740012,QN,1474,12,11372,37-20 87 STREET,3,168600,D4,4518450,882000,50000,2,6,168,168,33600,135000,1951,0,0,480,75
5858870,3751 Apartment Corp,4014740047,11432,37-51,86 STREET,Queens,69654,Multifamily Housing,Multifamily Housing,Multifamily Housing,69654,,,,,1955,1,100,Whole Building,61,302105.7,129.1,92.9,4014740047,QN,1474,47,11372,37-51 86 STREET,3,69654,D4,1370250,317700,18000,1,6,79,79,0,69654,1955,0,0,180,79
2814620,SLJ: 37-27 86th Street,4014740058,11372,37-27,86 STREET,Queens,115602,Multifamily Housing,Multifamily Housing,Multifamily Housing,126930,,,,,1951,1,100,Whole Building,90,426818.2,90.4,62.4,4014740058,QN,1474,58,11372,37-27 86 STREET,3,115602,D4,3524850,562500,32000,1,6,120,120,12000,103602,1951,0,0,320,68
4419529,Fisher: 87-10 37th Ave,4014750001,11372,87-10,37 AVENUE,Queens,100000,Multifamily Housing,Multifamily Housing,Multifamily Housing,105000,,,,,1954,1,100,Whole Building,29,600572.2,131.8,85.6,4014750001,QN,1475,1,11372,87-10 37 AVENUE,3,100000,D1,3568950,351450,20000,1,6,88,88,22000,78000,1954,0,0,199,81
2640766,37-60 88th Street,4014750027,11372,37-60,88 STREET,Queens,136704,Multifamily Housing,"Multifamily Housing, Retail Store",Multifamily Housing,100000,Retail Store,9999,,,1930,1,100,Whole Building,35,979040.2,170.1,99.9,4014750027,QN,1475,27,11372,37-60 88 STREET,4,136704,D7,6768900,918000,31000,1,6,114,108,5000,131704,1930,0,0,265,85
2773111,CQ- 88-02 37 avenue,4014760001,11372,88-02,37 AVENUE,Queens,83844,Multifamily Housing,"Multifamily Housing, Retail Store",Multifamily Housing,76844,Retail Store,7000,,,1929,1,100,Whole Building,59,359259.6,136.9,100.4,4014760001,QN,1476,1,11372,88-02 37 AVENUE,4,83844,D7,4384800,517500,20000,1,6,85,76,7000,76844,1929,0,0,200,90
4043884,BRGNY03753 37-52 89th St,4014760026,11372,37-52,89 STREET,Queens,69912,Multifamily Housing,Multifamily Housing,Multifamily Housing,81564,,,,,1924,1,100,Whole Building,51,,134.1,101,4014760026,QN,1476,26,11372,37-52 89 STREET,3,69912,D1,2886750,302400,17000,1,6,96,96,0,69912,1924,0,0,170,87
4896921,A&E - Queens - 37-37 88th Street,4014760058,11372,37-37,88 STREET,Queens,50968,Multifamily Housing,Multifamily Housing,Multifamily Housing,50968,,,,,1928,1,95,Whole Building,77,198270.8,118.4,85.8,4014760058,QN,1476,58,11372,37-37 88 STREET,3,50968,D1,1581750,88200,12000,1,6,60,60,0,50968,1928,0,0,120,87
5815591,40-40 75th Street - 43784,4014857501,11373,40-40,75 STREET,Queens,77160,Multifamily Housing,Multifamily Housing,Multifamily Housing,78000,,,,,2008,1,100,Whole Building,55,917532.9,118.8,37.8,4014857501,QN,1485,7501,11373,40-40 75 STREET,4,77123,RM,5964307,108000,12000,1,8,61,58,32219,44904,2008,0,0,120,64.5
4836176,Mallory: 40-37 77TH ST,4014880042,11373,40-37,77 STREET,Queens,57272,Multifamily Housing,Multifamily Housing,Multifamily Housing,66817,,,,,1941,1,100,Whole Building,72,185477.6,103.6,80.3,4014880042,QN,1488,42,11373,40-37 77 STREET,3,57272,D4,1882350,480600,12000,1,6,55,55,0,57272,1941,0,0,120,79
2813213,40-40 79th STREET,4014890018,11373,40-40,79 STREET,Queens,176480,Multifamily Housing,Multifamily Housing,Multifamily Housing,176480,,,,,1956,1,100,Whole Building,99,856766.1,66.1,29.4,4014890018,QN,1489,18,11373,40-40 79 STREET,3,176480,D1,6539400,828000,42176,1,6,192,192,14000,162480,1956,0,0,291,139
2729950,79-11 41st Avenue,4014900018,11373,79-11,41 AVENUE,Queens,313120,Multifamily Housing,Multifamily Housing,Multifamily Housing,328776,,,,,1958,1,100,Whole Building,51,1516443.2,150.6,111,4014900018,QN,1490,18,11373,79-11 41 AVENUE,3,313120,D1,14715900,2524050,63325,1,6,357,353,18008,295112,1958,0,0,200,294
2729952,80-15 41st Avenue,4014910021,11373,80-15,41 AVENUE,Queens,269383,Multifamily Housing,Multifamily Housing,Multifamily Housing,276276,,,,,1959,1,100,Whole Building,61,1223426.8,139,101.3,4014910021,QN,1491,21,11373,80-15 41 AVENUE,4,269383,D7,10334250,531000,53582,1,6,281,276,25763,243620,1959,0,0,200,240
3257540,ZZ Strishak 40-15 81 St.,4014920049,11373,40-15,81 STREET,Queens,68194,Multifamily Housing,"Multifamily Housing, Other",Multifamily Housing,68194,Other,14365,,,1932,1,100,Whole Building,,,,,4014920049,QN,1492,49,11373,40-15 81 STREET,3,68194,D1,2598300,157950,16000,1,6,106,106,0,68194,1932,0,0,160,85
2739194,4150 78 St Corp.,4014970023,11373,41-50,78 STREET,Queens,148956,Multifamily Housing,Multifamily Housing,Multifamily Housing,148956,,,,,1951,1,100,Whole Building,45,721306.8,135.4,95.4,4014970023,QN,1497,23,11373,41-50 78 STREET,3,148956,D4,4437000,472500,35000,1,6,168,168,0,148956,1951,0,0,366.33,75
2729938,40-05 Hampton Street,4015040001,11373,40-05,HAMPTON STREET,Queens,75642,Multifamily Housing,Multifamily Housing,Multifamily Housing,79424,,,,,1939,1,100,Whole Building,36,576451.3,190.6,130.5,4015040001,QN,1504,1,11373,40-05 HAMPTON STREET,3,75642,D1,3846150,348750,17212,1,6,122,122,4500,71142,1963,0,0,100.25,151.5
2664163,Pinnacle - 40-45 Hampton St,4015040062,11373,40-45,HAMPTON STREET,Queens,57000,Multifamily Housing,Multifamily Housing,Multifamily Housing,59850,,,,,1939,1,100,Whole Building,40,236667.9,135.4,100.7,4015040062,QN,1504,62,11373,40-45 HAMPTON STREET,3,57000,D1,2694150,312300,17350,1,6,60,60,0,57000,1939,0,0,120,115
2664177,Pinnacle - 40-35 Hampton St,4015040068,11373,40-35,HAMPTON STREET,Queens,57000,Multifamily Housing,Multifamily Housing,Multifamily Housing,60420,,,,,1939,1,100,Whole Building,30,264387.3,141.8,104.6,4015040068,QN,1504,68,11373,40-35 HAMPTON STREET,3,57000,D1,2646900,312300,17350,1,6,60,60,0,57000,1939,0,0,115,120
2672490,Pinnacle - 40-25 Hampton St,4015040074,11373,40-25,HAMPTON STREET,Queens,57000,Multifamily Housing,Multifamily Housing,Multifamily Housing,59280,,,,,1939,1,100,Whole Building,39,275235.7,134.7,95.4,4015040074,QN,1504,74,11373,40-25 HAMPTON STREET,3,57000,D1,2576700,318600,17700,1,6,60,60,0,57000,1939,0,0,112,125
2664200,Pinnacle - 40-15 Hampton St,4015040080,11373,40-15,HAMPTON STREET,Queens,57000,Multifamily Housing,Multifamily Housing,Multifamily Housing,59850,,,,,1939,1,100,Whole Building,32,263831.7,140.1,102.3,4015040080,QN,1504,80,11373,40-15 HAMPTON STREET,3,57000,D1,2456100,276300,17500,1,6,60,60,0,57000,1939,0,0,112,125
2664250,Pinnacle - 40-05 Ithaca St,4015050001,11373,40-05,ITHACA STREET,Queens,60000,Multifamily Housing,Multifamily Housing,Multifamily Housing,65400,,,,,1941,1,100,Whole Building,66,228714.7,116,86.4,4015050001,QN,1505,1,11373,40-05 ITHACA STREET,3,60000,D4,1551150,225000,12500,1,6,72,72,0,60000,1941,0,0,65,136
2814629,SLJ: 40-18 Hampton Street,4015050012,11373,40-18,HAMPTON STREET,Queens,54545,Multifamily Housing,Multifamily Housing,Multifamily Housing,59890,,,,,1940,1,100,Whole Building,100,245553.1,44.8,14.3,4015050012,QN,1505,12,11373,40-18 HAMPTON STREET,3,54545,D4,1872900,180000,13400,1,6,60,60,0,54545,1940,0,0,156,74
3531279,Silverstein - 40-70 Hampton St,4015050037,11373,40-70,HAMPTON STREET,Queens,89772,Multifamily Housing,Multifamily Housing,Multifamily Housing,104449,,,,,1962,1,100,Whole Building,38,528393,132.7,91,4015050037,QN,1505,37,11373,40-70 HAMPTON STREET,3,89772,D1,2830050,267300,22743,1,6,104,104,0,89772,1963,0,0,235,73.5
3113119,40-35 Ithaca Street,4015057501,11373,40-35,ITHACA STREET,Queens,51890,Multifamily Housing,Multifamily Housing,Multifamily Housing,54485,,,,,1937,1,100,Whole Building,52,236093.2,154.2,121.5,4015057501,QN,1505,7501,11373,40-35 ITHACA STREET,3,51890,R4,2139753,203402,15000,1,6,65,65,0,51890,1937,0,0,0,0
2664268,Pinnacle - 40-66 Ithaca St,4015060047,11373,40-66,ITHACA STREET,Queens,66000,Multifamily Housing,Multifamily Housing,Multifamily Housing,53000,,,,,1940,1,100,Whole Building,5,255598.9,229.2,184.4,4015060047,QN,1506,47,11373,40-66 ITHACA STREET,3,66000,D4,1547550,296100,15000,1,6,66,66,0,66000,1940,0,0,150,84
5863727,TKR - 41-67 Judge Street,4015060062,11373,41-67,JUDGE STREET,Queens,100332,Multifamily Housing,Multifamily Housing,Multifamily Housing,100332,,,,,1963,1,100,Whole Building,72,460481.5,126.4,87.8,4015060062,QN,1506,62,11373,41-67 JUDGE STREET,3,100332,D4,2209050,490500,25000,1,6,123,123,0,100332,1963,0,0,244,95
5832819,Kaled: 41-60 JUDGE STREET,4015070054,11373,41-72,JUDGE STREET,Queens,74000,Multifamily Housing,Multifamily Housing,Multifamily Housing,86333,,,,,1941,1,100,Whole Building,74,301364,94.2,64.9,4015070054,QN,1507,54,11373,41-72 JUDGE STREET,3,74000,D1,1669500,163350,16642,1,6,66,66,0,74000,1941,0,0,175,85
4927415,TOVA OWNERS CORP. c/o Douglaston,4015080011,11373,42-22,KETCHAM STREET,Queens,99876,Multifamily Housing,Multifamily Housing,Multifamily Housing,99876,,,,,1926,1,100,Whole Building,87,362798,109.1,78.4,4015080011,QN,1508,11,11373,42-22 KETCHAM STREET,3,99876,D4,2083950,227250,23086,1,6,127,127,0,99876,1926,0,0,230,90
3116339,"Pettit Realty Company, L.P.",4015090017,11373,81-11,PETTIT AVENUE,Queens,106541,Multifamily Housing,"Multifamily Housing, Office, Other, Parking",Multifamily Housing,113608,Parking,7350,Other,1675,1957,1,100,Whole Building,,470928.1,120.7,89.4,4015090017,QN,1509,17,11373,81-11 PETTIT AVENUE,4,106541,D7,3446550,383400,24420,1,6,109,105,11000,95541,1957,0,0,196,109.83
2800734,JOCARA Realty LLC,4015090057,11373,82-15,BRITTON AVENUE,Queens,78128,Multifamily Housing,Multifamily Housing,Multifamily Housing,78128,,,,,1928,1,100,Whole Building,41,330776.4,136.2,100,4015090057,QN,1509,57,11373,82-15 BRITTON AVENUE,3,78128,D1,3202650,276750,17517,1,6,72,72,0,78128,1928,0,0,100,162
4751254,82-01 Britton Avenue,4015097501,11373,82-01,BRITTON AVENUE,Queens,90132,Multifamily Housing,"Multifamily Housing, Retail Store",Multifamily Housing,67521,Retail Store,15346,,,1939,1,100,Whole Building,,248962.5,126.6,99.5,4015097501,QN,1509,7501,11373,82-01 BRITTON AVENUE,4,82867,RM,2734213,442356,18600,1,6,89,82,15346,67521,1939,0,0,0,0
2771670,CQ- 89-25 elmhurst avenue,4015100020,11373,89-25,ELMHURST AVENUE,Queens,92180,Multifamily Housing,"Multifamily Housing, Parking",Multifamily Housing,86180,Parking,6000,,,1952,1,100,Whole Building,90,425421.5,138.4,97.6,4015100020,QN,1510,20,11373,89-25 ELMHURST AVENUE,3,92180,D3,1775700,369900,31571,1,6,90,90,6000,86180,1952,0,0,215.17,107
2771641,CQ- 40-45 elbertson street,4015110001,11373,40-45,ELBERTSON STREET,Queens,217000,Multifamily Housing,"Multifamily Housing, Parking",Multifamily Housing,203000,Parking,14000,,,1950,3,100,Whole Building,97,1049219.5,88.7,48.6,4015110001,QN,1511,1,11373,40-45 ELBERTSON STREET,3,217000,D3,4235850,657000,67200,3,6,235,235,14000,203000,1950,0,0,211,76
2800261,40-71 Realty LLC,4015110032,11373,89-05,ELMHURST AVENUE,Queens,104646,Multifamily Housing,Multifamily Housing,Multifamily Housing,104646,,,,,1938,1,100,Whole Building,90,486356.5,121.2,83.8,4015110032,QN,1511,32,11373,89-05 ELMHURST AVENUE,3,104646,D1,3620250,395100,25100,1,6,107,107,0,104646,1938,0,0,246.58,84
4930770,88-35 Elmhurst,4015120026,11373,88-35,ELMHURST AVENUE,Queens,99383,Multifamily Housing,Multifamily Housing,Multifamily Housing,99383,,,,,1938,1,100,Whole Building,99,45016,66.5,60.3,4015120026,QN,1512,26,11373,88-35 ELMHURST AVENUE,3,99383,D1,1564650,330750,24000,1,6,84,84,0,99383,1938,0,0,196,87
2794130,Elmhurst House Inc.,4015130028,11373,88-11,ELMHURST AVENUE,Queens,92244,Multifamily Housing,Multifamily Housing,Multifamily Housing,107618,,,,,1937,1,100,Whole Building,86,303455.5,92.3,67.8,4015130028,QN,1513,28,11373,88-11 ELMHURST AVENUE,3,92244,D4,1903050,599850,20500,1,6,82,82,0,92244,1937,0,0,196,90
4115746,B & R: 8615 Elmhurst Ave,4015160033,11373,86-15,ELMHURST AVENUE,Queens,66000,Multifamily Housing,Multifamily Housing,Multifamily Housing,77000,,,,,1939,1,100,Whole Building,100,249794.1,42.3,17.5,4015160033,QN,1516,33,11373,86-15 ELMHURST AVENUE,3,66000,D1,1430550,223650,14250,1,6,66,66,0,66000,1939,0,0,150,79
4896932,A&E - Queens - 83-40 Britton Avenue,4015170021,11373,83-40,BRITTON AVENUE,Queens,59596,Multifamily Housing,Multifamily Housing,Multifamily Housing,59596,,,,,1963,1,95,Whole Building,56,312954,138,95.9,4015170021,QN,1517,21,11373,83-40 BRITTON AVENUE,4,59596,D7,1799550,181800,13300,1,6,70,69,3100,56496,1963,0,0,133.33,95
2807932,8345 Vietor Avenue,4015170033,11373,83-45,VIETOR AVENUE,Queens,116400,Multifamily Housing,Multifamily Housing,Multifamily Housing,122220,,,,,1961,1,100,Whole Building,16,578945.2,203.3,163.2,4015170033,QN,1517,33,11373,83-45 VIETOR AVENUE,3,116400,D4,3151350,405000,30000,1,6,153,153,0,116400,1961,0,0,300,78
3102189,83-25 Vietor Owners Corp.,4015170059,11373,83-25,VIETOR AVENUE,Queens,58500,Multifamily Housing,Multifamily Housing,Multifamily Housing,58500,,,,,1963,1,100,Whole Building,28,338995.5,173.7,128,4015170059,QN,1517,59,11373,83-25 VIETOR AVENUE,3,58500,D4,1438200,202500,15000,1,6,78,78,0,58500,1963,0,0,63,150
2798915,8330 Vietor Avenue,4015180009,11373,83-30,VIETOR AVENUE,Queens,156660,Multifamily Housing,Multifamily Housing,Multifamily Housing,164493,,,,,1963,1,100,Whole Building,9,791766.1,217.6,176.5,4015180009,QN,1518,9,11373,83-30 VIETOR AVENUE,3,156660,D4,4653450,412650,38937,1,6,202,202,0,156660,1963,0,0,311.5,104
2799466,83-60 Vietor Avenue,4015180023,11373,83-60,VIETOR AVENUE,Queens,71000,Multifamily Housing,"Multifamily Housing, Parking",Multifamily Housing,71000,Parking,7235,,,1956,1,100,Whole Building,70,361768.1,130.5,88.8,4015180023,QN,1518,23,11373,83-60 VIETOR AVENUE,3,71000,D4,1527300,337500,25000,1,6,99,99,0,71000,1956,0,0,174,111
2664317,Pinnacle - 85-05 Elmhurst Ave,4015180050,11373,85-05,ELMHURST AVENUE,Queens,60000,Multifamily Housing,Multifamily Housing,Multifamily Housing,63600,,,,,1940,1,100,Whole Building,57,232595.2,114,83.1,4015180050,QN,1518,50,11373,85-05 ELMHURST AVENUE,3,60000,D1,2728800,251550,15900,1,6,60,60,0,60000,1940,0,0,86,150
2664279,Pinnacle - 84-49 Elmhurst Ave,4015180060,11373,84-49,ELMHURST AVENUE,Queens,60000,Multifamily Housing,"Multifamily Housing, Office",Multifamily Housing,61650,Office,750,,,1940,1,100,Whole Building,,232285.9,120.1,88.5,4015180060,QN,1518,60,11373,84-49 ELMHURST AVENUE,3,60000,D1,2449350,267300,16900,1,6,60,60,0,60000,1940,0,0,86,150
4952670,AKAM - 84-25 Elmhurst Avenue,4015187501,11373,84-25,ELMHURST AVENUE,Queens,145341,Multifamily Housing,Multifamily Housing,Multifamily Housing,137104,,,,,1954,1,100,Whole Building,47,565922.9,128.5,93.9,4015187501,QN,1518,7501,11373,84-25 ELMHURST AVENUE,4,117518,RM,4799712,487358,47560,1,6,146,144,1702,115816,1954,0,0,0,0
5041358,83-06 Vietor Avenue - 42063,4015187502,11373,83-06,VIETOR AVENUE,Queens,107960,Multifamily Housing,Multifamily Housing,Multifamily Housing,108000,,,,,1932,1,100,Whole Building,86,300285.5,99.1,75.5,4015187502,QN,1518,7502,11373,83-06 VIETOR AVENUE,4,107960,RM,4300650,222750,23000,1,6,88,86,17030,90930,1932,0,0,0,0
3117461,Werber: 75-06 Woodside Ave,4015190028,11373,75-06,WOODSIDE AVENUE,Queens,52553,Multifamily Housing,Multifamily Housing,Multifamily Housing,52750,,,,,1962,1,100,Whole Building,32,345168,161.7,109.6,4015190028,QN,1519,28,11373,75-06 WOODSIDE AVENUE,3,52553,D1,3186000,293400,10870,1,7,75,75,8941,43612,1962,0,0,80,105
2693049,DEPM 1266 - 74-02 43rd Ave,4015200005,11373,74-02,43 AVENUE,Queens,72369,Multifamily Housing,"Multifamily Housing, Parking",Multifamily Housing,72300,Parking,3300,,,1983,1,100,Whole Building,72,360243.3,115.6,75.4,4015200005,QN,1520,5,11373,74-02 43 AVENUE,3,72369,D4,1538100,325800,24125,1,6,90,90,0,72369,1962,0,0,159.58,105
2978177,"84th Associates, LLC",4015250001,11373,79-02,WOODSIDE AVENUE,Queens,59520,Multifamily Housing,Multifamily Housing,Multifamily Housing,90000,,,,,1923,1,100,Whole Building,100,27566.8,62.1,58.1,4015250001,QN,1525,1,11373,79-02 WOODSIDE AVENUE,2,59520,C1,2001600,310050,19594,1,5,72,72,0,59520,1932,0,0,80,88
4412076,"42-16 80th Street, Queens",4015250018,11373,42-16,80 STREET,Queens,83705,Multifamily Housing,Multifamily Housing,Multifamily Housing,97656,,,,,1940,1,100,Whole Building,74,347452.5,112.9,82.9,4015250018,QN,1525,18,11373,42-16 80 STREET,3,83705,D1,4023900,448200,28336,1,6,107,107,0,83705,1940,0,0,195,122
3122352,"1082_1370_42-42 80th Street, Queens",4015250030,11373,42-42,80 STREET,Queens,111500,Multifamily Housing,Multifamily Housing,Multifamily Housing,145114,,,,,1970,1,100,Whole Building,91,505471.2,91.7,62.5,4015250030,QN,1525,30,11373,42-42 80 STREET,3,111500,D1,3601350,328950,33600,1,6,136,136,5000,106500,1955,0,0,320,95
4414950,Werber: 42-72 80th St,4015250047,11373,42-72,80 STREET,Queens,89000,Multifamily Housing,Multifamily Housing,Multifamily Housing,55000,,,,,1930,1,100,Whole Building,1,771353.8,358.4,249.1,4015250047,QN,1525,47,11373,42-72 80 STREET,3,89000,D1,5500350,540000,24000,1,6,103,103,5000,84000,1955,0,0,234,95
