"GFA","Occupancy","Age","NumBldgs","NumFloors","UnitsTotal","UnitsRes","ENERGYSTARScore","SourceEUI","SiteEUI","SiteEnergy","SourceEnergy"
249978,100,56,3,9,1,0,73,230.3,73.4,18348385.2,57569933.4
423521,100,107,1,12,1,0,71,219.5,69.9,29604117.9,92962859.5
56959,100,103,1,7,129,127,74,169.1,108.3,6168659.7,9631766.9
117368,100,88,1,11,1,0,84,161.7,108.6,12746164.8,18978405.6
138403,100,44,1,31,1,0,78,167.6,105.8,14643037.4,23196342.8
285890,100,44,2,31,236,219,78,177.2,124.5,35593305,50659708
52850,100,47,1,10,6,0,81,159.6,85.6,4523960,8434860
18341,100,14,2,6,1,0,6,367.8,147.9,2712633.9,6745819.8
8000,100,92,1,8,6,0,23,286.4,164.9,1319200,2291200
3800,100,10,6,4,41,0,45,300,124.1,471580,1140000
69000,100,70,1,4,4,0,33,298.9,95.3,6575700,20624100
123257,100,51,3,5,0,0,NA,243.4,98.6,12153140.2,30000753.8
60852,100,89,1,9,3,0,75,186.2,83.5,5081142,11330642.4
847751,100,48,1,34,14,0,88,175.7,67.3,57053642.3,148949850.7
859807,100,48,1,35,59,0,62,229.7,108.6,93375040.2,197497667.9
405310,95,31,1,30,29,0,38,292.1,101.1,40976841,118391051
336025,70,86,1,24,97,0,86,154.7,60.1,20195102.5,51983067.5
322760,100,53,1,21,41,0,74,208,98.3,31727308,67134080
2000,100,108,1,19,21,20,NA,114.3,76.9,153800,228600
423403,100,87,1,37,76,0,91,128.9,54.6,23117803.8,54576646.7
767690,100,96,1,23,12,0,92,141.8,64.3,49362467,108858442
741337,100,115,2,31,623,500,90,121.5,43.4,32174025.8,90072445.5
6900,100,28,1,28,294,293,NA,135.9,76.6,528540,937710
296550,100,88,1,31,54,0,87,156,71.7,21262635,46261800
447442,100,89,1,38,87,0,70,203.6,84.5,37808849,91099191.2
368305,100,34,1,31,71,0,65,216.7,81.8,30127349,79811693.5
361878,100,4,1,31,60,0,80,195.3,72.3,26163779.4,70674773.4
786975,95,101,1,33,102,0,93,136.6,49.2,38719170,107500785
335184,100,100,1,21,170,0,58,233.9,76.9,25775649.6,78399537.6
389917,100,113,1,21,55,0,59,231.9,92.3,35989339.1,90421752.3
343345,100,90,1,38,66,0,88,126.3,51.6,17716602,43364473.5
466820,100,61,1,27,1,0,99,77.3,38.9,18159298,36085186
275500,100,104,1,20,63,0,92,109.4,45.2,12452600,30139700
400143,80,50,1,30,88,0,73,215.7,91.4,36573070.2,86310845.1
213300,100,115,1,20,0,0,73,177.5,77.4,16509420,37860750
252136,100,88,1,57,352,350,79,118.5,56.1,14144829.6,29878116
325318,100,55,1,24,67,0,NA,214.4,106.3,34581303.4,69748179.2
84827,100,86,1,26,32,0,NA,186.9,90.5,7676843.5,15854166.3
745461,75,34,1,31,1,0,87,175,70,52182270,130455675
61250,100,110,1,12,4,0,68,217.4,82.1,5028625,13315750
562260,100,88,1,34,96,0,9,451.6,161,90523860,253916616
760443,100,34,1,26,14,0,80,191.1,73.6,55968604.8,145320657.3
885474,60,49,1,24,2,0,56,187.7,71,62868654,166203469.8
83150,40,52,1,27,212,205,69,168.9,73,6069950,14044035
520000,90,48,1,29,65,0,73,194.5,88,45760000,101140000
549144,95,44,1,32,23,0,74,317.3,174.1,95605970.4,174243391.2
107751,25,115,1,12,44,0,100,42.5,23.9,2575248.9,4579417.5
107751,25,115,1,12,54,0,100,51.1,33.1,3566558.1,5506076.1
281755,100,91,1,32,27,0,67,191.3,69,19441095,53899731.5
96245,100,63,1,12,21,0,NA,198.9,76.1,7324244.5,19143130.5
158555,95,85,1,21,17,0,58,240.3,97.1,15395690.5,38100766.5
363572,100,95,1,23,33,0,81,169.1,55.5,20178246,61480025.2
968458,100,105,1,32,71,0,48,244.7,117.7,113987506.6,236981672.6
450000,90,112,1,22,100,0,93,132.1,42.1,18945000,59445000
4e+05,90,109,1,21,53,0,60,242.3,121,48400000,96920000
411843,40,110,1,26,69,0,98,83,26.4,10872655.2,34182969
502238,100,96,1,18,22,0,69,205.6,100.8,50625590.4,103260132.8
586218,100,44,1,34,34,0,22,346,176.3,103350233.4,202831428
145000,100,109,4,16,75,0,72,218.6,105,15225000,31697000
134840,100,109,1,20,52,0,92,140.3,57.1,7699364,18918052
13100,100,90,1,14,83,76,65,122.5,61.5,805650,1604750
801685,100,93,1,14,0,0,58,242.8,111.3,89227540.5,194649118
617356,100,31,1,27,7,0,82,167.1,60.2,37164831.2,103160187.6
136764,100,58,1,13,19,0,44,260.4,118.5,16206534,35613345.6
381163,100,45,1,22,76,0,12,440.7,173.7,66208013.1,167978534.1
342310,100,86,1,35,418,416,93,141,64.7,22147457,48265710
191829,90,85,1,29,222,221,41,268.3,126.6,24285551.4,51467720.7
487562,95,48,1,24,7,0,48,263,117.5,57288535,128228806
303598,95,58,1,16,44,0,88,139.9,52.3,15878175.4,42473360.2
6e+05,100,35,1,30,30,0,70,222.7,80,4.8e+07,133620000
966873,100,33,1,35,36,0,73,208.1,75.5,72998911.5,201206271.3
241535,100,31,1,28,34,0,74,172.2,54.9,13260271.5,41592327
298776,100,81,1,26,96,0,89,165.4,67.6,20197257.6,49417550.4
878000,100,59,1,31,46,0,96,110.1,49.5,43461000,96667800
520495,100,60,1,26,41,0,84,162.9,69.6,36226452,84788635.5
137580,100,99,1,10,12,0,64,204.2,70.9,9754422,28093836
80500,100,110,1,12,31,0,76,180.5,85.5,6882750,14530250
71959,100,106,1,18,26,0,36,262.1,105.9,7620458.1,18860453.9
461731,100,102,1,44,146,0,82,193.5,95.5,44095310.5,89344948.5
713021,95,56,1,31,68,0,83,280.3,99.9,71230797.9,199859786.3
60373,100,32,1,22,15,0,NA,191.5,80.5,4860026.5,11561429.5
181785,60,62,1,12,4,0,NA,143,75.6,13742946,25995255
631544,30,43,1,32,5,0,NA,235.2,82.1,51849762.4,148539148.8
14596,100,57,3,2,465,420,NA,109.3,72.3,1055290.8,1595342.8
908960,100,104,1,60.5,130,0,82,168.4,67.1,60991216,153068864
213484,100,91,1,18,64,0,67,162.2,78.9,16843887.6,34627104.8
566245,100,54,1,30,36,0,67,205,95.7,54189646.5,116080225
978871,100,59,1,19,33,0,89,164.1,68.9,67444211.9,160632731.1
371686,100,32,1,13,9,0,NA,259.2,88.2,32782705.2,96341011.2
197510,100,90,1,10,10,0,NA,137.9,43.9,8670689,27236629
5000,100,102,1,8,46,45,NA,118.2,68.2,341000,591000
95000,100,89,1,28,91,87,7,394.5,220.5,20947500,37477500
7800,100,107,1,10,45,42,62,115.8,57.3,446940,903240
735174,100,88,1,16,58,0,84,173.8,76.2,56020258.8,127773241.2
250564,100,113,1,18,104,0,93,121.7,55.2,13831132.8,30493638.8
122690,100,107,1,19,70,0,77,140,73.7,9042253,17176600
113473,95,82,1,10,3,0,99,71,34.5,3914818.5,8056583
3800,100,93,1,17,97,91,11,187.9,77.9,296020,714020
80149,100,97,1,11,17,0,23,305.8,118.9,9529716.1,24509564.2
8331,100,32,1,17,27,24,63,117.8,58.5,487363.5,981391.8
7500,100,102,1,7,38,36,67,110,58.5,438750,825000
45519,100,102,1,8.5,7,0,NA,254.8,112.8,5134543.2,11598241.2
133010,100,87,1,16,6,0,28,310.1,147.8,19658878,41246401
11800,100,32,2,11,32,15,1,193.9,110.4,1302720,2288020
46200,100,61,1,8,9,0,3,395.4,183.1,8459220,18267480
6324,100,102,1,15,65,64,68,116.9,76,480624,739275.6
41903,100,107,1,8,12,0,NA,86.6,39.1,1638407.3,3628799.8
44968,100,102,1,5,3,0,18,305.4,122.2,5495089.6,13733227.2
45500,100,89,1,14,17,0,NA,77.3,41.9,1906450,3517150
129949,100,106,1,9,167,0,45,259.2,98.8,12838961.2,33682780.8
36280,100,26,1,9,21,0,62,202.4,76.3,2768164,7343072
224688,100,57,1,8,7,0,99,82.2,68.3,15346190.4,18469353.6
57751,100,13,1,16,48,21,NA,229.9,106.9,6173581.9,13276954.9
51750,100,107,1,6,1,0,96,96.7,30.8,1593900,5004225
312837,100,90,1,12,35,0,84,212.5,84.3,26372159.1,66477862.5
878120,100,88,1,16,67,0,87,164.5,67.9,59624348,144450740
66532,90,21,1,8,8,0,73,136,43.3,2880835.6,9048352
58000,75,107,1,9,6,0,39,228.6,73.5,4263000,13258800
126053,100,104,1,12,12,0,72,199.8,75.2,9479185.6,25185389.4
44200,100,102,1,6,50,0,54,196.1,66.1,2921620,8667620
54137,100,105,1,7,52,0,26,214,83.6,4525853.2,11585318
2972,100,62,2,20,837,833,NA,146.3,107,318004,434803.6
58301,100,26,1,15,33,0,64,200.7,82.4,4804002.4,11701010.7
2754,100,49,1,15,51,50,NA,143.7,73.5,202419,395749.8
3000,100,62,3,2,842,839,NA,147.3,107.6,322800,441900
5662,100,68,1,12,263,258,32,157.7,105.3,596208.6,892897.4
2299,100,12,1,8,78,78,NA,102.3,56.6,130123.4,235187.7
61282,100,12,1,16,55,55,35,259.3,143.7,8806223.4,15890422.6
8018,100,88,1,6,67,66,65,124.8,69.9,560458.2,1000646.4
3000,100,5,1,12,67,65,NA,147.4,70.6,211800,442200
2451,100,97,1,5,5,3,NA,174.9,77.5,189952.5,428679.9
2240,100,7,1,17,48,47,28,149.7,65.2,146048,335328
11500,100,113,1,11,24,22,8,158.1,98.7,1135050,1818150
362151,100,87,1,16,16,0,84,168,65,23539815,60841368
444427,100,8,1,23,1,0,61,261.8,102.4,45509324.8,116350988.6
7100,100,104,1,11,123,117,NA,127.1,68.9,489190,902410
120000,100,110,1,12,15,0,NA,157.9,60.8,7296000,18948000
145255,100,115,1,11,18,0,65,248,114.3,16602646.5,36023240
55464,100,97,1,7,25,1,76,171.3,73.1,4054418.4,9500983.2
234219,90,88,1,15,21,0,94,127,52.9,12390185.1,29745813
53352,100,32,1,8,31,0,87,129.2,69.2,3691958.4,6893078.4
46740,100,105,1,6,42,0,78,159.3,67.4,3150276,7445682
221000,80,97,1,13,119,23,98,88.7,37.4,8265400,19602700
69500,100,32,2,5,8,0,67,181.3,61.7,4288150,12600350
214110,95,91,1,10,24,0,64,206.3,82.4,17642664,44170893
301968,100,34,1,12,45,0,73,263.3,101.6,30679948.8,79508174.4
178459,100,90,1,15,108,0,89,144.3,67,11956753,25751633.7
42080,100,113,1,12,25,6,NA,201.9,105.6,4443648,8495952
187008,95,100,1,12,14,0,97,90.1,28.7,5367129.6,16849420.8
6825,100,107,1,8,33,28,NA,91.5,56.9,388342.5,624487.5
296000,100,88,1,17,108,1,87,154.1,59.6,17641600,45613600
380972,100,98,1,12,41,0,78,201.2,87.7,33411244.4,76651566.4
76500,100,13,1,6,1,0,65,270.9,89.6,6854400,20723850
65170,100,107,2,6,4,0,NA,302,105.8,6894986,19681340
44160,100,107,1,6,14,0,64,174.1,68,3002880,7688256
3000,100,76,1,7,125,115,NA,167.1,83.1,249300,501300
92400,100,82,1,13,13,0,80,156.4,60.8,5617920,14451360
4335,100,105,1,12,90,56,NA,148.3,71.9,311686.5,642880.5
52192,100,89,1,10,6,0,39,242.6,107.8,5626297.6,12661779.2
13318,100,12,1,22,42,39,1,255.4,142.5,1897815,3401417.2
170776,80,87,3,4,6,0,73,191.6,87.6,14959977.6,32720681.6
287886,100,107,3,12,43,0,60,231.1,89.7,25823374.2,66530454.6
87149,100,111,1,8,2,0,NA,290.1,119.4,10405590.6,25281924.9
55837,100,52,1,31,390,389,NA,128.4,90.8,5069999.6,7169470.8
2000,100,87,1,5,29,28,50,195.1,88.2,176400,390200
974349.1,100,111,1,15,1,0,82,192.9,77.9,75901794.89,187951941.39
7700,100,62,1,6,145,144,NA,187.6,96.8,745360,1444520
24378,100,52,1,6,215,214,5,232.8,136.2,3320283.6,5675198.4
180000,100,111,1,11,13,0,71,187.5,94.1,16938000,33750000
50010,100,113,1,10,15,1,95,77.7,53.3,2665533,3885777
62000,90,101,1,11,11,0,3,311.8,130.2,8072400,19331600
119000,100,114,1,11,12,0,89,151.5,63.7,7580300,18028500
40000,100,104,1,6,6,0,67,155.5,71.8,2872000,6220000
7588,100,52,1,25,330,323,NA,110.8,81.7,619939.6,840750.4
295055,100,97,1,19,20,0,80,200.6,96.2,28384291,59188033
3000,100,91,1,21,426,420,NA,143.9,90.5,271500,431700
1170,100,91,1,10,61,60,NA,105.3,66.4,77688,123201
125445,100,94,1,8,1,0,98,118.9,49.3,6184438.5,14915410.5
14966,100,86,1,17,107,103,72,101.3,63.5,950341,1516055.8
126756,100,109,1,17,66,0,82,160.7,72.4,9177134.4,20369689.2
320500,100,88,1,14,20,0,95,190.7,79.5,25479750,61119350
72360,100,93,1,11,19,0,NA,115.7,49.1,3552876,8372052
36000,100,92,1,6,8,0,95,85.4,61,2196000,3074400
313991,100,88,1,9,9,0,73,207.4,74.4,23360930.4,65121733.4
60000,100,87,1,6,7,0,NA,240.5,93.7,5622000,14430000
468583,85,5,1,17,2,0,81,178.7,67.4,31582494.2,83735782.1
292121,85,88,1,12,33,0,80,163.5,68.3,19951864.3,47761783.5
4500,100,32,1,6,20,1,NA,102.7,55.8,251100,462150
59445,100,87,1,6,18,0,99,77.5,35.7,2122186.5,4606987.5
937210,25,82,1,4,22,0,54,246.7,86.5,81068665,231209707
392134,100,109,1,10,14,0,86,151.3,67.4,26429831.6,59329874.2
101280,100,92,1,10,11,0,53,228.8,104.8,10614144,23172864
886060,100,86,1,17,24,0,78,223.2,82.2,72834132,197768592
578811,95,94,1,9,2,0,95,231.9,81,46883691,134226270.9
73800,100,96,1,9,9,0,7,375.5,126.8,9357840,27711900
109150,100,105,1,9,9,0,80,155.9,59.6,6505340,17016485
263637,100,82,1,9,26,0,82,190,72.2,19034591.4,50091030
140000,100,105,1,12,13,0,53,259.2,111.4,15596000,36288000
90000,100,87,1,16,1,0,NA,281,157,14130000,25290000
59400,100,52,1,8,6,0,86,129,63.8,3789720,7662600
3230,100,9,1,11,40,30,NA,233.4,97.2,313956,753882
201000,100,105,1,9,6,0,86,149,55,11055000,29949000
95375,100,112,1,3,44,0,83,144.5,53.6,5112100,13781687.5
105407,100,7,1,15,2,0,71,186.3,77.6,8179583.2,19637324.1
239875,100,109,1,10.5,1,0,NA,255.6,92.1,22092487.5,61312050
152691,100,10,1,10,10,0,49,291.3,128.8,19666600.8,44478888.3
67213,100,107,1,11,31,0,NA,89,34.7,2332291.1,5981957
75642,80,107,3,4,1,0,83,133.3,62.2,4704932.4,10083078.6
72820,70,100,1,9,53,0,86,116.5,71.9,5235758,8483530
78080,100,12,1,20,21,0,48,164.5,67.4,5262592,12844160
174186,100,106,2,6,2,0,81,157,67.4,11740136.4,27347202
107179,100,97,4,9,49,0,43,218.1,124.9,13386657.1,23375739.9
100630,25,92,1,4,4,0,NA,52.4,46.4,4669232,5273012
260086,100,102,1,13,16,0,91,136.3,54.6,14200695.6,35449721.8
51845,100,88,1,4,1,0,35,259.8,179.9,9326915.5,13469331
262969,95,81,1,8,30,0,75,202.1,110.3,29005480.7,53146034.9
46524,0,104,2,3,28,0,NA,35.9,11.4,530373.6,1670211.6
36092,100,94,1,4,10,0,22,361.2,124.3,4486235.6,13036430.4
71613,5,1,1,7,2,0,99,50.4,26.9,1926389.7,3609295.2
956975,100,83,1,8,62,0,NA,387.5,153.8,147182755,370827812.5
112146,100,99,1,12,15,0,97,98.9,47.9,5371793.4,11091239.4
200248,40,104,1,13,2,0,NA,88,42.8,8570614.4,17621824
515000,100,90,1,18,50,0,62,238.3,100.5,51757500,122724500
377064,100,86,1,16,51,0,88,153.2,62.1,23415674.4,57766204.8
91008,100,17,1,33,345,333,38,169.1,78.4,7135027.2,15389452.8
637285,100,101,1,24,7,0,82,210.8,81.2,51747542,134339678
719230,100,92,2,18,6,0,98,88.7,37.4,26899202,63795701
160000,100,88,1,42,3,0,76,152.3,82.2,13152000,24368000
384610,95,90,1,18,1,0,82,226.1,99.2,38153312,86960321
286362,100,63,1,10,3,0,57,236.1,87.5,25056675,67610068.2
253339,100,91,1,25,59,0,89,158.8,66.9,16948379.1,40230233.2
306591,100,90,1,25,35,0,NA,157.5,61.6,18886005.6,48288082.5
98454,100,89,1,16,34,0,87,140.1,65.6,6458582.4,13793405.4
115745,100,93,1,12,24,0,78,170.1,93.3,10799008.5,19688224.5
200254,100,90,1,18,20,0,88,149.1,67.9,13597246.6,29857871.4
123177,100,90,1,20,0,0,82,163.2,73.6,9065827.2,20102486.4
109885,50,90,1,15,28,0,97,83.4,26.6,2922941,9164409
121817,100,89,1,14,48,0,93,131,63.8,7771924.6,15958027
83410,100,95,1,9,81,80,98,87.2,41.8,3486538,7273352
161756,100,90,1,23,58,0,NA,163.9,84.1,13603679.6,26511808.4
150000,100,91,1,23,40,0,99,94.4,30.1,4515000,14160000
68698,100,90,1,16,21,0,91,113.9,62.4,4286755.2,7824702.2
54395,100,92,1,12,12,0,83,140.5,75.6,4112262,7642497.5
5500,100,92,1,12,13,12,NA,93,57,313500,511500
110200,100,88,1,16,28,0,95,134.8,65,7163000,14854960
274209,100,90,1,20,75,0,86,139.5,67.9,18618791.1,38252155.5
225045,100,88,1,23,28,0,84,170.2,71.7,16135726.5,38302659
117850,100,89,1,23,26,0,90,139.4,61.9,7294915,16428290
143946,100,97,1,12,12,0,91,143.6,64.5,9284517,20670645.6
92337,100,88,1,14,10,0,92,127.1,65.3,6029606.1,11736032.7
127821,100,90,1,16,0,0,90,118.1,62.5,7988812.5,15095660.1
69000,100,70,1,5,1,0,80,144.4,46,3174000,9963600
52570,100,92,1,12,4,0,90,134.9,68.4,3595788,7091693
164609,100,87,1,20,0,0,89,135.8,64.9,10683124.1,22353902.2
49953,100,47,1,8,8,0,4,357.9,128.4,6413965.2,17878178.7
142599,100,115,1,6,1,0,91,143.4,45.7,6516774.3,20448696.6
138646,100,107,1,12,3,0,85,168.1,66.1,9164500.6,23306392.6
167228,100,105,1,12,77,0,28,318.4,116.5,19482062,53245395.2
10261,100,7,1,12,39,37,9,205.8,83.1,852689.1,2111713.8
92532,100,88,1,12,39,0,67,189.4,81.3,7522851.6,17525560.8
2255,100,107,1,11,44,43,NA,141.7,88,198440,319533.5
63000,100,105,1,12,14,0,NA,138.9,67.4,4246200,8750700
183249,100,92,1,21,42,0,86,153.1,66.7,12222708.3,28055421.9
94331,100,88,1,15,52,0,96,112.9,44.1,4159997.1,10649969.9
132000,100,87,1,12,10,0,91,149.4,62.9,8302800,19720800
47414,100,92,1,6,43,0,91,78.5,40.1,1901301.4,3721999
195884,90,97,1,21,104,0,83,164.2,69.6,13633526.4,32164152.8
170868,100,97,1,16,74,0,94,107.5,58.7,10029951.6,18368310
4000,100,90,1,15,41,39,NA,134.9,94.8,379200,539600
93275,90,89,1,17,50,1,90,141.1,66.5,6202787.5,13161102.5
55000,95,90,1,14,3,0,98,128,76.8,4224000,7040000
127000,100,95,1,16,19,0,69,212.4,110.1,13982700,26974800
142801,100,92,1,14,65,0,61,218,147.4,21048867.4,31130618
76355,100,91,1,14,22,0,99,98.3,59.1,4512580.5,7505696.5
95478,100,89,1,17,32,0,67,173.5,100.5,9595539,16565433
56901,100,91,1,16,20,2,NA,406.1,176.7,10054406.7,23107496.1
337383,100,107,1,17,0,0,93,126.8,50,16869150,42780164.4
65977,100,92,1,15,15,0,75,129,56.8,3747493.6,8511033
520916,100,88,1,22,139,0,88,136.6,57.9,30161036.4,71157125.6
481000,100,86,1,46,252,0,89,158.2,62.3,29966300,76094200
71467,100,93,1,16,0,0,NA,113.2,55.5,3966418.5,8090064.4
150620,100,93,1,17,34,0,77,175.9,109.2,16447704,26494058
112609,100,82,1,16,44,0,93,115.2,52.3,5889450.7,12972556.8
60000,100,93,1,14,37,0,NA,111.2,64,3840000,6672000
53650,100,95,1,12,28,0,NA,160.9,70,3755500,8632285
119957,100,93,1,16,18,0,88,152.3,62,7437334,18269451.1
79230,100,91,1,16,28,0,91,139.4,69.8,5530254,11044662
131750,100,93,1,17,17,0,88,137.9,61.1,8049925,18168325
89341,100,93,1,16,13,0,NA,157.3,70,6253870,14053339.3
173008,100,92,1,23,24,0,78,182.7,61.9,10709195.2,31608561.6
78585,100,93,1,12,10,0,55,225.6,104.7,8227849.5,17728776
175000,100,95,1,13,0,0,NA,111.6,44.9,7857500,19530000
88279,100,110,1,10,12,0,93,114,54,4767066,10063806
781712,100,91,2,24,104,0,88,152.5,60.5,47293576,119211080
64800,100,96,1,12,15,0,NA,218.8,91.1,5903280,14178240
932541,100,97,1,24,1,0,80,188,68.4,63785804.4,175317708
145720,95,113,1,10,42,0,95,100.6,47.3,6892556,14659432
164243,60,91,1,17,29,0,96,96.5,30.7,5042260.1,15849449.5
235678,100,92,1,23,0,0,84,172.9,90.5,21328859,40748726.2
191211,100,92,1,18,21,0,83,156.3,65.3,12486078.3,29886279.3
100972,100,104,1,12,65,0,99,75.1,23.9,2413230.8,7582997.2
70579,100,95,1,14,0,0,91,120.1,57,4023003,8476537.9
175565,100,88,1,16,19,0,95,106.6,56,9831640,18715229
594945,100,87,1,17,17,0,77,160.4,70.5,41943622.5,95429178
518851,100,87,1,45,136,0,84,154.4,67.8,35178097.8,80110594.4
150809,100,88,1,17,30,0,96,95.7,47.4,7148346.6,14432421.3
96275,100,95,1,14,15,0,89,134.4,55.6,5352890,12939360
66073,100,93,1,14,0,0,89,127.1,60.2,3977594.6,8397878.3
88745,100,93,1,14,0,0,79,157.2,65.4,5803923,13950714
95490,100,93,1,16,27,0,98,103.6,46.6,4449834,9892764
138439,100,92,1,17,26,0,94,111,49.9,6908106.1,15366729
13001,100,93,1,17,1,0,NA,89.4,28.5,370528.5,1162289.4
129560,100,97,1,12,57,0,79,144.5,67.6,8758256,18721420
314195,100,98,1,30,140,0,70,218.3,84.4,26518058,68588768.5
182000,100,107,3,12,104,0,NA,99.7,35.6,6479200,18145400
59488,80,91,1,16,28,0,92,113,69.8,4152262.4,6722144
81763,100,72,1,10,17,0,91,128,68.1,5568060.3,10465664
207895,90,91,1,17,45,0,100,35.7,11.4,2370003,7421851.5
154100,100,91,1,18,123,0,92,114,62.2,9585020,17567400
117520,100,92,1,20,65,0,NA,147.2,71.7,8426184,17298944
181568,100,111,1,12,84,0,84,159.9,75.2,13653913.6,29032723.2
74000,100,107,1,12,15,0,84,120.3,52.7,3899800,8902200
177480,100,95,2,16,22,0,43,272.4,99.7,17694756,48345552
235806,100,93,1,23,30,0,NA,193,81.3,19171027.8,45510558
152515,100,94,1,12,13,0,74,179,77.2,11774158,27300185
137199,100,94,1,12,0,0,63,210.6,88.7,12169551.3,28894109.4
52000,100,93,1,14,25,0,NA,120.9,57.4,2984800,6286800
86098,100,90,1,20,61,0,54,194,85.4,7352769.2,16703012
39817,100,45,1,6,168,163,48,172.9,91.2,3631310.4,6884359.3
52500,100,28,1,6,3,0,63,209.8,77.6,4074000,11014500
134235,100,113,1,5,13,7,44,225.6,99.6,13369806,30283416
47000,100,116,1,8,8,0,NA,161.1,65.9,3097300,7571700
82500,100,106,1,12,13,0,88,127.9,55.1,4545750,10551750
79745,100,107,1,12,13,0,69,182.9,77.8,6204161,14585360.5
8234,100,106,1,13,23,22,13,165,84.5,695773,1358610
30000,100,107,1,5,7,0,19,371.9,147.5,4425000,11157000
53500,100,50,1,10,52,0,14,354.2,152.7,8169450,18949700
64460,100,107,1,12,15,0,69,178.7,100.7,6491122,11519002
96000,100,106,1,12,20,0,88,142.3,66.1,6345600,13660800
60972.9,100,106,1,12,8,0,94,126.6,62.6,3816903.54,7719169.14
46280,100,106,1,12,21,8,92,89.9,52.1,2411188,4160572
334170,90,86,1,27,50,0,61,236.6,99.6,33283332,79064622
78800,100,106,1,12,11,0,NA,105.3,40.8,3215040,8297640
84150,100,47,1,12,9,0,96,100.5,42.4,3567960,8457075
64856,100,104,1,12,19,0,75,204.6,94.9,6154834.4,13269537.6
74150,100,107,1,12,14,0,93,107.3,48.9,3625935,7956295
31000,100,105,1,12,142,0,24,266.5,143.4,4445400,8261500
179131,100,106,1,12,15,0,78,161.5,67.6,12109255.6,28929656.5
53100,100,106,1,12,21,2,NA,81.8,26.1,1385910,4343580
7000,100,32,1,11,15,13,NA,108.6,60.9,426300,760200
52976,100,67,1,12,9,0,NA,196.3,71.2,3771891.2,10399188.8
3000,100,47,1,12,20,18,NA,92.7,56.6,169800,278100
87969,100,105,2,12,19,0,89,131.3,46.6,4099355.4,11550329.7
55000,100,105,1,12,1,0,64,192.1,77,4235000,10565500
118785,100,107,1,12,28,0,81,161.3,100.3,11914135.5,19160020.5
52500,95,107,1,12,0,0,91,111.5,47.3,2483250,5853750
111611.3,100,90,1,18,0,0,94,133,77.4,8638714.62,14844302.9
150000,100,96,1,21,35,0,67,203.3,79.8,11970000,30495000
56500,100,104,1,12,12,0,85,142,80.7,4559550,8023000
56000,100,104,1,12,41,0,81,154.9,76.8,4300800,8674400
127658,100,94,1,12,18,0,67,200.1,112.7,14387056.6,25544365.8
107991,100,107,1,12,20,0,83,116.7,47.8,5161969.8,12602549.7
76454,100,107,1,12,4,0,37,207.8,88.8,6789115.2,15887141.2
48686,100,105,1,12,13,0,NA,121.1,56.9,2770233.4,5895874.6
190325,100,89,1,25,68,0,NA,91.1,42.5,8088812.5,17338607.5
53692,100,105,1,12,42,0,NA,118.4,54.5,2926214,6357132.8
71167,100,106,1,12,12,0,80,148.8,63.1,4490637.7,10589649.6
216841,100,91,1,20,90,0,NA,74.1,34.6,7502698.6,16067918.1
83642,100,87,1,22,27,0,NA,162.6,68.9,5762933.8,13600189.2
384655,100,92,1,17,47,0,66,230.6,92.4,35542122,88701443
248714,90,90,1,25,280,0,91,134.8,56.7,14102083.8,33526647.2
54000,100,97,2,8,4,0,NA,247.7,150.2,8110800,13375800
88167,100,11,1,59,461,458,NA,124.3,66.8,5889555.6,10959158.1
769718,100,107,1,12,82,0,86,166.4,57.9,44566672.2,128081075.2
53115,100,114,1,12,48,0,68,175.6,70.2,3728673,9326994
573804.6,80,63,1,25,1051,0,84,142.1,62,35575885.2,81537633.66
138728,100,57,1,18,29,0,44,268.4,118.7,16467013.6,37234595.2
437500,100,92,1,22,88,0,90,135.6,59.6,26075000,59325000
94000,100,104,1,13,0,0,93,115.1,36.7,3449800,10819400
252284,100,102,1,12,116,0,79,215.7,84.1,21217084.4,54417658.8
344355,100,92,2,24,111,0,88,163.9,60,20661300,56439784.5
175000,100,95,1,12,39,0,88,139,57.5,10062500,24325000
101203,100,72,1,16,23,0,84,164.2,87.1,8814781.3,16617532.6
227400,100,96,1,16,3,0,74,182.3,73.1,16622940,41455020
356246,100,92,1,25,86,0,100,74.6,33.7,12005490.2,26575951.6
57000,100,108,2,12,12,0,91,116,55.1,3140700,6612000
115124,100,106,1,22,34,0,91,114.2,53.5,6159134,13147160.8
99117,100,94,1,22,25,0,92,120.6,55,5451435,11953510.2
399639,100,92,1,21,65,0,91,224.4,83.4,33329892.6,89678991.6
102325,95,91,1,21,22,0,81,144.8,56.3,5760897.5,14816660
277434,100,89,1,16,37,0,88,160,63.7,17672545.8,44389440
110000,100,103,1,12,13,0,89,133.1,46.9,5159000,14641000
96346,100,93,1,14,18,0,95,98.6,38.7,3728590.2,9499715.6
423289,100,89,1,17,120,0,74,188.7,76.9,32550924.1,79874634.3
495296,100,103,2,20,0,0,65,206.8,79.2,39227443.2,102427212.8
217854,100,91,1,23,63,0,63,204.9,79.1,17232251.4,44638284.6
187653,75,89,1,23,62,0,87,134,58,10883874,25145502
499340,100,91,1,23,303,0,89,144.8,46.4,23169376,72304432
490672,100,92,1,22,109,0,88,134.5,52.2,25613078.4,65995384
809400,100,82,1,35,105,0,81,183.4,75.8,61352520,148443960
89990,100,90,1,16,97,0,80,157.7,60.8,5471392,14191423
420293,100,87,1,33,106,0,85,141.9,62,26058166,59639576.7
