"GFA","Occupancy","Age","NumBldgs","NumFloors","UnitsTotal","UnitsRes","ENERGYSTARScore","SourceEUI","SiteEUI","SiteEnergy","SourceEnergy"
11923,100,30,1,44,426,418,NA,136,75.2,896609.6,1621528
15000,70,4,2,31,704,703,29,176.3,94,1410000,2644500
411845,100,88,1,8,2,0,NA,73.6,38.9,16020770.5,30311792
43336,0,1,1,43,711,709,NA,95.6,41.2,1785443.2,4142921.6
8373,100,35,1,30,167,166,40,151,82.8,693284.4,1264323
10322,100,85,1,33,438,422,26,161.2,101.8,1050779.6,1663906.4
42059,100,37,1,33,479,471,12,201.5,116.5,4899873.5,8474888.5
74873,100,15,2,30,235,229,NA,202,105.5,7899101.5,15124346
21635,100,89,1,7,8,0,27,241.1,139.3,3013755.5,5216198.5
8505,100,34,1,31,175,173,35,160.1,82.1,698260.5,1361650.5
75987,100,22,1,30,145,143,1,442.2,197.1,14977037.7,33601451.4
67460,100,22,1,32,295,205,NA,159.8,68.4,4614264,10780108
13799,100,18,1,10,76,0,NA,254.1,121.1,1671058.9,3506325.9
5044,100,32,1,27,79,75,NA,150.7,96.1,484728.4,760130.8
259032,95,24,1,47,276,271,NA,117.5,70.5,18261756,30436260
22356,100,33,1,34,681,680,36,167.3,114.1,2550819.6,3740158.8
7950,100,114,2,11,85,84,16,223.7,130.1,1034295,1778415
16234,100,94,1,19,320,303,68,123.5,70,1136380,2004899
6680,100,27,1,21,124,122,NA,116.9,64.1,428188,780892
5718,100,112,1,13,67,66,51,169.5,109.5,626121,969201
15975,100,112,1,12,66,59,NA,91.1,67.5,1078312.5,1455322.5
11715,100,112,1,12,80,75,NA,97.4,69.9,818878.5,1141041
6800,100,95,1,15,181,180,32,213.4,138.9,944520,1451120
6000,100,93,1,15,139,132,95,74.9,40.9,245400,449400
12672,100,26,1,35,381,381,13,206,135.2,1713254.4,2610432
30000,100,9,1,33,190,186,14,194,93.8,2814000,5820000
6000,100,91,1,16,233,229,33,195.3,124.2,745200,1171800
5248,100,55,1,29,514,508,51,132.8,70,367360,696934.4
8067,100,53,1,29,570,561,41,125.6,64.8,522741.6,1013215.2
26479,100,10,1,27,166,165,17,178.3,81.1,2147446.9,4721205.7
12000,100,46,1,41,395,387,16,168.5,97.9,1174800,2022000
21708,100,7,1,19,199,196,17,267.8,107,2322756,5813402.4
10843,100,91,1,22,265,259,NA,111,64.4,698289.2,1203573
30000,100,27,1,21,202,201,19,189.5,99.6,2988000,5685000
50568,100,113,1,17,387,385,NA,199.7,132.6,6705316.8,10098429.6
14577,100,88,1,27,67,62,52,157.9,69.1,1007270.7,2301708.3
57420,100,6,1,18,55,69,69,145.6,50.5,2899710,8360352
20550,100,116,1,12,101,100,NA,148.2,93.3,1917315,3045510
6562,100,107,1,10,6,0,70,167.8,124.9,819593.8,1101103.6
44791,100,23,2,37,982,973,28,160.6,87.6,3923691.6,7193434.6
15901,100,19,1,40,523,516,31,154.2,92.3,1467662.3,2451934.2
12157,100,67,1,33,277,274,66,114.4,51.1,621222.7,1390760.8
12561,100,46,3,32,250,246,35,150.6,92.6,1163148.6,1891686.6
9378,100,31,1,12,77,71,81,121.7,62.5,586125,1141302.6
11000,100,32,1,8,110,108,72,119.3,75.8,833800,1312300
12096,100,31,1,13,170,166,NA,170.6,89.1,1077753.6,2063577.6
6000,100,77,2,6,56,48,15,142,82.3,493800,852000
6363,100,50,1,27,202,199,89,103.6,63.9,406595.7,659206.8
7700,100,105,1,7,47,43,89,113.2,82.5,635250,871640
5200,100,92,1,5,129,128,59,132,60.3,313560,686400
9375,100,114,1,7,12,0,15,261.6,129.8,1216875,2452500
9340,100,86,1,19,233,224,NA,88.9,59.2,552928,830326
31600,100,30,1,20,355,354,NA,124.9,68.2,2155120,3946840
6734,100,31,1,14,143,142,43,132.6,82.4,554881.6,892928.4
10000,100,102,1,12,164,158,NA,113,71.8,718000,1130000
5539,100,92,2,14,121,115,84,90.2,52.4,290243.6,499617.8
20814,100,32,1,22,159,157,NA,142.9,89.3,1858690.2,2974320.6
5800,100,97,1,12,43,38,19,174.8,115.6,670480,1013840
15000,100,100,1,13,95,94,77,110,70,1050000,1650000
5076,100,97,1,7,64,57,36,186.5,132.3,671554.8,946674
10326,100,83,1,6,84,67,46,130,76.1,785808.6,1342380
10026,100,83,2,6,81,67,4,212.1,138,1383588,2126514.6
7200,95,92,1,15,150,147,91,87,56.1,403920,626400
8852,100,31,1,16,213,212,NA,173.4,96.5,854218,1534936.8
24733,100,63,1,5,14,0,26,447,153.5,3796515.5,11055651
7500,100,107,1,16,58,0,18,342.5,136.4,1023000,2568750
6729,95,106,1,9,20,0,76,181.4,67.3,452861.7,1220640.6
43267,75,61,1,26,3,0,79,166.3,79.3,3431073.1,7195302.1
7400,100,87,1,12,12,0,79,149.4,77.2,571280,1105560
6000,100,88,1,16,124,0,69,214,82.9,497400,1284000
8992,100,55,1,22,61,0,68,226.8,98.5,885712,2039385.6
11200,100,88,1,15,31,0,NA,129.2,49.9,558880,1447040
8000,100,93,1,14,123,0,67,189.7,75.9,607200,1517600
11043,100,92,3,16,128,0,79,170.3,71.2,786261.6,1880622.9
9263,85,5,1,36,103,0,95,123.8,51.7,478897.1,1146759.4
8000,100,54,1,13,210,10,NA,202.7,78.4,627200,1621600
7850,100,30,1,18,14,0,59,203.7,68.4,536940,1599045
15612,95,91,1,17,56,0,NA,273,130.5,2037366,4262076
21556,90,53,1,23,39,0,51,240.2,116,2500496,5177751.2
7128,100,11,1,34,153,152,10,224.7,101,719928,1601661.6
69804,95,78,1,28,5,0,57,229,104.9,7322439.6,15985116
30444,100,85,1,11,55,0,32,294.5,115.3,3510193.2,8965758
49685,100,78,4,6,61,0,10,374.3,199,9887315,18597095.5
344298,95,78,1,70,109,0,26,411.3,119,40971462,141609767.4
68623,100,68,1,19,26,0,85,174.7,64.3,4412458.9,11988438.1
123877,100,60,1,40,3,0,44,288.6,119.2,14766138.4,35750902.2
41456,100,60,1,27,1,0,85,151.9,69.8,2893628.8,6297166.4
8670,100,115,1,23,9,0,7,353.4,162.8,1411476,3063978
5000,100,102,1,9,38,36,81,98.4,69.3,346500,492000
85917,100,27,1,50,73,0,79,187.2,69.2,5945456.4,16083662.4
37848,100,45,1,36,43,0,58,281.5,125.4,4746139.2,10654212
13106,100,91,1,16,25,0,68,251.3,117.9,1545197.4,3293537.8
19762,100,94,1,12,11,0,99,65.2,32.9,650169.8,1288482.4
14000,100,89,1,18,93,0,36,285.3,134.1,1877400,3994200
5000,100,47,1,12,7,0,94,100.8,46.5,232500,504000
249754,100,89,2,9,1,0,71,336.5,107.2,26773628.8,84042221
5000,100,54,1,21,38,37,89,114.4,60,3e+05,572000
6248,100,69,1,36,1,0,79,182.7,69.4,433611.2,1141509.6
14929,95,90,1,23,68,0,97,109.7,54.9,819602.1,1637711.3
11609,100,14,1,36,2,0,76,308.8,113.6,1318782.4,3584859.2
25427,95,11,2,28,30,0,58,222.8,86.4,2196892.8,5665135.6
5863,100,54,2,40,49,0,81,216.3,78.7,461418.1,1268166.9
15911,100,89,1,37,57,0,82,181.3,80.2,1276062.2,2884664.3
28840,100,58,1,19,1,0,82,217.2,77.9,2246636,6264048
60400,100,102,1,11,1,0,68,245.3,86.5,5224600,14816120
22741,100,93,1,19,1,0,64,179.7,108.6,2469672.6,4086557.7
34137,100,62,1,19,21,0,84,186.3,66.2,2259869.4,6359723.1
19254,95,14,1,24,2,0,53,249.3,90.9,1750188.6,4800022.2
15998,95,24,1,29,37,0,50,246.7,95.2,1523009.6,3946706.6
19313,95,34,1,35,4,0,82,179.6,65.1,1257276.3,3468614.8
70225,100,67,1,17,2,0,88,148,56.8,3988780,10393300
12229,100,87,1,12,10,0,41,233.1,84.2,1029681.8,2850579.9
46019,100,92,1,14,2,0,70,322.2,129.8,5973266.2,14827321.8
6967,100,31,1,23,37,0,85,281.3,101.3,705757.1,1959817.1
11784,85,91,1,16,20,0,63,212.2,81.1,955682.4,2500564.8
20365,100,101,1,8,2,0,7,396.6,151.8,3091407,8076759
9779,100,89,1,21,2,0,66,213.1,90.9,888911.1,2083904.9
10299,100,31,1,25,31,0,86,166.1,52.9,544817.1,1710663.9
27547,55,91,1,20,11,0,NA,139,44.3,1220332.1,3829033
22510,100,105,1,12,11,0,31,277,100.1,2253251,6235270
16692,100,91,1,14,9,0,48,330.7,130.8,2183313.6,5520044.4
63395,80,90,1,18,15,0,84,192.6,68.7,4355236.5,12209877
10107,100,63,1,18,2,0,95,176.4,69.4,701425.8,1782874.8
47434,100,37,1,43,0,0,69,196.9,80.7,3827923.8,9339754.6
5000,100,87,1,22,19,0,81,155.3,70.9,354500,776500
25719,100,97,1,16,2,0,12,423.8,136.1,3500355.9,10899712.2
30366,100,88,1,42,2,0,78,172.5,69.5,2110437,5238135
66076,100,87,1,35,2,0,78,209.6,79.1,5226611.6,13849529.6
104696,100,49,1,50,1,0,45,307.1,138.9,14542274.4,32152141.6
24290,100,89,1,19,142,134,68,114,68.5,1663865,2769060
53800,100,97,1,16,2,0,61,276.1,123,6617400,14854180
7173,95,59,1,22,40,0,91,138.7,52.1,373713.3,994895.1
22186,100,94,2,18,6,0,66,251.9,127.2,2822059.2,5588653.4
21461,100,63,1,42,54,0,79,188.6,80.5,1727610.5,4047544.6
18252,90,88,1,34,1,0,78,214.6,99.3,1812423.6,3916879.2
7200,100,93,1,12,201,195,NA,199.1,131.1,943920,1433520
32505,100,59,1,30,30,0,87,180.5,77,2502885,5867152.5
22990,100,36,1,41,38,0,58,217.7,69.4,1595506,5004923
8000,100,57,1,19,1,0,74,166,73.3,586400,1328000
134594,100,41,1,60,3,0,58,264.9,129,17362626,35653950.6
10210,90,56,1,39,2,0,NA,224,85.8,876018,2287040
12560,100,34,1,36,35,0,86,162.2,58.1,729736,2037232
13180,100,66,1,16,147,145,NA,167.3,111.3,1466934,2205014
20000,90,56,1,13,102,56,22,162.2,112.6,2252000,3244000
16005,100,91,1,15,46,0,75,195.7,80.7,1291603.5,3132178.5
11425,100,61,1,16,161,156,NA,158.2,96.7,1104797.5,1807435
11944,100,70,1,22,53,0,67,233.7,104.8,1251731.2,2791312.8
6800,100,57,1,20,191,188,72,129.3,69.6,473280,879240
6000,100,57,1,19,121,112,NA,91.7,30.4,182400,550200
46000,100,107,1,42,121,120,39,144.4,88.1,4052600,6642400
21672,100,87,1,14,76,0,63,236.7,101.9,2208376.8,5129762.4
34559,100,31,2,41,362,361,47,140,78.2,2702513.8,4838260
9678,90,57,1,27,57,0,86,170.1,68,658104,1646227.8
14721,90,61,1,19,21,0,84,166.8,77.1,1134989.1,2455462.8
12170,100,53,2,21,249,240,10,185.9,110.5,1344785,2262403
7000,100,88,1,16,1,0,81,188.1,75.1,525700,1316700
5166,100,79,1,6,92,82,NA,150.5,107.3,554311.8,777483
11500,100,58,1,21,166,162,29,152.1,103,1184500,1749150
18726,100,54,1,21,34,0,73,209.1,100.8,1887580.8,3915606.6
7500,100,57,1,20,195,191,NA,105.4,64.2,481500,790500
7501,100,40,1,29,454,444,NA,168.2,104.4,783104.4,1261668.2
30388,100,47,2,46,1,0,66,260.3,117.3,3564512.4,7909996.4
25000,100,57,1,20,202,198,91,85.7,44.5,1112500,2142500
7500,100,54,1,20,164,161,NA,162.3,97.9,734250,1217250
8000,90,58,1,13,109,105,63,128.9,52.8,422400,1031200
12085,100,56,1,20,116,115,16,209.5,114.9,1388566.5,2531807.5
20000,100,57,1,20,264,260,26,155.8,98.5,1970000,3116000
10000,100,54,1,21,361,359,NA,163.6,104.9,1049000,1636000
10465,100,40,1,24,348,338,38,141.6,87.3,913594.5,1481844
8387,100,94,1,21,262,251,42,127.9,73.9,619799.3,1072697.3
11000,100,57,1,20,200,195,79,93.4,54.2,596200,1027400
5509,100,58,1,15,142,137,56,138,89.4,492504.6,760242
5553,100,56,1,14,87,85,60,108.4,49.3,273762.9,601945.2
13551,100,15,1,19,64,63,9,197.3,89.7,1215524.7,2673612.3
7110,100,12,1,28,85,84,1,262.7,141.3,1004643,1867797
9360,100,40,1,34,367,360,31,179.2,111.7,1045512,1677312
34795,100,42,1,33,460,369,NA,192.4,125.3,4359813.5,6694558
7486,100,54,1,20,176,174,20,178.6,88.3,661013.8,1336999.6
20000,100,14,3,32,87,86,88,84.2,37.6,752000,1684000
207294,100,45,1,31,231,228,NA,93.2,56.6,11732840.4,19319800.8
7089,100,48,6,16,1017,1003,14,187.6,87.6,620996.4,1329896.4
10042,100,10,1,16,218,216,NA,164.3,102.3,1027296.6,1649900.6
73822,100,30,1,27,33,0,79,206.9,72.3,5337330.6,15273771.8
5020,100,33,1,24,39,0,79,189.1,66.1,331822,949282
22653,100,66,1,24,40,0,73,207.1,81.2,1839423.6,4691436.3
5000,100,107,1,10,31,26,4,152.6,77.3,386500,763000
5000,100,95,1,12,46,43,95,88.6,49.7,248500,443000
6000,100,54,1,17,87,82,5,186.7,107.5,645000,1120200
12616,100,89,1,13,34,33,43,168.5,75.5,952508,2125796
16800,100,90,1,15,12,11,NA,215.8,80.7,1355760,3625440
10000,100,90,1,18,49,48,3,211.6,93.1,931000,2116000
27275,100,88,1,12,71,62,NA,75.2,25.1,684602.5,2051080
12832,100,88,1,12,63,61,91,106.2,64.2,823814.4,1362758.4
15000,100,57,1,17,83,76,93,93.4,47.4,711000,1401000
5840,100,90,1,15,11,0,NA,407.9,240,1401600,2382136
6764,100,70,1,21,44,0,86,174.5,64.1,433572.4,1180318
20000,100,54,1,33,236,234,74,105.8,58.7,1174000,2116000
20080,100,57,1,20,35,0,35,279.5,149.4,2999952,5612360
12437,100,58,1,20,161,157,36,135.6,91.8,1141716.6,1686457.2
10481,100,57,1,15,74,73,38,132,75,786075,1383492
7400,100,89,1,11,81,65,36,119.5,68.6,507640,884300
27000,100,32,1,42,197,196,35,154.9,87.7,2367900,4182300
5092,100,6,1,15,23,22,25,151.6,55.9,284642.8,771947.2
16810,100,60,1,20,158,151,NA,116.6,63,1059030,1960046
5300,100,57,1,20,97,96,35,149.8,85.6,453680,793940
12400,100,52,1,19,164,163,23,174,112.2,1391280,2157600
43529,100,59,1,28,391,378,59,115,68.1,2964324.9,5005835
5000,100,56,1,20,66,60,NA,101.8,65.3,326500,509000
16328,100,55,1,20,103,95,78,104.2,61.2,999273.6,1701377.6
10526,100,59,1,22,112,101,NA,108.1,60.5,636823,1137860.6
5000,100,54,1,21,97,95,NA,148.9,100.1,500500,744500
7932,100,31,1,11,27,19,NA,272.8,153.9,1220734.8,2163849.6
6300,100,87,1,18,119,112,94,104.5,65.9,415170,658350
18685,100,14,1,25,63,62,3,183.6,83.7,1563934.5,3430566
68685,100,33,1,43,230,218,3,280.1,154.8,10632438,19238668.5
7000,100,54,2,20,71,69,NA,115.8,58.1,406700,810600
167347,100,29,1,50,296,295,60,159.6,90.8,15195107.6,26708581.2
29605,100,56,1,21,260,256,NA,124.5,63.3,1873996.5,3685822.5
12153,100,55,1,32,618,613,24,149.7,94.1,1143597.3,1819304.1
13055,100,56,1,20,201,190,98,72.6,43.2,563976,947793
13392,100,50,3,27,152,149,11,179.8,105.4,1411516.8,2407881.6
5000,100,55,1,21,155,153,18,152.2,82.6,413000,761000
6244,100,60,1,16,295,293,NA,148.2,91.7,572574.8,925360.8
10620,100,86,1,20,222,218,NA,78.2,39.7,421614,830484
6700,100,116,2,7,19,0,94,98.8,53,355100,661960
9407,100,55,1,21,166,159,NA,124.3,72.1,678244.7,1169290.1
10000,100,59,1,16,201,199,79,138.4,71,710000,1384000
17135,100,56,1,18,287,285,NA,119.7,71.7,1228579.5,2051059.5
19562,100,56,2,17,179,178,62,119.6,67,1310654,2339615.2
9855,100,30,2,37,244,235,NA,99.1,59.7,588343.5,976630.5
10000,100,32,1,39,199,197,48,153.7,83.3,833000,1537000
10900,100,51,1,19,139,138,3,226.6,116.9,1274210,2469940
16000,100,57,1,19,374,369,48,129.1,80.4,1286400,2065600
9300,100,54,1,20,218,215,NA,127.5,74.9,696570,1185750
94447,100,18,1,38,220,218,NA,163.8,76.3,7206306.1,15470418.6
11000,100,55,1,16,148,147,11,181.4,95.5,1050500,1995400
5652,100,18,1,31,183,180,7,181.8,98.5,556722,1027533.6
7500,100,56,1,7,96,90,NA,114.5,70.8,531000,858750
13551,100,57,1,20,126,118,NA,101.2,62.9,852357.9,1371361.2
124000,100,17,1,10,1,0,NA,359.5,155.9,19331600,44578000
14000,100,106,4,6,192,184,NA,292.9,256.1,3585400,4100600
10160,100,31,1,27,51,50,5,246.2,110.9,1126744,2501392
6790,100,106,1,10,112,102,NA,123.4,73.7,500423,837886
6000,100,54,1,17,63,57,NA,122,57.8,346800,732000
25287,100,30,1,30,94,92,9,188.8,105.5,2667778.5,4774185.6
17304,100,94,1,15,360,343,48,122.7,78.8,1363555.2,2123200.8
5600,100,58,1,16,169,154,NA,107.7,62.3,348880,603120
5000,100,69,1,15,62,61,61,109,70.8,354000,545000
5200,100,80,1,16,105,98,NA,94.7,61,317200,492440
13902,100,34,1,32,211,206,13,183.4,121.8,1693263.6,2549626.8
9000,100,59,2,16,106,101,NA,81.3,47.5,427500,731700
5924,100,30,1,16,61,58,NA,187.4,105.4,624389.6,1110157.6
8607,100,34,1,31,94,93,31,156.3,83.2,716102.4,1345274.1
16286,100,56,1,6,94,89,69,205.2,106,1726316,3341887.2
6000,100,57,1,16,61,60,31,220.5,103.9,623400,1323000
7722,100,55,1,16,98,96,NA,187.2,111.9,864091.8,1445558.4
5100,100,46,1,30,162,160,59,117.7,62.3,317730,600270
95554,100,8,1,18,119,118,33,180.1,59.7,5704573.8,17209275.4
39280,90,36,1,17,221,219,1,211.6,90.9,3570552,8311648
5500,100,26,2,28,237,233,10,188.7,84.3,463650,1037850
19515,100,112,1,6,38,0,51,178.7,73.9,1442158.5,3487330.5
9372,100,55,1,15,106,104,22,177.7,99.5,932514,1665404.4
13000,100,91,1,24,101,100,43,144,76.4,993200,1872000
19000,100,54,1,20,182,177,NA,175.5,117.4,2230600,3334500
5000,100,56,1,18,129,126,4,205.2,140.2,701000,1026000
29006,100,10,1,20,167,165,77,111.2,39.4,1142836.4,3225467.2
15619,100,30,1,35,257,256,13,214.4,117.9,1841480.1,3348713.6
9750,100,47,1,30,261,258,31,148.2,92.9,905775,1444950
74005,100,42,1,30,419,411,55,144.3,90.4,6690052,10678921.5
6800,100,37,1,28,183,179,42,141.9,81.3,552840,964920
13438,100,43,2,42,555,555,NA,112.9,61.4,825093.2,1517150.2
7740,100,42,1,40,586,576,NA,179.3,78.7,609138,1387782
23445,100,43,2,42,710,710,39,137,43.6,1022202,3211965
26000,100,31,4,32,295,290,78,97.6,58.3,1515800,2537600
14858,100,41,1,31,334,328,55,124.7,74.2,1102463.6,1852792.6
7000,100,49,1,20,217,215,54,141.1,76.3,534100,987700
13939,100,19,1,18,150,148,15,193.7,98.9,1378567.1,2699984.3
30275,95,97,1,32,187,180,NA,117.1,72,2179800,3545202.5
7600,100,46,1,21,122,120,29,134.2,86.5,657400,1019920
8902,100,4,1,22,165,163,NA,175.9,75,667650,1565861.8
8706,100,61,1,13,238,233,37,163.8,95.6,832293.6,1426042.8
5000,100,55,1,20,200,192,65,108.7,68.7,343500,543500
5000,100,57,1,14,96,91,50,130.2,80.6,403000,651000
8000,100,54,1,19,232,229,3,224.8,134.3,1074400,1798400
7595,100,31,1,39,143,141,2,228.6,130.9,994185.5,1736217
6000,100,53,1,16,213,205,NA,224,164.3,985800,1344000
5000,100,46,1,33,262,259,NA,120.9,49.3,246500,604500
20422,100,45,1,31,270,267,NA,195,115.4,2356698.8,3982290
11818,100,54,1,16,93,90,83,125.2,92.2,1089619.6,1479613.6
54125,100,9,1,12,253,249,58,147,60.3,3263737.5,7956375
7344,100,97,1,6,64,59,NA,196.2,140.3,1030363.2,1440892.8
7060,100,10,1,8,84,80,NA,218.9,155.3,1096418,1545434
11162,100,15,1,22,213,211,45,168,92.4,1031368.8,1875216
7400,100,10,1,7,49,48,NA,153.2,80.1,592740,1133680
9330,100,96,1,7,47,39,56,124.9,107.8,1005774,1165317
10000,100,42,1,18,135,134,1,234.7,132.4,1324000,2347000
7364,90,116,1,12,15,0,98,82.4,26.3,193673.2,606793.6
30048,100,45,1,35,216,208,NA,233.1,152.3,4576310.4,7004188.8
82032,100,45,2,35,148,148,18,230.8,150.8,12370425.6,18932985.6
26177,100,45,1,35,216,208,2,230.9,150.9,3950109.3,6044269.3
32257,100,45,1,35,100,92,1,232.9,152.2,4909515.4,7512655.3
10000,100,113,1,7,52,48,NA,112.5,78.1,781000,1125000
5229,100,7,1,9,40,38,NA,93.3,53.4,279228.6,487865.7
6806,100,46,1,28,218,217,63,117.4,72.3,492073.8,799024.4
17196,100,10,1,13,60,56,2,285.3,126,2166696,4906018.8
52234,100,10,1,15,138,132,NA,240.5,108.8,5683059.2,12562277
19487,100,10,1,14,68,63,2,252.4,114.7,2235158.9,4918518.8
70316,100,10,1,29,370,359,NA,249.3,131.1,9218427.6,17529778.8
16000,100,86,1,24,198,197,50,123.6,72.3,1156800,1977600
11084,100,106,2,12,58,47,44,113.8,79.9,885611.6,1261359.2
8500,100,97,1,14,192,187,46,165.7,103.8,882300,1408450
11828,100,114,1,10,140,135,76,106.1,68.8,813766.4,1254950.8
5100,100,96,1,6,53,44,NA,187.6,126.1,643110,956760
13397,100,91,1,16,181,175,98,71.4,23.6,316169.2,956545.8
12000,100,88,1,15,119,117,97,88,57.6,691200,1056000
7500,100,108,1,12,106,102,65,135.1,95,712500,1013250
17610,100,12,2,11,55,54,1,336.5,139.4,2454834,5925765
5600,100,90,1,15,86,86,98,83.6,56.8,318080,468160
20428,100,97,1,2,2,0,79,197.4,101.4,2071399.2,4032487.2
109397,90,14,2,10,11,0,49,247.9,84,9189348,27119516.3
5000,100,28,1,7,32,28,NA,171.5,117.6,588000,857500
17025,100,14,1,10,144,138,69,141.7,73.9,1258147.5,2412442.5
11820,100,107,1,11,190,187,82,131.4,82.9,979878,1553148
9370,100,104,1,12,52,0,85,168.3,73.3,686821,1576971
67725,100,44,1,2,5,0,56,228.9,79.1,5357047.5,15502252.5
28200,95,95,1,5,4,0,NA,110.2,80.4,2267280,3107640
22100,100,10,1,12,93,91,39,209.6,102.9,2274090,4632160
114873,100,61,7,21,997,985,55,139.9,87.4,10039900.2,16070732.7
15050,100,42,6,35,1193,1193,78,113.3,83,1249150,1705165
5000,100,107,1,6,72,68,23,153.2,91.8,459000,766000
5000,100,97,1,7,58,53,98,74.5,67.7,338500,372500
5000,100,97,1,7,56,53,63,161.3,121.9,609500,806500
54795,100,14,1,7,130,128,NA,134.4,58.8,3221946,7364448
7500,100,87,1,6,47,40,NA,251.7,158.6,1189500,1887750
6000,100,100,1,10,92,84,97,84.8,58.4,350400,508800
6020,100,100,1,10,84,79,95,93.7,66.1,397922,564074
6000,100,107,1,6,43,38,NA,152.2,103.9,623400,913200
8800,100,107,1,6,64,55,24,182.4,106,932800,1605120
5700,100,107,1,6,48,42,NA,178,120.7,687990,1014600
8548,100,104,1,10,71,67,21,147,116.4,994987.2,1256556
7548,100,108,1,6,49,42,NA,241.4,117.3,885380.4,1822087.2
5386,100,95,1,6,66,60,63,172.3,100.2,539677.2,928007.8
5031,100,95,1,6,65,59,72,164.6,99.2,499075.2,828102.6
10464,100,39,1,6,81,72,38,159,115.9,1212777.6,1663776
6000,100,78,1,6,62,58,33,161.4,117.3,703800,968400
15728,100,53,2,32,485,480,8,200,140.2,2205065.6,3145600
7150,100,88,2,6,145,134,25,160.5,95.6,683540,1147575
7500,100,77,1,6,84,72,23,237.7,165.6,1242000,1782750
5733,100,50,1,6,50,44,100,79,50.5,289516.5,452907
9000,100,81,1,6,75,68,41,177.5,107.3,965700,1597500
8037,100,93,1,6,63,53,65,135.6,86.2,692789.4,1089817.2
12500,100,88,1,6,84,79,51,118.1,79,987500,1476250
11051,100,89,1,6,79,72,66,139.2,94.1,1039899.1,1538299.2
9170,100,92,1,5,56,51,NA,120.4,77.2,707924,1104068
52389,100,57,1,8,1,0,NA,156,56.2,2944261.8,8172684
50000,100,89,1,6,130,119,79,132,94.5,4725000,6600000
5000,100,92,1,6,83,74,23,238.1,166.3,831500,1190500
15000,100,88,1,6,160,146,40,180.8,132.1,1981500,2712000
10500,100,85,1,6,106,94,97,79.3,25.7,269850,832650
50710,50,88,1,3,14,0,NA,163.3,52,2636920,8280943
58030,100,2,1,2,4,0,NA,86.5,33.4,1938202,5019595
387730,100,11,1,3,4,0,NA,223.7,77.9,30204167,86735201
19579,100,9,1,3,5,0,NA,266.6,84.9,1662257.1,5219761.4
59020,100,11,1,2,5,0,NA,360.9,191.8,11320036,21300318
6552,100,97,2,6,81,76,52,144.9,92.1,603439.2,949384.8
9638,100,6,1,8,60,59,89,104.5,51,491538,1007171
12584,100,7,1,8,85,83,88,97.1,56.7,713512.8,1221906.4
6370,100,107,1,6,68,60,51,180.3,115.3,734461,1148511
52250,100,51,1,2,3,0,47,214.9,89.9,4697275,11228525
5075,95,95,1,5,64,58,NA,166.5,103.1,523232.5,844987.5
12300,100,44,6,44,1655,1654,54,149.4,82.9,1019670,1837620
10000,100,86,1,6,78,71,12,177.2,119.5,1195000,1772000
11579,100,6,1,7,66,64,NA,95.8,42,486318,1109268.2
5000,100,90,1,6,142,136,NA,133.8,92.7,463500,669000
51000,100,87,1,2,10,0,29,264.9,86.6,4416600,13509900
54195,100,31,2,12,35,0,88,234.9,86.8,4704126,12730405.5
35521,100,13,1,4,73,0,NA,265.9,111.7,3967695.7,9445033.9
277956,100,87,1,4,11,0,NA,158.5,53.4,14842850.4,44056026
55120,100,98,1,2,5,0,NA,160.1,75.7,4172584,8824712
5000,100,76,1,6,65,61,60,164.9,118.6,593000,824500
32219,100,95,1,4,8,0,NA,331,135.6,4368896.4,10664489
157011,100,13,1,1,1,0,68,265.9,98.1,15402779.1,41749224.9
5545,100,91,1,6,193,180,NA,129.3,91.8,509031,716968.5
7200,95,89,1,6,101,92,23,147.4,111.8,804960,1061280
10000,100,89,1,6,93,82,NA,170.4,122.3,1223000,1704000
7100,100,91,1,5,78,69,NA,104.1,77.9,553090,739110
45000,100,95,1,5,56,51,NA,72.5,54.8,2466000,3262500
35000,100,35,1,1,3,0,67,201.5,82.1,2873500,7052500
196905,100,53,4,2,36,0,83,177.6,65,12798825,34970328
7230,100,76,1,9,136,128,NA,135.5,96.7,699141,979665
190848,100,76,5,9,2141,2121,NA,131.6,92.1,17577100.8,25115596.8
90307,100,76,1,9,2719,2659,48,134.4,95.5,8624318.5,12137260.8
30783,100,76,1,9,3378,3378,NA,366.6,316.4,9739741.2,11285047.8
10000,100,46,1,24,230,230,52,149.5,105.4,1054000,1495000
21762,100,90,1,2,7,0,NA,121.9,53.2,1157738.4,2652787.8
166320,100,20,1,3,1,0,81,170.4,64.6,10744272,28340928
59572,100,19,1,1,12,0,93,425,178.8,10651473.6,25318100
61400,100,44,1,1,24,0,NA,249.5,114.9,7054860,15319300
5000,100,115,1,8,107,106,NA,93.9,31,155000,469500
32000,100,105,3,12,0,0,94,123.2,50.4,1612800,3942400
40000,100,109,1,9,8,0,98,101.8,41.8,1672000,4072000
9698,90,103,3,5,104,103,43,106.9,49.6,481020.8,1036716.2
7100,100,11,1,31,271,266,18,160,75.4,535340,1136000
60015,100,26,1,23,1,0,64,224.2,93.1,5587396.5,13455363
8439,100,8,1,51,494,491,48,139.6,80.1,675963.9,1178084.4
34750,90,96,1,5,13,0,NA,178.4,65.9,2290025,6199400
65000,100,3,1,53,373,371,55,133,63,4095000,8645000
112750,100,97,2,7,1,0,NA,248.3,93.1,10497025,27995825
5498,100,10,1,25,249,246,62,114.9,67.2,369465.6,631720.2
