Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2016,129245,Millworks,2011 West Belmont,60618,NORTH CENTER,Multifamily Housing,62664,1994,1,89,1154929.6,1489132.3,,,,42.2,82.8,44.2,84.8,292,4.7,41.94672055,-87.70319673,"(41.94672055, -87.70319673)"
2016,129303,03441-Ashland & Wellington,2940 North Ashland,60657,LAKE VIEW,Supermarket/Grocery Store,74182,1982,1,62,13074511,4009500.2,,,,230.3,610.2,234.1,608.7,2622.9,35.4,41.93553968,-87.66854739,"(41.93553968, -87.66854739)"
2016,129398,Webster Place Shopping Center,1435-71 Webster Place,60614,LINCOLN PARK,Retail Store,96000,1988,1,,3693104.4,6346800.1,,,,104.6,190.2,112.7,199,1019.9,10.6,41.92103402,-87.66480651,"(41.92103402, -87.66480651)"
2016,129459,Lurie Children's Stanley Manne Children's Research Institute,2430 N. Halsted Street,60614,LINCOLN PARK,Laboratory,102215,1992,1,,26054833.8,38623139.6,,,,632.8,1197.1,657,1210.5,6853.9,67.1,41.92651485,-87.64916423,"(41.92651485, -87.64916423)"
2016,129735,Villa at Windsor Park,2649 E 75th St,60649,SOUTH SHORE,Senior Care Community,97826,1998,1,17,5739594.7,8370005.9,,,,144.2,274.1,147.6,273.6,1502.5,15.4,41.759248,-87.559768,"(41.759248, -87.559768)"
2016,129920,The Thompson Building,350 N. Clark St.,60654,NEAR NORTH SIDE,Office,111033,1912,1,32,9668120.4,2457372.2,,,,109.2,296.7,112.5,303.5,1912.6,17.2,41.88857037,-87.63107707,"(41.88857037, -87.63107707)"
2016,130162,Freehand Hotel Chicago,19 East Ohio,60611,NEAR NORTH SIDE,Hotel,73250,1927,1,88,3119161.7,3702353.7,,,,93.1,186.8,96.4,190.2,771.6,10.5,41.89235352,-87.62732985,"(41.89235352, -87.62732985)"
2016,130168,Garfield Park Behavioral Hospital,520 N. Ridgeway,60624,HUMBOLDT PARK,Other - Specialty Hospital,53446,1964,1,,,,,,,,,,,,,41.89051346,-87.72017723,"(41.89051346, -87.72017723)"
2016,130379,444 North Wabash,444 North Wabash,60611,NEAR NORTH SIDE,Office,57780,1895,1,,4543692.2,4367066.6,,,,154.2,326.3,157.1,329.3,1069.5,18.5,41.89014125,-87.62668588,"(41.89014125, -87.62668588)"
2016,130442,210 N Green,210 N Green Street,60607,NEAR WEST SIDE,Office,92741,1893,1,91,3491878.3,674440.6,,,,44.9,125.9,44.9,125.9,679.4,7.3,41.88630274,-87.649191,"(41.88630274, -87.649191)"
2016,130453,833 West Jackson,833 West Jackson,60607,NEAR WEST SIDE,Office,79197,1930,1,95,2527705.1,893338.2,,,,43.2,112.1,44.9,113.8,513.4,6.5,41.87773944,-87.64874491,"(41.87773944, -87.64874491)"
2016,130634,Academy of General Dentistry,560 - 566 W. Lake ,60661,NEAR WEST SIDE,Office,113151,1920,1,83,5679529.9,,,,,50.2,157.6,52.5,164.8,1046.9,9.3,41.88592549,-87.64270985,"(41.88592549, -87.64270985)"
2016,130726,"768 West Jackson, LLC",768 W. Jackson Blvd.,60661,NEAR WEST SIDE,Multifamily Housing,56000,1885,1,74,1832308.8,2113411.2,,,,70.5,142.4,74.5,146.6,450,8,41.87826383,-87.64674826,"(41.87826383, -87.64674826)"
2016,130758,The Regal,651 S. Wells ,60607,LOOP,Multifamily Housing,99552,1950,1,70,3503588.3,,,,,35.2,110.5,36.9,115.9,645.8,6.5,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2016,131155,217 N. Jefferson,217 N. Jefferson,60661,NEAR WEST SIDE,Office,58044,1938,1,3,8500366.8,912266.9,,,,162.2,476.3,162.2,476.3,1615.3,27.8,41.88321395,-87.64336601,"(41.88321395, -87.64336601)"
2016,131291,29 N. Wacker,29 N. Wacker,60606,LOOP,Office,137963.8,1951,1,67,8350924.6,6388947.4,,,,106.8,238.7,113.7,244.3,1878.6,13.6,41.88268681,-87.63674119,"(41.88268681, -87.63674119)"
2016,131375,"BAI Century, LLC",2828 N. Clark St.,60657,LAKE VIEW,Enclosed Mall,174386,1925,1,,14609211.6,6115165.2,,,,118.8,299.9,122.7,303.9,3017.6,17.3,41.93377119,-87.64632294,"(41.93377119, -87.64632294)"
2016,131633,Fulton-Loomis-Carroll Condominium Association,1400 W. Fulton St.,60607,NEAR WEST SIDE,Office,62555,1907,1,100,545210.3,1014229.7,,,,24.9,44.4,27.2,46.7,154.4,2.5,41.88660859,-87.66258804,"(41.88660859, -87.66258804)"
2016,131935,Continental Nursing and Rehab Center,5336 N. Western Avenue,60625,LINCOLN SQUARE,Senior Care Community,51000,1976,1,6,2648441.1,7859690.9,,,,206,324.9,214.3,330.5,905.6,17.8,41.97842255,-87.68926259,"(41.97842255, -87.68926259)"
2016,132017,1300 Dearborn Property LLC,1300 N Dearborn St,60610,NEAR NORTH SIDE,Retail Store,60000,1915,1,99,913019.5,371925,,,,21.4,54.3,21.4,54.3,188,3.1,41.90614898,-87.63008406,"(41.90614898, -87.63008406)"
2016,132117,HOME DEPOT,200 w. 87th st,60620,CHATHAM,Retail Store,128000,1996,1,52,6933706,5157651.4,,,,94.5,212.4,99,215.6,1552,12.1,41.73721633,-87.63117106,"(41.73721633, -87.63117106)"
2016,132118,CC Care (Community Care Center),4314 S. Wabash Ave.,60653,GRAND BOULEVARD,Senior Care Community,62600,1969,1,25,2346664.4,5913989.6,,,,132,216.9,140.3,223.1,746.7,11.9,41.81570201,-87.6251302,"(41.81570201, -87.6251302)"
2016,132207,CITY NORTH 14,2600 N WESTERN AVE,60647,LOGAN SQUARE,Movie Theater,73000,2010,1,,9274587.1,2957799.9,,,,167.6,441.5,173.5,447.7,1866.6,25.6,41.92925985,-87.68784724,"(41.92925985, -87.68784724)"
2016,132408,Sheridan Shores Nursing Rehabilitation,5838 N. Sheridan Rd.,60660,EDGEWATER,Senior Care Community,50092,1974,1,,2585559,,,,,,,,,,,41.9884026,-87.65567064,"(41.9884026, -87.65567064)"
2016,132489,(IL249) - Drexel Parc Lofts,4537 S. Drexel St,60653,KENWOOD,Multifamily Housing,137130,1920,1,97,1439628.6,6314275.3,,,,56.5,81.3,57.3,80.5,600.7,4.4,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2016,132533,"Elston Industrial lofts, Llc",1737-1747 N Elston/ 1430-1454 W Willow,60642,WEST TOWN,Mixed Use Property,83011.4,1923,1,,1495633.1,1348266.6,,,,34.3,73.6,36.4,75.9,347.3,4.2,41.91442839,-87.66380985,"(41.91442839, -87.66380985)"
2016,132551,"Aunt Martha's Youth Service Center, Inc.",5001-5013 S. Michigan Avenue,60615,GRAND BOULEVARD,Other - Services,60150,1975,1,,1703441,5057800.4,,,,112.4,177.2,120.6,183.3,582.6,9.7,41.80355575,-87.62228666,"(41.80355575, -87.62228666)"
2016,132594,McKinley Park Lofts Condominium Association,2323 W Pershing Rd,60609,NEW CITY,Multifamily Housing,207826,1940,1,94,3588062.6,6277902.1,,,,47.5,85.9,48.5,84.8,994.8,4.8,41.81195152,-87.65512794,"(41.81195152, -87.65512794)"
2016,132798,8501 WEST HIGGINS ROAD,8501 West Higgins Road,60631,OHARE,Office,165957,1967,1,79,12002358.3,,,,,72.3,227.1,73.8,231.6,2212.3,13.3,41.98672351,-87.83907468,"(41.98672351, -87.83907468)"
2016,132823,Bria of Forest Edge,8001 S. Western Avenue,60620,ASHBURN,Senior Care Community,72786,1963,1,1,5628367,13862099.8,,,,267.8,442.8,286.2,454.9,1773.7,24.4,41.74785085,-87.6824488,"(41.74785085, -87.6824488)"
2016,132870,Chatham Ridge Shopping Center,112 W 87th Street,60620,CHATHAM,Strip Mall,148378,1989,1,,11820014.2,2925363.3,,,,99.4,270.8,97.8,265.8,2334.1,15.7,41.73773153,-87.62818622,"(41.73773153, -87.62818622)"
2016,132904,4801 W. Peterson Ave,4801 W. Peterson Ave,60646,FOREST GLEN,Office,91200,1974,1,31,7831335,239901,,,,88.5,272.4,89.6,275.7,1456.2,16,41.98985293,-87.74879114,"(41.98985293, -87.74879114)"
2016,133059,Plaisance Apartments,6104 S. Woodlawn Ave,60637,WOODLAWN,Multifamily Housing,57000,1920,1,61,1199638.7,4724217.2,,,,103.9,153.1,113.1,161.7,472,8.3,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2016,133159,Lurie Children's Lincoln Park Outpatient Center - Deming,467 W. Deming Place,60614,LINCOLN PARK,Mixed Use Property,62925,1972,1,,9621635.3,9442064.9,,,,303,637.7,308.5,636.3,2275,36.2,41.92884376,-87.64165184,"(41.92884376, -87.64165184)"
2016,133242,Royalton Towers,1444 N Orleans St,60610,NEAR NORTH SIDE,Multifamily Housing,94728,2002,1,100,1235225.9,2775843.3,,,,42.3,71.7,44.5,72.4,375.1,4,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2016,133858,Cassidy Tire,344 N Canal St.,60606,NEAR WEST SIDE,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",80000,1905,1,,525742.1,951634.1,,,,18.5,33.1,,,147.5,1.8,41.88826884,-87.64036266,"(41.88826884, -87.64036266)"
2016,133879,Medinah Temple,600-820 N. Wabash St.,60611,NEAR NORTH SIDE,Retail Store,130000,1912,1,77,7110904.8,358700,,,,57.5,174.7,58.1,175.3,1329.7,10.2,41.8929096,-87.62676698,"(41.8929096, -87.62676698)"
2016,133957,Capitol Hill Lofts,625 W Jackson,60661,NEAR WEST SIDE,Multifamily Housing,120000,1918,1,88,2667723.7,3719073.3,,,,53.2,102.3,55,102.4,689.3,5.7,41.88321395,-87.64336601,"(41.88321395, -87.64336601)"
2016,134126,1111 N. Clark St.,1111 N. CLARK ST,60610,NEAR NORTH SIDE,Automobile Dealership,90000,1910,1,,3884370.9,5094500.1,,,,99.8,195,107.2,201.5,986.6,11,41.90248079,-87.63099565,"(41.90248079, -87.63099565)"
2016,134136,Jenkins Hall 171 W. Oak,171 W. Oak,60610,NEAR NORTH SIDE,College/University,164122,1977,1,,3839103.9,9914162.1,,,,83.8,136.9,89.1,140.6,1234.2,7.5,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2016,134280,The Altgeld Commons Lofts Condominium Association,2512 N. Bosworth Ave.,60614,LINCOLN PARK,Multifamily Housing,54000,1920,1,92,734214.6,1698132.8,,,,45,75.7,47.4,76,225.5,4.2,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2016,134363,Devon Executive,4001 W Devon Ave,60646,FOREST GLEN,Office,51000,1975,1,41,4013498.1,,,,,78.7,247.1,80,251.1,739.8,14.5,41.99694711,-87.72925848,"(41.99694711, -87.72925848)"
2016,134421,Market Place at Six Corners 10361,4612 4652 W IRVING PARK RD,60641,PORTAGE PARK,Other - Mall,77966,1997,1,,13929404.7,973879.2,,,,191.2,574.1,190.6,569.3,2619.2,33.6,41.95551563,-87.74491933,"(41.95551563, -87.74491933)"
2016,134516,(IL219) - 333 S Des Plaines,333 S. Des Plaines,60070,NEAR WEST SIDE,Multifamily Housing,178336,1924,1,37,5969952.5,7592754.9,,,,76.1,149.8,78.2,150.9,1503.7,8.4,41.88321395,-87.64336601,"(41.88321395, -87.64336601)"
2016,134533,645 North Michigan,645 North Michigan Avenue,60611,NEAR NORTH SIDE,Office,215871,1962,1,49,15122618.6,8903649,,,,111.3,263.3,115.1,264.2,3260.3,15.1,41.89392128,-87.6241737,"(41.89392128, -87.6241737)"
2016,134727,Glencrest Nursing & Rehab Center,2451 W. Touhy Ave.,60645,WEST RIDGE,Senior Care Community,80000,1973,1,9,5005414.2,8650547.8,,,,170.7,310,173.4,308.2,1382.1,17.3,42.01176336,-87.69201068,"(42.01176336, -87.69201068)"
2016,134735,Searle Chemistry Laboratory,5715-35 S Ellis Ave,60637,HYDE PARK,Laboratory,85570,2009,1,,15515039.6,61560,25585080.3,25999200,,784.9,1233.6,772.5,1224.7,5932,69.3,41.79059152,-87.60101889,"(41.79059152, -87.60101889)"
2016,134741,1380,4730 W Irving Park Rd,60641,PORTAGE PARK,Retail Store,359790,1938,1,72,11900254.2,9925200.2,,,,60.7,132.8,63.1,133.5,2720.6,7.6,41.95399789,-87.74657748,"(41.95399789, -87.74657748)"
2016,134775,116 S. Michigan Ave.,116 S. Michigan Ave.,60603,LOOP,College/University,69854,1906,1,,11218308,500600,,,,167.8,511.8,166.4,507.5,2094.4,30,41.88021125,-87.62448047,"(41.88021125, -87.62448047)"
2016,134776,University Club of Chicago,76 East Monroe Street,60603,LOOP,Hotel,144036,1907,1,,10741245.5,23987451.8,,,,241.1,409,246.3,414.5,3253.9,22.6,41.880838,-87.624993,"(41.880838, -87.624993)"
2016,134779,CDM Center,243 S. Wabash,60604,LOOP,College/University,184461,1916,1,,13404618.6,7214810.8,,,,111.8,269.2,116.4,272.7,2854,15.5,41.87849608,-87.62558789,"(41.87849608, -87.62558789)"
2016,134783,Alice B. Sharp Building,37 S. Wabash Avenue,60606,LOOP,College/University,227736,1903,1,,12930374.5,9004823.9,,,,96.3,219.8,101.2,225,2861.6,12.6,41.88101015,-87.62564444,"(41.88101015, -87.62564444)"
2016,134790,East West University,819 S.Wabash,60605,LOOP,Office,100000,1910,1,,,,,,,,,,,,,41.87141289,-87.6251142,"(41.87141289, -87.6251142)"
2016,134792,Lightner Building,1006 S. Michigan Avenue,60605,LOOP,Office,80000,1904,1,99,1407327.2,2332035.7,,,,46.7,85.8,49.8,87.4,383.3,4.8,41.86970813,-87.62437668,"(41.86970813, -87.62437668)"
2016,134800,Dearborn Station,47 W. Polk Street,60605,LOOP,Other,145809,1885,1,,5693130.1,5715682.5,,,,78.2,163.8,82.2,166.7,1353,9.3,41.872273,-87.62912,"(41.872273, -87.62912)"
2016,134835,Fairbanks Lofts,900 S. Wabash,60605,LOOP,Multifamily Housing,75000,2000,1,79,1180064.1,2139915.2,,,,44.3,79.4,44.3,79.4,331.2,4.4,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2016,134895,The Racquet Club of Chicago,1365 N. Dearborn Parkway,60610,NEAR NORTH SIDE,Fitness Center/Health Club/Gym,62000,1922,1,,3689658.3,8241645.2,,,,192.4,326.4,201,332.4,1117.8,18,41.90753803,-87.63005366,"(41.90753803, -87.63005366)"
2016,134911,PCC-Chicago Office,643 North Orleans Street,60654,NEAR NORTH SIDE,Office,53623,1986,1,61,2208464.8,3587362.4,,,,108.1,199.6,115.9,206.1,597.6,11.1,41.89365298,-87.63707411,"(41.89365298, -87.63707411)"
2016,134953,747 N LaSalle Condominium,747 N LaSalle St,60654,NEAR NORTH SIDE,Office,50300,1925,1,97,1114915.4,1038496.6,,,,42.8,91.3,42.8,91.3,260.7,5.2,41.89613014,-87.63245536,"(41.89613014, -87.63245536)"
2016,134982,616 Fulton Lofts Condominium Association,616 W. Fulton St.,60661,NEAR WEST SIDE,Multifamily Housing,204687,1997,1,97,3805929,5118303.2,,,,43.6,84.6,45.3,84.8,973.4,4.8,41.88321395,-87.64336601,"(41.88321395, -87.64336601)"
2016,135007,IRI Global Headquarters,150 N. Clinton Street,60661,NEAR WEST SIDE,Office,158110,1918,1,45,13847083.4,5091868.4,,,,119.8,308.8,123.5,312.7,2822.8,17.9,41.88477893,-87.64127771,"(41.88477893, -87.64127771)"
2016,135032,"350, L.L.C.",350 N. LaSalle St.,60654,NEAR NORTH SIDE,Office,121153,1989,1,53,10676987.4,,,,,88.1,276.7,92,289,1968,16.2,41.89198218,-87.63699623,"(41.89198218, -87.63699623)"
2016,135060,American Library Association,40-50 E. Huron,60611,NEAR NORTH SIDE,Office,104122,1960,1,71,5984456.9,29843.8,,,,57.8,180.8,59.9,187.4,1104.6,10.6,41.894924,-87.626552,"(41.894924, -87.626552)"
2016,135080,537 S. Dearborn St.,537 S. Dearborn St.,60605,LOOP,Multifamily Housing,78000,1892,1,48,2546095.8,1861676.9,,,,56.5,127.6,58.7,130.5,568.2,7.3,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2016,135082,Standard Club of Chicago,320 South Plymouth Court,60604,LOOP,Social/Meeting Hall,164478,1925,1,,8844091.7,17265782.8,,5745671.9,,193.7,314,197.1,317.7,2850,17.3,41.87769046,-87.62901128,"(41.87769046, -87.62901128)"
2016,135103,6 West Hubbard,6 West Hubbard,60654,NEAR NORTH SIDE,Office,66030,1988,1,17,6449406.8,1824529.6,,,,125.3,335.7,123.5,332.1,1285.7,19.5,41.89009837,-87.62836025,"(41.89009837, -87.62836025)"
2016,135113,57 63 W Grand Ave,57-63 W. Grand Ave.,60654,NEAR NORTH SIDE,Office,78868,1912,1,57,3479537.1,5318400.2,,,,111.6,209.3,117.8,215.9,923.8,11.7,41.89159257,-87.63040107,"(41.89159257, -87.63040107)"
2016,135134,The Boyce Building,500-510 N. Dearborn St.,60654,NEAR NORTH SIDE,Office,149011,1912,1,66,6367522.2,11739400.1,,,,121.5,216.9,128.9,223.1,1797.2,12.1,41.89086835,-87.62991329,"(41.89086835, -87.62991329)"
2016,135179,300 West Grand Condominium Association,300-310 W. Grand Ave.,60654,NEAR NORTH SIDE,Multifamily Housing,96400,1998,1,78,2247068.1,3335218.3,,,,57.9,109.5,59.6,109.4,591.3,6.1,41.89198218,-87.63699623,"(41.89198218, -87.63699623)"
2016,135181,Kingsbury Center,350 W Hubbard Street,60654,NEAR NORTH SIDE,Office,154614,1989,1,75,8196661.2,4591846.9,,,,82.7,197.6,85.8,200.9,1754.7,11.3,41.88994802,-87.63762147,"(41.88994802, -87.63762147)"
2016,135660,Webster Square Apartments,558 w. Webster Ave,60614,LINCOLN PARK,Multifamily Housing,77966,2014,1,,2971589.3,1966944.5,,,,63.3,146.2,64.9,147.8,652.2,8.4,41.9218859,-87.64289415,"(41.9218859, -87.64289415)"
2016,135716,"Centrum Partners, LLC",225 W. Hubbard St.,60654,NEAR NORTH SIDE,Other,55000,1925,1,,2448365.9,250383,,,,49.1,144.6,49.8,145.3,464.6,8.4,41.88994335,-87.63529975,"(41.88994335, -87.63529975)"
2016,135812,6420 W Fullerton at Bricktown Square,6420 W Fullerton,60707,BELMONT CRAGIN,Strip Mall,137310,1987,1,,9944587.9,2955700.9,,,,94,250,95.7,251.8,1990,14.5,41.92370848,-87.78593161,"(41.92370848, -87.78593161)"
2016,136212,Harris School,1155 East 60th St,60637,WOODLAWN,College/University,185815,1954,1,,8914395.9,,8653765.6,,,94.5,206.7,98.5,211.5,2217.7,11.9,41.78539914,-87.59716197,"(41.78539914, -87.59716197)"
2016,136487,Friend Center,800 E. 55th St.,60637,HYDE PARK,Medical Office,73327,1963,1,,,,,,,,,,,,,41.79554344,-87.60569126,"(41.79554344, -87.60569126)"
2016,136784,Columbus Manor Nursing Home,5107 W. Jackson Blvd.,60644,AUSTIN,Other - Lodging/Residential,50371,1959,5,,,,,,,,,,,,,41.87643089,-87.75408077,"(41.87643089, -87.75408077)"
2016,136845,US Bank -- Englewood,815 W 63rd Street ,60655,ENGLEWOOD,Bank Branch,63034,1920,1,43,2503371.8,2732200.1,,,,83.1,170.2,88,174.3,606.5,9.6,41.77942036,-87.64553778,"(41.77942036, -87.64553778)"
2016,136887,3594,5050 S Kedzie Ave,60632,GAGE PARK,Retail Store,118816,1982,1,54,6065079.1,6288200,,,,104,215.9,109.2,215.2,1451.9,12.2,41.80188308,-87.70454381,"(41.80188308, -87.70454381)"
2016,137063,West Point Plaza,300 S Damen,60612,NEAR WEST SIDE,Multifamily Housing,172118,1978,1,13,8982721.2,3321349.1,,,,71.5,184.1,76.8,199.7,1832.1,10.6,41.88112401,-87.68648584,"(41.88112401, -87.68648584)"
2016,137104,15th Street Lofts,1503-1509 S. State St.,60605,NEAR SOUTH SIDE,Multifamily Housing,151579,2006,1,46,5508755.9,4485231,,,,65.9,145.2,68,144.7,1253.6,8.3,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2016,137144,Union Health Service,1634 W Polk ,60612,NEAR WEST SIDE,Urgent Care/Clinic/Other Outpatient,51000,1964,1,,4084024.1,2618479.2,,,,131.4,305.4,136.2,307.1,891.9,17.5,41.8720205,-87.66788149,"(41.8720205, -87.66788149)"
2016,137157,LZ Products,2121 W 21st Street,60608,LOWER WEST SIDE,Wholesale Club/Supercenter,72000,1900,1,93,609212.6,877948.2,,,,20.7,39.4,22.3,41.1,158.9,2.2,41.85370711,-87.67932199,"(41.85370711, -87.67932199)"
2016,137211,Skyline Michigan Condominium Association,1601 S Michigan Ave,60616,NEAR SOUTH SIDE,Multifamily Housing,55223,1997,1,90,1073085.9,2233079.4,,,,59.9,103.5,63.5,106,316.4,5.7,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2016,137212,Trevi Square Condominium Association,1439 S Michigan,60605,NEAR SOUTH SIDE,Multifamily Housing,103020,1920,1,97,1768401.7,3427176.6,,,,50.4,88.8,54.5,92.5,508,4.9,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2016,137292,Central Plaza Residential Home,321 North Central Avenue,60644,AUSTIN,Residential Care Facility,70683,1935,1,,2365355.4,9761300.2,,,,171.6,250.1,182.4,261.5,954.5,13.5,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
2016,137334,Daily News,222 S. Racine Ave.,60607,NEAR WEST SIDE,Multifamily Housing,115000,2000,1,52,3448743.8,3810668,,,,63.1,129,66.4,131.1,838.1,7.3,41.87849004,-87.65800787,"(41.87849004, -87.65800787)"
2016,137352,901 W Jackson,901 W Jackson,60607,NEAR WEST SIDE,Office,54741,1907,1,65,2893352.1,2043586.9,,,,90.2,205.2,89.5,200,643.5,11.8,41.87768536,-87.64991516,"(41.87768536, -87.64991516)"
2016,137570,EuroFurniture,2145 W Grand Ave,60612,WEST TOWN,Retail Store,68000,1886,1,,590708.3,2391078.3,,,,43.8,64.2,48.6,68.9,235.9,3.5,41.89052803,-87.68112699,"(41.89052803, -87.68112699)"
2016,137642,Chicago & Kedzie Plaza,800 N Kedzie,60651,HUMBOLDT PARK,Strip Mall,106836,1989,2,,,2503234.7,,,,23.4,24.6,,,133,1.2,41.89703652,-87.70774217,"(41.89703652, -87.70774217)"
2016,137657,Union Park Lofts Condominium Association,1327 W. Washington Blvd.,60607,NEAR WEST SIDE,Multifamily Housing,100200,2006,1,99,1397804.3,2247042.6,,,,36.4,67.4,38.4,68.1,377,3.8,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2016,137704,Vranas and Assoc. C/O Realty and Mortgage Co.,346 N. Justine,60607,NEAR WEST SIDE,Office,91680,1915,1,98,1794145.6,2549712.6,,,,47.4,90.7,48.9,89.6,466.1,5.1,41.88803513,-87.66592206,"(41.88803513, -87.66592206)"
2016,138514,Sullivan Athletic Center,2323 N. Sheffield Ave.,60614,LINCOLN PARK,College/University,63668,2000,1,,7284183.3,4930536,,,,191.9,440.6,197.9,447,1604.5,25.2,41.92481459,-87.6532449,"(41.92481459, -87.6532449)"
2016,138605,"Kennedy Plaza BK, L.L.C.",3300 W. Belmont Avenue,60618,AVONDALE,Strip Mall,77385,1977,1,,4916992.3,4643099.8,,,,123.5,262.5,123.5,262.5,1152.9,14.9,41.939347,-87.710159,"(41.939347, -87.710159)"
2016,138730,5401 S Wentworth - 2017 Resubmit,5401 S. Wentworth,60609,FULLER PARK,Strip Mall,138730,1975,1,,7995186.1,,,,,57.6,181,56.9,178.8,1478.3,10.7,41.79622465,-87.63030493,"(41.79622465, -87.63030493)"
2016,138872,Windy City Fieldhouse,2367 West Logan Blvd,60647,LOGAN SQUARE,Other - Recreation,58004,1997,1,,2277416.9,1743200,,,,69.3,154.8,72.5,154.3,512.4,8.8,41.92892652,-87.68732392,"(41.92892652, -87.68732392)"
2016,138874,Midtown Athletic Club,2020 W Fullerton Avenue,60647,LOGAN SQUARE,Fitness Center/Health Club/Gym,156000,1970,1,,7755680.7,4701104.9,,,,79.9,187.8,86.2,194.5,1679.2,10.8,41.92543323,-87.67914408,"(41.92543323, -87.67914408)"
2016,139602,4541 N. Sheridan,4541 N Sheridan,60640,UPTOWN,Multifamily Housing,61706,1928,1,82,1000381.3,4846772.2,,,,94.8,133.4,101,139.9,441.8,7.2,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2016,140247,3371,3443 W Addison,60618,AVONDALE,Retail Store,113573,1984,1,78,4841245.9,646200,,,,48.3,139.8,49.1,140.6,926.7,8.2,41.94672055,-87.70319673,"(41.94672055, -87.70319673)"
2016,140359,Warehouse 312,312 N. May,60607,NEAR WEST SIDE,Multifamily Housing,119688,1925,1,78,2525715.9,3711862.6,,,,52.1,98.8,54.9,100.3,662.7,5.5,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2016,140570,City View Tower at Randolph Condominium Association,720-726 W. Randolph St.,60661,NEAR WEST SIDE,Multifamily Housing,145784,2003,1,38,3891345.1,7849618.5,,,,80.5,140.4,85.7,144,1134.2,7.8,41.88321395,-87.64336601,"(41.88321395, -87.64336601)"
2016,140771,Renaissance North,551 W. North Avenue,60610,NEAR NORTH SIDE,Multifamily Housing,80000,2003,1,100,684172.5,1462738,,,,26.8,46.1,27.6,46.2,203.8,2.5,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2016,140794,(IL599) - Parc Orleans,1546 N. Orleans,60610,NEAR NORTH SIDE,Multifamily Housing,116130,2002,1,70,3126804.6,4243433.4,,,,63.5,122.9,67,125.4,801.7,6.9,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2016,140901,2800 North Orchard Condominium Association,2800 N. Orchard St.,60657,LAKE VIEW,Multifamily Housing,96262,1978,1,82,1968434,3889360.8,,,,60.9,106.6,63.9,107.8,569.4,5.9,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2016,140991,One East 15th Place Condominium,1529 S State St,60605,NEAR SOUTH SIDE,Multifamily Housing,188000,2001,1,49,6096923.3,8305065.9,,,,76.6,148.2,80.9,152.7,1564.9,8.3,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2016,141122,Sheridan Court,6807 N Sheridan Rd,60626,ROGERS PARK,Multifamily Housing,100000,1922,1,68,2714089,3627735.6,,,,63.4,123.3,66.7,125.2,694.5,6.9,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
